#FILE:                       ,char_NF_23_06_10.dsu            
#FORMAT:                     ,NETZSCH5                        
#IDENTITY:                   ,char NF                         
#DECIMAL:                    ,POINT                           
#SEPARATOR:                  ,COMMA                           
#MTYPE:                      ,DTA                             
#MSUBTYPE:                   ,                                
#INSTRUMENT:                 ,NETZSCH STA 449 C               
#PROJECT:                    ,Torrefaction                    
#DATE/TIME:                  ,23/06/2010 16:36:56             
#CORR. FILE:                 ,char_GF_23_06_10.bsu            
#LABORATORY:                 ,Sustainable Research Energ      
#OPERATOR:                   ,EMF                             
#REMARK:                     ,                                
#SAMPLE:                     ,nonisoth oxid with init drying  
#SAMPLE MASS /mg:            ,10.330                          
#MATERIAL:                   ,Alumina                         
#REFERENCE:                  ,Alumina                         
#REFERENCE MASS /mg:         ,0.000                           
#TYPE OF CRUCIBLE:           ,DTA/TG crucible Al2O3           
#SAMPLE CRUCIBLE MASS /mg:   ,0.000                           
#REFERENCE CRUCIBLE MASS /mg:,0.000                           
#CORR. CODE:                 ,020                             
#EXO:                        ,-1                              
#RANGE:                      ,30.0....900.0/-20.0....10.0K/min
#SEGMENT:                    ,S1-5/5                          

##Temp./øC,Time/min,DTA/(mW/mg),Segment
 99.43400,   22.57000,    -0.27536,3
 99.43600,   22.58000,    -0.26946,3
 99.43900,   22.59000,    -0.27044,3
 99.43900,   22.60000,    -0.27339,3
 99.43800,   22.61000,    -0.27339,3
 99.44400,   22.62000,    -0.27634,3
 99.44300,   22.63000,    -0.27240,3
 99.44600,   22.64000,    -0.26945,3
 99.44700,   22.65000,    -0.27240,3
 99.44900,   22.66000,    -0.27436,3
 99.45600,   22.67000,    -0.27534,3
 99.45300,   22.68000,    -0.27043,3
 99.45800,   22.69000,    -0.27239,3
 99.45700,   22.70000,    -0.27435,3
 99.45900,   22.71000,    -0.27435,3
 99.46600,   22.72000,    -0.27828,3
 99.46400,   22.73000,    -0.27926,3
 99.46600,   22.74000,    -0.28024,3
 99.46600,   22.75000,    -0.28319,3
 99.46700,   22.76000,    -0.28024,3
 99.47600,   22.77000,    -0.28023,3
 99.47700,   22.78000,    -0.28220,3
 99.47800,   22.79000,    -0.28121,3
 99.47700,   22.80000,    -0.27826,3
 99.48300,   22.81000,    -0.28022,3
 99.48400,   22.82000,    -0.27924,3
 99.48500,   22.83000,    -0.28415,3
 99.47700,   22.84000,    -0.28613,3
 99.47800,   22.85000,    -0.28121,3
 99.48800,   22.86000,    -0.28218,3
 99.49300,   22.87000,    -0.28218,3
 99.49200,   22.88000,    -0.28513,3
 99.49200,   22.89000,    -0.28808,3
 99.49600,   22.90000,    -0.28709,3
 99.49600,   22.91000,    -0.28512,3
 99.49600,   22.92000,    -0.28611,3
 99.50300,   22.93000,    -0.28413,3
 99.49900,   22.94000,    -0.28807,3
 99.50200,   22.95000,    -0.28807,3
 99.50400,   22.96000,    -0.29298,3
 99.50800,   22.97000,    -0.28610,3
 99.51100,   22.98000,    -0.28805,3
 99.51300,   22.99000,    -0.28903,3
 99.51600,   23.00000,    -0.28903,3
 99.51400,   23.01000,    -0.29493,3
 99.51600,   23.02000,    -0.29395,3
 99.51700,   23.03000,    -0.29394,3
 99.51800,   23.04000,    -0.28903,3
 99.52100,   23.05000,    -0.29197,3
 99.52200,   23.06000,    -0.29689,3
 99.52400,   23.07000,    -0.29492,3
 99.52800,   23.08000,    -0.29393,3
 99.52900,   23.09000,    -0.29589,3
 99.53100,   23.10000,    -0.29786,3
 99.53100,   23.11000,    -0.29491,3
 99.53300,   23.12000,    -0.29589,3
 99.53700,   23.13000,    -0.29687,3
 99.53900,   23.14000,    -0.29686,3
 99.53700,   23.15000,    -0.30080,3
 99.54100,   23.16000,    -0.29883,3
 99.54200,   23.17000,    -0.29981,3
 99.54100,   23.18000,    -0.29686,3
 99.54200,   23.19000,    -0.29686,3
 99.55100,   23.20000,    -0.30078,3
 99.54900,   23.21000,    -0.29882,3
 99.54800,   23.22000,    -0.30078,3
 99.55200,   23.23000,    -0.30569,3
 99.54800,   23.24000,    -0.30275,3
 99.55700,   23.25000,    -0.29979,3
 99.55900,   23.26000,    -0.30569,3
 99.55400,   23.27000,    -0.30471,3
 99.55200,   23.28000,    -0.30766,3
 99.55200,   23.29000,    -0.30963,3
 99.55400,   23.30000,    -0.30766,3
 99.55400,   23.31000,    -0.30766,3
 99.56300,   23.32000,    -0.30077,3
 99.56900,   23.33000,    -0.31059,3
 99.56900,   23.34000,    -0.31157,3
 99.56600,   23.35000,    -0.30961,3
 99.57200,   23.36000,    -0.30763,3
 99.56800,   23.37000,    -0.30666,3
 99.56200,   23.38000,    -0.31060,3
 99.56900,   23.39000,    -0.30862,3
 99.57100,   23.40000,    -0.30763,3
 99.57900,   23.41000,    -0.30762,3
 99.57700,   23.42000,    -0.31156,3
 99.58700,   23.43000,    -0.31253,3
 99.58300,   23.44000,    -0.31253,3
 99.58300,   23.45000,    -0.31352,3
 99.58300,   23.46000,    -0.30860,3
 99.58500,   23.47000,    -0.31253,3
 99.57900,   23.48000,    -0.31156,3
 99.58800,   23.49000,    -0.31449,3
 99.58700,   23.50000,    -0.31154,3
 99.59200,   23.51000,    -0.31252,3
 99.59400,   23.52000,    -0.31055,3
 99.59400,   23.53000,    -0.31448,3
 99.59900,   23.54000,    -0.31546,3
 99.60200,   23.55000,    -0.31841,3
 99.60200,   23.56000,    -0.32234,3
 99.59800,   23.57000,    -0.32234,3
 99.60000,   23.58000,    -0.31644,3
 99.60500,   23.59000,    -0.31448,3
 99.60500,   23.60000,    -0.31251,3
 99.60900,   23.61000,    -0.31448,3
 99.61000,   23.62000,    -0.31348,3
 99.60900,   23.63000,    -0.31349,3
 99.60900,   23.64000,    -0.31742,3
 99.60500,   23.65000,    -0.31546,3
 99.60900,   23.66000,    -0.32234,3
 99.61000,   23.67000,    -0.31544,3
 99.62000,   23.68000,    -0.31740,3
 99.61900,   23.69000,    -0.31740,3
 99.61700,   23.70000,    -0.31937,3
 99.62400,   23.71000,    -0.31641,3
 99.61900,   23.72000,    -0.31936,3
 99.62400,   23.73000,    -0.32132,3
 99.63200,   23.74000,    -0.31836,3
 99.63000,   23.75000,    -0.31640,3
 99.63000,   23.76000,    -0.32623,3
 99.63400,   23.77000,    -0.31836,3
 99.63300,   23.78000,    -0.31836,3
 99.63400,   23.79000,    -0.32131,3
 99.63700,   23.80000,    -0.31835,3
 99.63500,   23.81000,    -0.31541,3
 99.63300,   23.82000,    -0.31836,3
 99.63700,   23.83000,    -0.32130,3
 99.63700,   23.84000,    -0.31541,3
 99.63500,   23.85000,    -0.31541,3
 99.64200,   23.86000,    -0.31344,3
 99.64300,   23.87000,    -0.31540,3
 99.64800,   23.88000,    -0.31637,3
 99.64700,   23.89000,    -0.31245,3
 99.65000,   23.90000,    -0.31834,3
 99.65200,   23.91000,    -0.31342,3
 99.65300,   23.92000,    -0.31342,3
 99.65400,   23.93000,    -0.31538,3
 99.65700,   23.94000,    -0.31538,3
 99.65900,   23.95000,    -0.31734,3
 99.65700,   23.96000,    -0.31440,3
 99.65900,   23.97000,    -0.31636,3
 99.66200,   23.98000,    -0.31832,3
 99.66200,   23.99000,    -0.31636,3
 99.66300,   24.00000,    -0.31341,3
 99.66200,   24.01000,    -0.31734,3
 99.66400,   24.02000,    -0.31832,3
 99.66900,   24.03000,    -0.32126,3
 99.66900,   24.04000,    -0.32028,3
 99.66800,   24.05000,    -0.31831,3
 99.67200,   24.06000,    -0.31241,3
 99.66800,   24.07000,    -0.31536,3
 99.66800,   24.08000,    -0.31438,3
 99.67000,   24.09000,    -0.31733,3
 99.68100,   24.10000,    -0.31436,3
 99.67500,   24.11000,    -0.31437,3
 99.67700,   24.12000,    -0.31240,3
 99.67700,   24.13000,    -0.31240,3
 99.67400,   24.14000,    -0.31634,3
 99.67300,   24.15000,    -0.31241,3
 99.68700,   24.16000,    -0.30748,3
 99.69200,   24.17000,    -0.30551,3
 99.69000,   24.18000,    -0.30944,3
 99.68300,   24.19000,    -0.31043,3
 99.68900,   24.20000,    -0.31239,3
 99.69000,   24.21000,    -0.31337,3
 99.69000,   24.22000,    -0.31140,3
 99.69400,   24.23000,    -0.30845,3
 99.69700,   24.24000,    -0.31729,3
 99.69500,   24.25000,    -0.31336,3
 99.69900,   24.26000,    -0.31532,3
 99.70300,   24.27000,    -0.31237,3
 99.70000,   24.28000,    -0.30943,3
 99.69900,   24.29000,    -0.30943,3
 99.70200,   24.30000,    -0.31237,3
 99.70400,   24.31000,    -0.31532,3
 99.70400,   24.32000,    -0.30844,3
 99.70900,   24.33000,    -0.30648,3
 99.70700,   24.34000,    -0.31139,3
 99.70300,   24.35000,    -0.30746,3
 99.70500,   24.36000,    -0.31336,3
 99.70900,   24.37000,    -0.30648,3
 99.71400,   24.38000,    -0.30450,3
 99.71400,   24.39000,    -0.30450,3
 99.71200,   24.40000,    -0.30745,3
 99.71500,   24.41000,    -0.30941,3
 99.71900,   24.42000,    -0.30744,3
 99.72000,   24.43000,    -0.30744,3
 99.72000,   24.44000,    -0.30940,3
 99.72000,   24.45000,    -0.30252,3
 99.72000,   24.46000,    -0.30449,3
 99.72500,   24.47000,    -0.30645,3
 99.72700,   24.48000,    -0.30546,3
 99.72800,   24.49000,    -0.30644,3
 99.72800,   24.50000,    -0.30251,3
 99.72800,   24.51000,    -0.30644,3
 99.73000,   24.52000,    -0.30840,3
 99.73300,   24.53000,    -0.30742,3
 99.73300,   24.54000,    -0.30840,3
 99.73700,   24.55000,    -0.30545,3
 99.74800,   24.56000,    -0.29856,3
 99.74000,   24.57000,    -0.30152,3
 99.74000,   24.58000,    -0.30544,3
 99.73900,   24.59000,    -0.30152,3
 99.74500,   24.60000,    -0.30347,3
 99.74200,   24.61000,    -0.30151,3
 99.74400,   24.62000,    -0.30446,3
 99.74900,   24.63000,    -0.30249,3
 99.75500,   24.64000,    -0.29855,3
 99.75800,   24.65000,    -0.29953,3
 99.74800,   24.66000,    -0.30445,3
 99.75200,   24.67000,    -0.30248,3
 99.75400,   24.68000,    -0.29953,3
 99.75400,   24.69000,    -0.29953,3
 99.75500,   24.70000,    -0.30248,3
 99.76200,   24.71000,    -0.30443,3
 99.76200,   24.72000,    -0.30149,3
 99.75700,   24.73000,    -0.30248,3
 99.75800,   24.74000,    -0.29953,3
 99.76200,   24.75000,    -0.30149,3
 99.75400,   24.76000,    -0.30052,3
 99.76300,   24.77000,    -0.29658,3
 99.76400,   24.78000,    -0.29854,3
 99.76500,   24.79000,    -0.29461,3
 99.76800,   24.80000,    -0.29657,3
 99.76800,   24.81000,    -0.29559,3
 99.76300,   24.82000,    -0.29658,3
 99.76500,   24.83000,    -0.29854,3
 99.76700,   24.84000,    -0.29559,3
 99.76700,   24.85000,    -0.29461,3
 99.76900,   24.86000,    -0.29362,3
 99.76300,   24.87000,    -0.29559,3
 99.76700,   24.88000,    -0.29461,3
 99.77000,   24.89000,    -0.29166,3
 99.77800,   24.90000,    -0.29263,3
 99.77500,   24.91000,    -0.29067,3
 99.77400,   24.92000,    -0.28871,3
 99.78000,   24.93000,    -0.29557,3
 99.78400,   24.94000,    -0.29655,3
 99.78500,   24.95000,    -0.29360,3
 99.78600,   24.96000,    -0.29164,3
 99.78600,   24.97000,    -0.28967,3
 99.78400,   24.98000,    -0.28967,3
 99.78400,   24.99000,    -0.29066,3
 99.79300,   25.00000,    -0.29163,3
 99.79400,   25.01000,    -0.29359,3
 99.79600,   25.02000,    -0.29457,3
 99.79100,   25.03000,    -0.29556,3
 99.79400,   25.04000,    -0.29064,3
 99.79400,   25.05000,    -0.29555,3
 99.79500,   25.06000,    -0.29653,3
 99.79900,   25.07000,    -0.29260,3
 99.79400,   25.08000,    -0.28868,3
 99.80100,   25.09000,    -0.29456,3
 99.80400,   25.10000,    -0.29358,3
 99.79600,   25.11000,    -0.29850,3
 99.79800,   25.12000,    -0.29457,3
 99.79900,   25.13000,    -0.29555,3
 99.80600,   25.14000,    -0.29555,3
 99.80400,   25.15000,    -0.29358,3
 99.80600,   25.16000,    -0.29162,3
 99.80600,   25.17000,    -0.29358,3
 99.80900,   25.18000,    -0.29456,3
 99.81400,   25.19000,    -0.29553,3
 99.80800,   25.20000,    -0.29555,3
 99.81100,   25.21000,    -0.29259,3
 99.81400,   25.22000,    -0.29258,3
 99.81100,   25.23000,    -0.28866,3
 99.81600,   25.24000,    -0.28767,3
 99.81800,   25.25000,    -0.29258,3
 99.81500,   25.26000,    -0.29749,3
 99.81800,   25.27000,    -0.29552,3
 99.81500,   25.28000,    -0.29258,3
 99.81800,   25.29000,    -0.28669,3
 99.81600,   25.30000,    -0.29258,3
 99.82000,   25.31000,    -0.29454,3
 99.82500,   25.32000,    -0.29257,3
 99.82600,   25.33000,    -0.29355,3
 99.82400,   25.34000,    -0.29650,3
 99.82900,   25.35000,    -0.29256,3
 99.83300,   25.36000,    -0.29158,3
 99.83100,   25.37000,    -0.28863,3
 99.83100,   25.38000,    -0.28471,3
 99.82900,   25.39000,    -0.28864,3
 99.83500,   25.40000,    -0.28961,3
 99.83300,   25.41000,    -0.28765,3
 99.83500,   25.42000,    -0.28863,3
 99.83600,   25.43000,    -0.28961,3
 99.82900,   25.44000,    -0.29060,3
 99.82800,   25.45000,    -0.29256,3
 99.83300,   25.46000,    -0.28961,3
 99.83600,   25.47000,    -0.29059,3
 99.83900,   25.48000,    -0.29059,3
 99.84100,   25.49000,    -0.29157,3
 99.84300,   25.50000,    -0.29353,3
 99.84600,   25.51000,    -0.29549,3
 99.84300,   25.52000,    -0.29844,3
 99.84000,   25.53000,    -0.28960,3
 99.84300,   25.54000,    -0.28764,3
 99.84400,   25.55000,    -0.29058,3
 99.84500,   25.56000,    -0.29352,3
 99.84500,   25.57000,    -0.28862,3
 99.85000,   25.58000,    -0.28763,3
 99.85000,   25.59000,    -0.29057,3
 99.84100,   25.60000,    -0.28862,3
 99.85200,   25.61000,    -0.28664,3
 99.84800,   25.62000,    -0.28763,3
 99.85400,   25.63000,    -0.29057,3
 99.85400,   25.64000,    -0.29155,3
 99.85700,   25.65000,    -0.28860,3
 99.85700,   25.66000,    -0.28271,3
 99.85700,   25.67000,    -0.28467,3
 99.86500,   25.68000,    -0.28270,3
 99.86100,   25.69000,    -0.28369,3
 99.86200,   25.70000,    -0.28467,3
 99.86500,   25.71000,    -0.28466,3
 99.86500,   25.72000,    -0.28663,3
 99.86100,   25.73000,    -0.28369,3
 99.86500,   25.74000,    -0.28466,3
 99.86600,   25.75000,    -0.28466,3
 99.87000,   25.76000,    -0.28564,3
 99.86700,   25.77000,    -0.28074,3
 99.86700,   25.78000,    -0.27975,3
 99.86200,   25.79000,    -0.27485,3
 99.86600,   25.80000,    -0.27877,3
 99.86700,   25.81000,    -0.28564,3
 99.86900,   25.82000,    -0.28564,3
 99.87400,   25.83000,    -0.28465,3
 99.87600,   25.84000,    -0.28465,3
 99.87500,   25.85000,    -0.28465,3
 99.87500,   25.86000,    -0.28073,3
 99.87900,   25.87000,    -0.28563,3
 99.87500,   25.88000,    -0.28465,3
 99.87600,   25.89000,    -0.28367,3
 99.87600,   25.90000,    -0.28171,3
 99.88000,   25.91000,    -0.28268,3
 99.87600,   25.92000,    -0.27974,3
 99.87900,   25.93000,    -0.27876,3
 99.87700,   25.94000,    -0.27582,3
 99.88400,   25.95000,    -0.27581,3
 99.88400,   25.96000,    -0.27875,3
 99.88100,   25.97000,    -0.27876,3
 99.88400,   25.98000,    -0.27286,3
 99.88200,   25.99000,    -0.28268,3
 99.88400,   26.00000,    -0.28464,3
 99.88400,   26.01000,    -0.27679,3
 99.88200,   26.02000,    -0.28366,3
 99.88400,   26.03000,    -0.28366,3
 99.88600,   26.04000,    -0.27777,3
 99.88800,   26.05000,    -0.27973,3
 99.89100,   26.06000,    -0.28660,3
 99.89000,   26.07000,    -0.28365,3
 99.88600,   26.08000,    -0.27679,3
 99.89100,   26.09000,    -0.28267,3
 99.88500,   26.10000,    -0.28366,3
 99.89100,   26.11000,    -0.28071,3
 99.89500,   26.12000,    -0.28365,3
 99.89600,   26.13000,    -0.27874,3
 99.89600,   26.14000,    -0.27677,3
 99.90000,   26.15000,    -0.28757,3
 99.90000,   26.16000,    -0.28462,3
 99.89900,   26.17000,    -0.28462,3
 99.89900,   26.18000,    -0.27972,3
 99.89400,   26.19000,    -0.28168,3
 99.89600,   26.20000,    -0.28757,3
 99.89600,   26.21000,    -0.28168,3
 99.90100,   26.22000,    -0.28266,3
 99.90000,   26.23000,    -0.27971,3
 99.90300,   26.24000,    -0.28070,3
 99.90400,   26.25000,    -0.27579,3
 99.90100,   26.26000,    -0.27971,3
 99.90000,   26.27000,    -0.27775,3
 99.90800,   26.28000,    -0.28168,3
 99.90300,   26.29000,    -0.27775,3
 99.90400,   26.30000,    -0.27775,3
 99.91300,   26.31000,    -0.27872,3
 99.91000,   26.32000,    -0.27774,3
 99.91100,   26.33000,    -0.27577,3
 99.90800,   26.34000,    -0.27579,3
 99.90900,   26.35000,    -0.27481,3
 99.90800,   26.36000,    -0.28070,3
 99.90900,   26.37000,    -0.27775,3
 99.90900,   26.38000,    -0.28757,3
 99.91000,   26.39000,    -0.28952,3
 99.91300,   26.40000,    -0.28559,3
 99.91400,   26.41000,    -0.28755,3
 99.91300,   26.42000,    -0.28559,3
 99.91500,   26.43000,    -0.28558,3
 99.91400,   26.44000,    -0.28460,3
 99.91100,   26.45000,    -0.28559,3
 99.91100,   26.46000,    -0.28755,3
 99.91300,   26.47000,    -0.28068,3
 99.91800,   26.48000,    -0.28165,3
 99.92000,   26.49000,    -0.28263,3
 99.91600,   26.50000,    -0.27871,3
 99.91100,   26.51000,    -0.27479,3
 99.91300,   26.52000,    -0.27577,3
 99.91900,   26.53000,    -0.27773,3
 99.92100,   26.54000,    -0.27674,3
 99.92500,   26.55000,    -0.27674,3
 99.92600,   26.56000,    -0.27772,3
 99.92300,   26.57000,    -0.27870,3
 99.92600,   26.58000,    -0.28165,3
 99.92600,   26.59000,    -0.28165,3
 99.92600,   26.60000,    -0.27674,3
 99.93500,   26.61000,    -0.27771,3
 99.93600,   26.62000,    -0.27673,3
 99.93500,   26.63000,    -0.27673,3
 99.93700,   26.64000,    -0.28359,3
 99.92900,   26.65000,    -0.27968,3
 99.93100,   26.66000,    -0.28458,3
 99.93600,   26.67000,    -0.28163,3
 99.93700,   26.68000,    -0.27967,3
 99.93600,   26.69000,    -0.27771,3
 99.93600,   26.70000,    -0.28065,3
 99.93400,   26.71000,    -0.27673,3
 99.93000,   26.72000,    -0.27968,3
 99.93000,   26.73000,    -0.28360,3
 99.93500,   26.74000,    -0.28065,3
 99.93600,   26.75000,    -0.28065,3
 99.93100,   26.76000,    -0.28164,3
 99.93500,   26.77000,    -0.28163,3
 99.94200,   26.78000,    -0.28359,3
 99.93500,   26.79000,    -0.28163,3
 99.93100,   26.80000,    -0.27771,3
 99.94000,   26.81000,    -0.28163,3
 99.94200,   26.82000,    -0.27770,3
 99.94000,   26.83000,    -0.27378,3
 99.93600,   26.84000,    -0.28065,3
 99.94000,   26.85000,    -0.28359,3
 99.93900,   26.86000,    -0.28261,3
 99.94200,   26.87000,    -0.27378,3
 99.94100,   26.88000,    -0.27280,3
 99.94100,   26.89000,    -0.28163,3
 99.94000,   26.90000,    -0.28163,3
 99.94600,   26.91000,    -0.27573,3
 99.94400,   26.92000,    -0.27377,3
 99.95100,   26.93000,    -0.27769,3
 99.95200,   26.94000,    -0.27965,3
 99.94400,   26.95000,    -0.27770,3
 99.94700,   26.96000,    -0.28064,3
 99.95400,   26.97000,    -0.27867,3
 99.94700,   26.98000,    -0.28751,3
 99.94500,   26.99000,    -0.28555,3
 99.94500,   27.00000,    -0.28849,3
 99.94500,   27.01000,    -0.28457,3
 99.95100,   27.02000,    -0.28652,3
 99.95100,   27.03000,    -0.28161,4
 99.94900,   27.04000,    -0.28064,4
 99.94900,   27.05000,    -0.28260,4
 99.94400,   27.06000,    -0.28260,4
 99.94100,   27.07000,    -0.28261,4
 99.94700,   27.08000,    -0.28064,4
 99.94500,   27.09000,    -0.28260,4
 99.94700,   27.10000,    -0.27377,4
 99.95100,   27.11000,    -0.27573,4
 99.94600,   27.12000,    -0.27573,4
 99.94500,   27.13000,    -0.27475,4
 99.94900,   27.14000,    -0.27377,4
 99.94900,   27.15000,    -0.27573,4
 99.95400,   27.16000,    -0.28063,4
 99.95900,   27.17000,    -0.27866,4
 99.96400,   27.18000,    -0.27964,4
 99.95700,   27.19000,    -0.28063,4
 99.96400,   27.20000,    -0.27767,4
 99.96000,   27.21000,    -0.27572,4
 99.96400,   27.22000,    -0.28847,4
 99.95700,   27.23000,    -0.28749,4
 99.95600,   27.24000,    -0.28553,4
 99.95700,   27.25000,    -0.28553,4
 99.95900,   27.26000,    -0.28062,4
 99.95900,   27.27000,    -0.28160,4
 99.95700,   27.28000,    -0.28161,4
 99.95700,   27.29000,    -0.28749,4
 99.96400,   27.30000,    -0.28945,4
 99.96400,   27.31000,    -0.29043,4
 99.96200,   27.32000,    -0.29239,4
 99.96200,   27.33000,    -0.28945,4
 99.97000,   27.34000,    -0.29140,4
 99.97000,   27.35000,    -0.29631,4
 99.98100,   27.36000,    -0.29531,4
 99.98200,   27.37000,    -0.30218,4
 99.98400,   27.38000,    -0.30708,4
 99.98700,   27.39000,    -0.30610,4
 99.99700,   27.40000,    -0.30314,4
100.00000,   27.41000,    -0.30510,4
100.00600,   27.42000,    -0.31295,4
100.00700,   27.43000,    -0.31491,4
100.01600,   27.44000,    -0.31881,4
100.02100,   27.45000,    -0.32273,4
100.02800,   27.46000,    -0.32860,4
100.03200,   27.47000,    -0.33743,4
100.03700,   27.48000,    -0.33350,4
100.04500,   27.49000,    -0.33937,4
100.05500,   27.50000,    -0.33739,4
100.06200,   27.51000,    -0.34229,4
100.07200,   27.52000,    -0.34816,4
100.08400,   27.53000,    -0.35304,4
100.09800,   27.54000,    -0.35792,4
100.10400,   27.55000,    -0.35988,4
100.11700,   27.56000,    -0.36476,4
100.12100,   27.57000,    -0.37063,4
100.13100,   27.58000,    -0.37356,4
100.14800,   27.59000,    -0.37745,4
100.16200,   27.60000,    -0.38233,4
100.17500,   27.61000,    -0.39113,4
100.18400,   27.62000,    -0.39308,4
100.20300,   27.63000,    -0.39697,4
100.21700,   27.64000,    -0.40086,4
100.22700,   27.65000,    -0.40966,4
100.25200,   27.66000,    -0.41256,4
100.27000,   27.67000,    -0.41547,4
100.28800,   27.68000,    -0.42229,4
100.31400,   27.69000,    -0.43204,4
100.32700,   27.70000,    -0.43692,4
100.34200,   27.71000,    -0.44179,4
100.36400,   27.72000,    -0.45546,4
100.38700,   27.73000,    -0.46325,4
100.40500,   27.74000,    -0.46518,4
100.42600,   27.75000,    -0.47198,4
100.44700,   27.76000,    -0.47487,4
100.47100,   27.77000,    -0.48266,4
100.49900,   27.78000,    -0.48749,4
100.53100,   27.79000,    -0.49525,4
100.54900,   27.80000,    -0.50500,4
100.58400,   27.81000,    -0.51275,4
100.61200,   27.82000,    -0.51563,4
100.64000,   27.83000,    -0.52535,4
100.66000,   27.84000,    -0.52824,4
100.68400,   27.85000,    -0.53992,4
100.72600,   27.86000,    -0.54862,4
100.75500,   27.87000,    -0.55735,4
100.78900,   27.88000,    -0.56216,4
100.82200,   27.89000,    -0.56794,4
100.85800,   27.90000,    -0.57274,4
100.89200,   27.91000,    -0.58438,4
100.91800,   27.92000,    -0.59116,4
100.95000,   27.93000,    -0.59889,4
100.99400,   27.94000,    -0.60562,4
101.02700,   27.95000,    -0.60748,4
101.05900,   27.96000,    -0.62302,4
101.10800,   27.97000,    -0.63072,4
101.14400,   27.98000,    -0.63744,4
101.17400,   27.99000,    -0.64321,4
101.21900,   28.00000,    -0.64894,4
101.26100,   28.01000,    -0.66150,4
101.31000,   28.02000,    -0.67310,4
101.35300,   28.03000,    -0.67489,4
101.39300,   28.04000,    -0.67965,4
101.43600,   28.05000,    -0.69513,4
101.49100,   28.06000,    -0.70471,4
101.53000,   28.07000,    -0.71433,4
101.58200,   28.08000,    -0.72197,4
101.63000,   28.09000,    -0.72279,4
101.67100,   28.10000,    -0.73338,4
101.72100,   28.11000,    -0.74977,4
101.77500,   28.12000,    -0.75641,4
101.81900,   28.13000,    -0.76503,4
101.86300,   28.14000,    -0.77169,4
101.92300,   28.15000,    -0.78706,4
101.97600,   28.16000,    -0.79174,4
102.02600,   28.17000,    -0.80129,4
102.08500,   28.18000,    -0.80595,4
102.13500,   28.19000,    -0.81744,4
102.18500,   28.20000,    -0.82406,4
102.24700,   28.21000,    -0.83259,4
102.29600,   28.22000,    -0.84018,4
102.35500,   28.23000,    -0.84774,4
102.41600,   28.24000,    -0.85916,4
102.47200,   28.25000,    -0.86963,4
102.53300,   28.26000,    -0.87910,4
102.59100,   28.27000,    -0.88761,4
102.64900,   28.28000,    -0.89806,4
102.70500,   28.29000,    -0.91338,4
102.77400,   28.30000,    -0.91890,4
102.83900,   28.31000,    -0.92058,4
102.90100,   28.32000,    -0.92906,4
102.96400,   28.33000,    -0.93945,4
103.02600,   28.34000,    -0.94985,4
103.09600,   28.35000,    -0.96021,4
103.16400,   28.36000,    -0.97058,4
103.23100,   28.37000,    -0.97804,4
103.30100,   28.38000,    -0.98548,4
103.37400,   28.39000,    -0.99774,4
103.43900,   28.40000,    -1.00422,4
103.51300,   28.41000,    -1.02323,4
103.57800,   28.42000,    -1.02874,4
103.64800,   28.43000,    -1.04291,4
103.71700,   28.44000,    -1.05225,4
103.79700,   28.45000,    -1.05189,4
103.86700,   28.46000,    -1.06798,4
103.93900,   28.47000,    -1.08308,4
104.02100,   28.48000,    -1.08462,4
104.08700,   28.49000,    -1.09973,4
104.17100,   28.50000,    -1.10319,4
104.23400,   28.51000,    -1.11734,4
104.32400,   28.52000,    -1.12557,4
104.38500,   28.53000,    -1.12720,4
104.47300,   28.54000,    -1.13832,4
104.55500,   28.55000,    -1.14947,4
104.64900,   28.56000,    -1.15862,4
104.72500,   28.57000,    -1.16977,4
104.79600,   28.58000,    -1.18287,4
104.88100,   28.59000,    -1.18820,4
104.96600,   28.60000,    -1.20121,4
105.04600,   28.61000,    -1.21136,4
105.12200,   28.62000,    -1.22439,4
105.20500,   28.63000,    -1.23358,4
105.29000,   28.64000,    -1.23885,4
105.38000,   28.65000,    -1.24796,4
105.46900,   28.66000,    -1.25707,4
105.55300,   28.67000,    -1.26428,4
105.63600,   28.68000,    -1.27149,4
105.72500,   28.69000,    -1.28249,4
105.81500,   28.70000,    -1.29826,4
105.89400,   28.71000,    -1.30260,4
105.99300,   28.72000,    -1.31543,4
106.08400,   28.73000,    -1.32543,4
106.16900,   28.74000,    -1.33354,4
106.26600,   28.75000,    -1.34445,4
106.35500,   28.76000,    -1.35539,4
106.43800,   28.77000,    -1.36350,4
106.54400,   28.78000,    -1.36956,4
106.63100,   28.79000,    -1.37858,4
106.72900,   28.80000,    -1.39135,4
106.81600,   28.81000,    -1.40131,4
106.90900,   28.82000,    -1.41223,4
107.00600,   28.83000,    -1.42305,4
107.10000,   28.84000,    -1.42720,4
107.20500,   28.85000,    -1.43896,4
107.29100,   28.86000,    -1.44600,4
107.40600,   28.87000,    -1.45958,4
107.49300,   28.88000,    -1.46470,4
107.59800,   28.89000,    -1.47259,4
107.69100,   28.90000,    -1.48245,4
107.79600,   28.91000,    -1.48938,4
107.89700,   28.92000,    -1.49916,4
107.99500,   28.93000,    -1.51465,4
108.09000,   28.94000,    -1.51688,4
108.20300,   28.95000,    -1.52659,4
108.29300,   28.96000,    -1.53545,4
108.38900,   28.97000,    -1.54429,4
108.49700,   28.98000,    -1.55304,4
108.60400,   28.99000,    -1.55992,4
108.70300,   29.00000,    -1.56398,4
108.81100,   29.01000,    -1.57552,4
