#FILE:                       ,char_QD_30_06_10.dsu            
#FORMAT:                     ,NETZSCH5                        
#IDENTITY:                   ,Char QD                         
#DECIMAL:                    ,POINT                           
#SEPARATOR:                  ,COMMA                           
#MTYPE:                      ,DTA                             
#MSUBTYPE:                   ,                                
#INSTRUMENT:                 ,NETZSCH STA 449 C               
#PROJECT:                    ,Torrefaction                    
#DATE/TIME:                  ,30/06/2010 13:26:45             
#CORR. FILE:                 ,char_GF_23_06_10.bsu            
#LABORATORY:                 ,Sustainable Research Energ      
#OPERATOR:                   ,Xiaomian Baxter                 
#REMARK:                     ,                                
#SAMPLE:                     ,nonisoth oxid with init drying  
#SAMPLE MASS /mg:            ,9.270                           
#MATERIAL:                   ,char                            
#REFERENCE:                  ,Alumina                         
#REFERENCE MASS /mg:         ,0.000                           
#TYPE OF CRUCIBLE:           ,DTA/TG crucible Al2O3           
#SAMPLE CRUCIBLE MASS /mg:   ,0.000                           
#REFERENCE CRUCIBLE MASS /mg:,0.000                           
#CORR. CODE:                 ,020                             
#EXO:                        ,-1                              
#RANGE:                      ,30.0....900.0/-20.0....10.0K/min
#SEGMENT:                    ,S1-5/5                          

##Temp./øC,Time/min,DTA/(mW/mg),Mass/%,Sensit./(æV/mW),Segment
 32.11100,0.0000e+000, 6.3314e-002,100.00000,8.9451e-002,1
 32.10900,1.0000e-002, 5.8794e-002,100.00000,8.9446e-002,1
 32.10400,2.0000e-002, 6.4825e-002,100.00000,8.9446e-002,1
 32.10100,3.0000e-002, 6.0302e-002,100.00000,8.9446e-002,1
 32.10400,4.0000e-002, 6.6332e-002,100.00000,8.9446e-002,1
 32.10800,5.0000e-002, 6.6332e-002, 99.99892,8.9446e-002,1
 32.11500,6.0000e-002, 6.4820e-002, 99.99892,8.9452e-002,1
 32.10800,7.0000e-002, 6.6332e-002, 99.99892,8.9446e-002,1
 32.10900,8.0000e-002, 7.0855e-002, 99.99892,8.9446e-002,1
 32.11200,9.0000e-002, 7.0850e-002, 99.99892,8.9451e-002,1
 32.11100,    0.10000, 6.1806e-002, 99.99892,8.9451e-002,1
 32.10900,    0.11000, 6.6332e-002, 99.99892,8.9446e-002,1
 32.11200,    0.12000, 6.7836e-002, 99.99784,8.9451e-002,1
 32.11400,    0.13000, 7.3865e-002, 99.99676,8.9452e-002,1
 32.10900,    0.14000, 7.2362e-002, 99.99676,8.9446e-002,1
 32.10900,    0.15000, 6.9347e-002, 99.99569,8.9446e-002,1
 32.10400,    0.16000, 6.1810e-002, 99.99569,8.9446e-002,1
 32.10800,    0.17000, 6.4825e-002, 99.99461,8.9446e-002,1
 32.10900,    0.18000, 6.6332e-002, 99.99353,8.9446e-002,1
 32.11100,    0.19000, 6.4821e-002, 99.99245,8.9451e-002,1
 32.10500,    0.20000, 6.7840e-002, 99.99245,8.9446e-002,1
 32.11700,    0.21000, 5.8789e-002, 99.99245,8.9453e-002,1
 32.10500,    0.22000, 6.6332e-002, 99.99137,8.9446e-002,1
 32.10700,    0.23000, 7.0855e-002, 99.99137,8.9446e-002,1
 32.10900,    0.24000, 6.0302e-002, 99.99137,8.9446e-002,1
 32.10200,    0.25000, 7.2362e-002, 99.99137,8.9446e-002,1
 32.10400,    0.26000, 7.2362e-002, 99.99137,8.9446e-002,1
 32.10800,    0.27000, 7.3870e-002, 99.99029,8.9446e-002,1
 32.09600,    0.28000, 6.6334e-002, 99.99029,8.9444e-002,1
 32.10200,    0.29000, 6.6332e-002, 99.99029,8.9446e-002,1
 32.10500,    0.30000, 6.6332e-002, 99.99029,8.9446e-002,1
 32.10700,    0.31000, 6.6332e-002, 99.99029,8.9446e-002,1
 32.11100,    0.32000, 6.4821e-002, 99.99029,8.9451e-002,1
 32.10700,    0.33000, 6.9347e-002, 99.99137,8.9446e-002,1
 32.10700,    0.34000, 6.7840e-002, 99.99137,8.9446e-002,1
 32.10800,    0.35000, 6.7840e-002, 99.99137,8.9446e-002,1
 32.09600,    0.36000, 6.4826e-002, 99.99137,8.9444e-002,1
 32.10200,    0.37000, 6.4825e-002, 99.99137,8.9446e-002,1
 32.11100,    0.38000, 6.6328e-002, 99.99353,8.9451e-002,1
 32.10800,    0.39000, 6.6332e-002, 99.99353,8.9446e-002,1
 32.10500,    0.40000, 7.2362e-002, 99.99353,8.9446e-002,1
 32.09900,    0.41000, 7.0855e-002, 99.99353,8.9445e-002,1
 32.09900,    0.42000, 6.9348e-002, 99.99353,8.9445e-002,1
 32.09500,    0.43000, 6.7841e-002, 99.99461,8.9443e-002,1
 32.09300,    0.44000, 6.7842e-002, 99.99461,8.9442e-002,1
 32.09900,    0.45000, 7.0855e-002, 99.99353,8.9445e-002,1
 32.10100,    0.46000, 7.0855e-002, 99.99353,8.9446e-002,1
 32.09900,    0.47000, 7.0855e-002, 99.99353,8.9445e-002,1
 32.10400,    0.48000, 7.0855e-002, 99.99353,8.9446e-002,1
 32.09900,    0.49000, 6.9348e-002, 99.99353,8.9445e-002,1
 32.09900,    0.50000, 6.6333e-002, 99.99353,8.9445e-002,1
 32.10100,    0.51000, 7.2362e-002, 99.99245,8.9446e-002,1
 32.09500,    0.52000, 6.9349e-002, 99.99245,8.9443e-002,1
 32.09600,    0.53000, 6.6333e-002, 99.99245,8.9444e-002,1
 32.09900,    0.54000, 7.5378e-002, 99.99245,8.9445e-002,1
 32.10900,    0.55000, 6.9347e-002, 99.99245,8.9446e-002,1
 32.10500,    0.56000, 7.3870e-002, 99.99245,8.9446e-002,1
 32.10200,    0.57000, 6.6332e-002, 99.99245,8.9446e-002,1
 32.10800,    0.58000, 7.2362e-002, 99.99245,8.9446e-002,1
 32.10500,    0.59000, 5.8794e-002, 99.99353,8.9446e-002,1
 32.11200,    0.60000, 6.1806e-002, 99.99353,8.9451e-002,1
 32.11700,    0.61000, 6.6326e-002, 99.99353,8.9453e-002,1
 32.11700,    0.62000, 7.0849e-002, 99.99353,8.9453e-002,1
 32.11700,    0.63000, 6.9341e-002, 99.99461,8.9453e-002,1
 32.12300,    0.64000, 6.3310e-002, 99.99461,8.9456e-002,1
 32.12700,    0.65000, 5.5772e-002, 99.99461,8.9458e-002,1
 32.12900,    0.66000, 6.1800e-002, 99.99461,8.9459e-002,1
 32.13500,    0.67000, 6.9335e-002, 99.99353,8.9462e-002,1
 32.13300,    0.68000, 6.3306e-002, 99.99353,8.9461e-002,1
 32.13900,    0.69000, 6.0290e-002, 99.99245,8.9463e-002,1
 32.14100,    0.70000, 5.5768e-002, 99.99137,8.9464e-002,1
 32.14100,    0.71000, 5.2753e-002, 99.99029,8.9464e-002,1
 32.14500,    0.72000, 4.3709e-002, 99.98921,8.9466e-002,1
 32.15400,    0.73000, 4.8228e-002, 99.98813,8.9470e-002,1
 32.16700,    0.74000, 5.4253e-002, 99.98706,8.9476e-002,1
 32.17000,    0.75000, 6.3294e-002, 99.98598,8.9478e-002,1
 32.17000,    0.76000, 5.5759e-002, 99.98382,8.9478e-002,1
 32.17000,    0.77000, 5.7266e-002, 99.98382,8.9478e-002,1
 32.18400,    0.78000, 5.7262e-002, 99.98274,8.9484e-002,1
 32.19100,    0.79000, 5.5753e-002, 99.98382,8.9487e-002,1
 32.20400,    0.80000, 5.5751e-002, 99.98274,8.9491e-002,1
 32.21200,    0.81000, 5.4241e-002, 99.98382,8.9497e-002,1
 32.22100,    0.82000, 5.5745e-002, 99.98490,8.9501e-002,1
 32.23100,    0.83000, 5.5742e-002, 99.98490,8.9506e-002,1
 32.24100,    0.84000, 5.5739e-002, 99.98598,8.9510e-002,1
 32.24900,    0.85000, 4.8205e-002, 99.98598,8.9514e-002,1
 32.25900,    0.86000, 5.2721e-002, 99.98598,8.9518e-002,1
 32.27100,    0.87000, 4.3681e-002, 99.98706,8.9524e-002,1
 32.28300,    0.88000, 4.3678e-002, 99.98813,8.9529e-002,1
 32.29400,    0.89000, 3.3133e-002, 99.98813,8.9535e-002,1
 32.30800,    0.90000, 3.7650e-002, 99.98813,8.9537e-002,1
 32.31700,    0.91000, 3.9153e-002, 99.98813,8.9545e-002,1
 32.33700,    0.92000, 4.0654e-002, 99.98813,8.9554e-002,1
 32.35100,    0.93000, 4.0652e-002, 99.98813,8.9561e-002,1
 32.36800,    0.94000, 4.2153e-002, 99.98706,8.9568e-002,1
 32.38700,    0.95000, 4.0644e-002, 99.98598,8.9577e-002,1
 32.39700,    0.96000, 3.4621e-002, 99.98598,8.9582e-002,1
 32.42000,    0.97000, 2.7091e-002, 99.98598,8.9592e-002,1
 32.44300,    0.98000, 3.1603e-002, 99.98382,8.9603e-002,1
 32.45100,    0.99000, 2.7087e-002, 99.98274,8.9607e-002,1
 32.47700,    1.00000, 2.7084e-002, 99.98274,8.9618e-002,1
 32.49400,    1.01000, 1.9559e-002, 99.98166,8.9626e-002,1
 32.51600,    1.02000, 2.4069e-002, 99.98166,8.9636e-002,1
 32.53800,    1.03000, 2.4067e-002, 99.98058,8.9646e-002,1
 32.56200,    1.04000, 2.1056e-002, 99.97950,8.9657e-002,1
 32.58400,    1.05000, 2.4061e-002, 99.97843,8.9668e-002,1
 32.60900,    1.06000, 2.1052e-002, 99.97735,8.9675e-002,1
 32.63500,    1.07000, 1.3531e-002, 99.97735,8.9691e-002,1
 32.66600,    1.08000, 1.0522e-002, 99.97627,8.9705e-002,1
 32.69100,    1.09000, 0.0000e+000, 99.97519,8.9717e-002,1
 32.71900,    1.10000, 1.5027e-003, 99.97519,8.9730e-002,1
 32.74300,    1.11000, 4.5077e-003, 99.97627,8.9741e-002,1
 32.77700,    1.12000, 1.5023e-003, 99.97627,8.9756e-002,1
 32.80500,    1.13000, 0.0000e+000, 99.97627,8.9767e-002,1
 32.84200,    1.14000, 3.0037e-003, 99.97735,8.9786e-002,1
 32.86400,    1.15000,-7.5083e-003, 99.97843,8.9796e-002,1
 32.88900,    1.16000,-7.5074e-003, 99.97735,8.9808e-002,1
 32.92800,    1.17000,-6.0048e-003, 99.97843,8.9825e-002,1
 32.95700,    1.18000,-7.5048e-003, 99.97735,8.9839e-002,1
 32.99000,    1.19000,-1.2006e-002, 99.97843,8.9854e-002,1
 33.02600,    1.20000,-1.6505e-002, 99.97735,8.9870e-002,1
 33.06700,    1.21000,-1.9501e-002, 99.97735,8.9889e-002,1
 33.10100,    1.22000,-2.0998e-002, 99.97735,8.9905e-002,1
 33.14300,    1.23000,-2.6991e-002, 99.97735,8.9924e-002,1
 33.17700,    1.24000,-2.8486e-002, 99.97735,8.9940e-002,1
 33.21500,    1.25000,-2.3984e-002, 99.97627,8.9957e-002,1
 33.26000,    1.26000,-3.1471e-002, 99.97735,8.9978e-002,1
 33.29400,    1.27000,-3.1466e-002, 99.97735,8.9994e-002,1
 33.34800,    1.28000,-3.5951e-002, 99.97843,9.0019e-002,1
 33.38400,    1.29000,-4.1935e-002, 99.97735,9.0035e-002,1
 33.42100,    1.30000,-4.1927e-002, 99.97735,9.0052e-002,1
 33.46400,    1.31000,-3.7427e-002, 99.97735,9.0072e-002,1
 33.51400,    1.32000,-4.4901e-002, 99.97627,9.0095e-002,1
 33.55800,    1.33000,-4.6387e-002, 99.97843,9.0115e-002,1
 33.60800,    1.34000,-5.5353e-002, 99.97735,9.0134e-002,1
 33.65900,    1.35000,-5.6832e-002, 99.97627,9.0162e-002,1
 33.70300,    1.36000,-6.1306e-002, 99.97627,9.0180e-002,1
 33.75500,    1.37000,-6.5773e-002, 99.97627,9.0206e-002,1
 33.81100,    1.38000,-7.4721e-002, 99.97627,9.0232e-002,1
 33.85100,    1.39000,-7.0223e-002, 99.97627,9.0250e-002,1
 33.91200,    1.40000,-7.0201e-002, 99.97627,9.0278e-002,1
 33.94800,    1.41000,-7.1682e-002, 99.97843,9.0295e-002,1
 33.99300,    1.42000,-7.1665e-002, 99.97843,9.0315e-002,1
 34.05600,    1.43000,-6.8657e-002, 99.98058,9.0344e-002,1
 34.11100,    1.44000,-7.4607e-002, 99.98166,9.0370e-002,1
 34.17100,    1.45000,-8.3534e-002, 99.98166,9.0397e-002,1
 34.21800,    1.46000,-8.7988e-002, 99.98274,9.0419e-002,1
 34.27900,    1.47000,-8.7960e-002, 99.98382,9.0447e-002,1
 34.33900,    1.48000,-9.6876e-002, 99.98490,9.0475e-002,1
 34.40000,    1.49000,    -0.10579, 99.98598,9.0503e-002,1
 34.45400,    1.50000,    -0.10874, 99.98598,9.0528e-002,1
 34.51000,    1.51000,    -0.10275, 99.98490,9.0549e-002,1
 34.56600,    1.52000,    -0.10867, 99.98382,9.0580e-002,1
 34.64000,    1.53000,    -0.11458, 99.98274,9.0614e-002,1
 34.70200,    1.54000,    -0.11306, 99.98058,9.0641e-002,1
 34.75600,    1.55000,    -0.11600, 99.97950,9.0667e-002,1
 34.82100,    1.56000,    -0.12043, 99.97735,9.0697e-002,1
 34.88400,    1.57000,    -0.12633, 99.97627,9.0726e-002,1
 34.94300,    1.58000,    -0.12927, 99.97627,9.0754e-002,1
 35.01300,    1.59000,    -0.12774, 99.97519,9.0786e-002,1
 35.07700,    1.60000,    -0.13215, 99.97411,9.0816e-002,1
 35.15800,    1.61000,    -0.13803, 99.97303,9.0853e-002,1
 35.21900,    1.62000,    -0.13799, 99.97303,9.0881e-002,1
 35.28100,    1.63000,    -0.13943, 99.97195,9.0910e-002,1
 35.34600,    1.64000,    -0.14235, 99.97303,9.0940e-002,1
 35.43100,    1.65000,    -0.14970, 99.97303,9.0979e-002,1
 35.49900,    1.66000,    -0.15557, 99.97411,9.1011e-002,1
 35.55700,    1.67000,    -0.14812, 99.97627,9.1037e-002,1
 35.63600,    1.68000,    -0.15990, 99.97627,9.1074e-002,1
 35.70200,    1.69000,    -0.15245, 99.97627,9.1104e-002,1
 35.78000,    1.70000,    -0.15387, 99.97627,9.1141e-002,1
 35.85800,    1.71000,    -0.15085, 99.97843,9.1177e-002,1
 35.94300,    1.72000,    -0.15374, 99.97843,9.1216e-002,1
 36.01700,    1.73000,    -0.16107, 99.97950,9.1250e-002,1
 36.09700,    1.74000,    -0.16692, 99.97950,9.1288e-002,1
 36.16000,    1.75000,    -0.17129, 99.97950,9.1317e-002,1
 36.23500,    1.76000,    -0.17566, 99.97950,9.1351e-002,1
 36.32000,    1.77000,    -0.18148, 99.97950,9.1391e-002,1
 36.39400,    1.78000,    -0.17994, 99.97950,9.1425e-002,1
 36.46600,    1.79000,    -0.18577, 99.97950,9.1459e-002,1
 36.55100,    1.80000,    -0.18864, 99.97950,9.1498e-002,1
 36.64200,    1.81000,    -0.19886, 99.97843,9.1540e-002,1
 36.70800,    1.82000,    -0.20175, 99.97735,9.1567e-002,1
 36.79100,    1.83000,    -0.19724, 99.97735,9.1609e-002,1
 36.87300,    1.84000,    -0.19716, 99.97735,9.1648e-002,1
 36.95200,    1.85000,    -0.21032, 99.97735,9.1684e-002,1
 37.04500,    1.86000,    -0.21757, 99.97627,9.1727e-002,1
 37.13300,    1.87000,    -0.21600, 99.97735,9.1768e-002,1
 37.21200,    1.88000,    -0.21591, 99.97627,9.1805e-002,1
 37.31200,    1.89000,    -0.21434, 99.97627,9.1852e-002,1
 37.38100,    1.90000,    -0.21720, 99.97627,9.1884e-002,1
 37.46300,    1.91000,    -0.22444, 99.97411,9.1922e-002,1
 37.55800,    1.92000,    -0.22287, 99.97411,9.1966e-002,1
 37.64000,    1.93000,    -0.23157, 99.97303,9.2004e-002,1
 37.73900,    1.94000,    -0.24024, 99.97303,9.2050e-002,1
 37.82500,    1.95000,    -0.22989, 99.97195,9.2090e-002,1
 37.91100,    1.96000,    -0.23272, 99.97195,9.2130e-002,1
 38.00000,    1.97000,    -0.23700, 99.96980,9.2172e-002,1
 38.09000,    1.98000,    -0.24128, 99.96872,9.2214e-002,1
 38.17500,    1.99000,    -0.24848, 99.96872,9.2253e-002,1
 38.27200,    2.00000,    -0.24982, 99.96764,9.2299e-002,1
 38.37900,    2.01000,    -0.25261, 99.96764,9.2348e-002,1
 38.46600,    2.02000,    -0.25250, 99.96764,9.2389e-002,1
 38.55100,    2.03000,    -0.24801, 99.96656,9.2429e-002,1
 38.63700,    2.04000,    -0.25374, 99.96764,9.2469e-002,1
 38.73600,    2.05000,    -0.25653, 99.96764,9.2515e-002,1
 38.82000,    2.06000,    -0.26079, 99.96656,9.2554e-002,1
 38.92200,    2.07000,    -0.26211, 99.96764,9.2602e-002,1
 39.01500,    2.08000,    -0.26926, 99.96872,9.2645e-002,1
 39.11300,    2.09000,    -0.26913, 99.96980,9.2691e-002,1
 39.21100,    2.10000,    -0.27191, 99.97087,9.2737e-002,1
 39.31800,    2.11000,    -0.27612, 99.97195,9.2787e-002,1
 39.40700,    2.12000,    -0.27601, 99.97087,9.2825e-002,1
 39.50600,    2.13000,    -0.27732, 99.97195,9.2872e-002,1
 39.60100,    2.14000,    -0.28444, 99.97195,9.2919e-002,1
 39.71700,    2.15000,    -0.28282, 99.97195,9.2974e-002,1
 39.81100,    2.16000,    -0.28413, 99.97195,9.3018e-002,1
 39.91600,    2.17000,    -0.29268, 99.97087,9.3067e-002,1
 40.00900,    2.18000,    -0.29110, 99.96980,9.3106e-002,1
 40.11300,    2.19000,    -0.30252, 99.96872,9.3159e-002,1
 40.20600,    2.20000,    -0.30383, 99.96872,9.3200e-002,1
 40.32700,    2.21000,    -0.29930, 99.96764,9.3259e-002,1
 40.41100,    2.22000,    -0.30351, 99.96872,9.3299e-002,1
 40.53400,    2.23000,    -0.30910, 99.96764,9.3356e-002,1
 40.62500,    2.24000,    -0.30752, 99.96764,9.3399e-002,1
 40.72000,    2.25000,    -0.31026, 99.96764,9.3444e-002,1
 40.83700,    2.26000,    -0.31152, 99.96764,9.3499e-002,1
 40.93500,    2.27000,    -0.30704, 99.96764,9.3545e-002,1
 41.03700,    2.28000,    -0.30832, 99.96764,9.3592e-002,1
 41.15700,    2.29000,    -0.31965, 99.96872,9.3649e-002,1
 41.25900,    2.30000,    -0.32525, 99.96764,9.3697e-002,1
 41.36500,    2.31000,    -0.32076, 99.96656,9.3747e-002,1
 41.47100,    2.32000,    -0.32778, 99.96548,9.3796e-002,1
 41.59000,    2.33000,    -0.33189, 99.96440,9.3852e-002,1
 41.67900,    2.34000,    -0.33749, 99.96332,9.3894e-002,1
 41.79300,    2.35000,    -0.33443, 99.96224,9.3948e-002,1
 41.90100,    2.36000,    -0.33855, 99.96224,9.3998e-002,1
 42.00700,    2.37000,    -0.33981, 99.96117,9.4045e-002,1
 42.11900,    2.38000,    -0.34534, 99.96117,9.4101e-002,1
 42.23200,    2.39000,    -0.33942, 99.96009,9.4155e-002,1
 42.33800,    2.40000,    -0.33924, 99.95901,9.4205e-002,1
 42.44900,    2.41000,    -0.34907, 99.95901,9.4257e-002,1
 42.55700,    2.42000,    -0.35174, 99.96009,9.4308e-002,1
 42.68000,    2.43000,    -0.34866, 99.95901,9.4366e-002,1
 42.77700,    2.44000,    -0.35849, 99.95901,9.4412e-002,1
 42.89900,    2.45000,    -0.35256, 99.96009,9.4469e-002,1
 43.00900,    2.46000,    -0.35809, 99.95901,9.4517e-002,1
 43.12700,    2.47000,    -0.35786, 99.95901,9.4577e-002,1
 43.22700,    2.48000,    -0.35911, 99.96009,9.4624e-002,1
 43.34900,    2.49000,    -0.36744, 99.95901,9.4682e-002,1
 43.46400,    2.50000,    -0.36438, 99.96009,9.4736e-002,1
 43.57400,    2.51000,    -0.36987, 99.96009,9.4788e-002,1
 43.69000,    2.52000,    -0.37108, 99.96009,9.4843e-002,1
 43.81700,    2.53000,    -0.37511, 99.96009,9.4903e-002,1
 43.91900,    2.54000,    -0.37633, 99.96009,9.4952e-002,1
 44.03000,    2.55000,    -0.37897, 99.96117,9.5004e-002,1
 44.16000,    2.56000,    -0.38439, 99.96117,9.5066e-002,1
 44.28000,    2.57000,    -0.37991, 99.96009,9.5123e-002,1
 44.37000,    2.58000,    -0.37832, 99.96009,9.5165e-002,1
 44.50300,    2.59000,    -0.38658, 99.96117,9.5227e-002,1
 44.62700,    2.60000,    -0.39624, 99.96009,9.5287e-002,1
 44.73700,    2.61000,    -0.39319, 99.95901,9.5339e-002,1
 44.86200,    2.62000,    -0.39577, 99.95901,9.5399e-002,1
 44.97200,    2.63000,    -0.39838, 99.95793,9.5451e-002,1
 45.09900,    2.64000,    -0.40519, 99.95793,9.5511e-002,1
 45.20400,    2.65000,    -0.40781, 99.95793,9.5559e-002,1
 45.34400,    2.66000,    -0.39624, 99.95685,9.5627e-002,1
 45.44600,    2.67000,    -0.40308, 99.95793,9.5676e-002,1
 45.55400,    2.68000,    -0.40709, 99.95685,9.5727e-002,1
 45.68300,    2.69000,    -0.40965, 99.95685,9.5789e-002,1
 45.79800,    2.70000,    -0.40941, 99.95685,9.5843e-002,1
 45.93300,    2.71000,    -0.41195, 99.95793,9.5908e-002,1
 46.05200,    2.72000,    -0.41171, 99.95685,9.5964e-002,1
 46.16400,    2.73000,    -0.42131, 99.95793,9.6018e-002,1
 46.27500,    2.74000,    -0.42108, 99.95793,9.6070e-002,1
 46.39900,    2.75000,    -0.42362, 99.95685,9.6129e-002,1
 46.52500,    2.76000,    -0.41635, 99.95793,9.6190e-002,1
 46.65400,    2.77000,    -0.42029, 99.95793,9.6251e-002,1
 46.77700,    2.78000,    -0.41863, 99.95793,9.6310e-002,1
 46.89800,    2.79000,    -0.42678, 99.95685,9.6367e-002,1
 47.01000,    2.80000,    -0.43775, 99.95685,9.6416e-002,1
 47.13500,    2.81000,    -0.43187, 99.95685,9.6481e-002,1
 47.25000,    2.82000,    -0.42184, 99.95685,9.6535e-002,1
 47.38700,    2.83000,    -0.42714, 99.95685,9.6601e-002,1
 47.50800,    2.84000,    -0.43806, 99.95577,9.6655e-002,1
 47.61800,    2.85000,    -0.44060, 99.95577,9.6711e-002,1
 47.76200,    2.86000,    -0.44307, 99.95577,9.6780e-002,1
 47.88000,    2.87000,    -0.44699, 99.95577,9.6837e-002,1
 47.99800,    2.88000,    -0.45229, 99.95469,9.6893e-002,1
 48.13300,    2.89000,    -0.45060, 99.95469,9.6958e-002,1
 48.25400,    2.90000,    -0.45033, 99.95469,9.7016e-002,1
 48.38000,    2.91000,    -0.45144, 99.95469,9.7076e-002,1
 48.50200,    2.92000,    -0.45118, 99.95361,9.7133e-002,1
 48.63300,    2.93000,    -0.45643, 99.95469,9.7197e-002,1
 48.75300,    2.94000,    -0.45616, 99.95361,9.7255e-002,1
 48.87200,    2.95000,    -0.45866, 99.95469,9.7312e-002,1
 49.01100,    2.96000,    -0.45973, 99.95254,9.7378e-002,1
 49.12900,    2.97000,    -0.45947, 99.95361,9.7435e-002,1
 49.26400,    2.98000,    -0.46193, 99.95254,9.7500e-002,1
 49.38900,    2.99000,    -0.46164, 99.95254,9.7560e-002,1
 49.50600,    3.00000,    -0.46553, 99.95146,9.7613e-002,1
 49.63000,    3.01000,    -0.46938, 99.95146,9.7676e-002,1
 49.76200,    3.02000,    -0.47183, 99.95146,9.7739e-002,1
 49.89500,    3.03000,    -0.47152, 99.94930,9.7803e-002,1
 50.01600,    3.04000,    -0.47262, 99.94930,9.7861e-002,1
 50.13700,    3.05000,    -0.47647, 99.94714,9.7919e-002,1
 50.28300,    3.06000,    -0.47888, 99.94498,9.7990e-002,1
 50.40400,    3.07000,    -0.47173, 99.94391,9.8046e-002,1
 50.52400,    3.08000,    -0.47144, 99.94175,9.8106e-002,1
 50.65200,    3.09000,    -0.47527, 99.94175,9.8167e-002,1
 50.77100,    3.10000,    -0.47636, 99.94067,9.8225e-002,1
 50.89600,    3.11000,    -0.48156, 99.94067,9.8285e-002,1
 51.03700,    3.12000,    -0.47986, 99.94067,9.8353e-002,1
 51.15900,    3.13000,    -0.47409, 99.94067,9.8412e-002,1
 51.29600,    3.14000,    -0.48062, 99.94067,9.8478e-002,1
 51.40800,    3.15000,    -0.48311, 99.94067,9.8528e-002,1
 51.54400,    3.16000,    -0.48414, 99.94175,9.8598e-002,1
 51.68300,    3.17000,    -0.48244, 99.94175,9.8665e-002,1
 51.81800,    3.18000,    -0.48349, 99.94067,9.8730e-002,1
 51.92900,    3.19000,    -0.48595, 99.94175,9.8784e-002,1
 52.05600,    3.20000,    -0.48292, 99.94067,9.8845e-002,1
 52.18700,    3.21000,    -0.48534, 99.93959,9.8908e-002,1
 52.31900,    3.22000,    -0.48094, 99.93959,9.8972e-002,1
 52.44800,    3.23000,    -0.49017, 99.93851,9.9035e-002,1
 52.58400,    3.24000,    -0.49529, 99.93743,9.9101e-002,1
 52.70900,    3.25000,    -0.49093, 99.93635,9.9157e-002,1
 52.84200,    3.26000,    -0.48923, 99.93528,9.9225e-002,1
 52.97800,    3.27000,    -0.49433, 99.93528,9.9291e-002,1
 53.09800,    3.28000,    -0.49812, 99.93420,9.9350e-002,1
 53.22500,    3.29000,    -0.49238, 99.93312,9.9411e-002,1
 53.35200,    3.30000,    -0.48801, 99.93420,9.9473e-002,1
 53.49600,    3.31000,    -0.49444, 99.93312,9.9543e-002,1
 53.62000,    3.32000,    -0.49143, 99.93312,9.9603e-002,1
 53.74800,    3.33000,    -0.49383, 99.93312,9.9665e-002,1
 53.87100,    3.34000,    -0.49219, 99.93204,9.9725e-002,1
 54.01000,    3.35000,    -0.49863, 99.93204,9.9787e-002,1
 54.14600,    3.36000,    -0.49963, 99.93204,9.9858e-002,1
 54.26600,    3.37000,    -0.49799, 99.93096,9.9917e-002,1
 54.41200,    3.38000,    -0.49898, 99.93096,9.9988e-002,1
 54.54300,    3.39000,    -0.49867, 99.93096,    0.10005,1
 54.66500,    3.40000,    -0.50780, 99.92988,    0.10011,1
 54.80400,    3.41000,    -0.50073, 99.92988,    0.10018,1
 54.93000,    3.42000,    -0.49907, 99.92880,    0.10024,1
 55.06800,    3.43000,    -0.50815, 99.92772,    0.10031,1
 55.19100,    3.44000,    -0.50381, 99.92665,    0.10037,1
 55.32800,    3.45000,    -0.51556, 99.92665,    0.10043,1
 55.45900,    3.46000,    -0.50987, 99.92557,    0.10050,1
 55.58800,    3.47000,    -0.51223, 99.92449,    0.10056,1
 55.72200,    3.48000,    -0.51458, 99.92341,    0.10063,1
 55.83800,    3.49000,    -0.51295, 99.92233,    0.10068,1
 55.98400,    3.50000,    -0.50723, 99.92125,    0.10075,1
 56.11500,    3.51000,    -0.50825, 99.92125,    0.10082,1
 56.23800,    3.52000,    -0.50260, 99.92017,    0.10088,1
 56.37500,    3.53000,    -0.50627, 99.92017,    0.10094,1
 56.52400,    3.54000,    -0.50991, 99.91909,    0.10102,1
 56.64300,    3.55000,    -0.51095, 99.91909,    0.10108,1
 56.76800,    3.56000,    -0.51598, 99.91802,    0.10114,1
 56.90200,    3.57000,    -0.51965, 99.91694,    0.10120,1
 57.02900,    3.58000,    -0.51533, 99.91586,    0.10126,1
 57.17600,    3.59000,    -0.51496, 99.91586,    0.10134,1
 57.31200,    3.60000,    -0.51462, 99.91478,    0.10140,1
 57.44300,    3.61000,    -0.51961, 99.91262,    0.10147,1
 57.56900,    3.62000,    -0.52195, 99.91046,    0.10153,1
 57.68900,    3.63000,    -0.52431, 99.90939,    0.10159,1
 57.82600,    3.64000,    -0.51733, 99.90723,    0.10166,1
 57.95900,    3.65000,    -0.51832, 99.90507,    0.10172,1
 58.09100,    3.66000,    -0.51932, 99.90291,    0.10179,1
 58.22100,    3.67000,    -0.52296, 99.90183,    0.10185,1
 58.36800,    3.68000,    -0.52524, 99.90183,    0.10192,1
 58.49000,    3.69000,    -0.53154, 99.90076,    0.10198,1
 58.62400,    3.70000,    -0.53384, 99.90076,    0.10205,1
 58.75500,    3.71000,    -0.53746, 99.90076,    0.10211,1
 58.88600,    3.72000,    -0.53449, 99.90183,    0.10218,1
 59.01900,    3.73000,    -0.52887, 99.90183,    0.10224,1
 59.16200,    3.74000,    -0.53378, 99.90291,    0.10231,1
