#FILE:                       ,char_GF_24_06_10.dsu            ,,,,
#FORMAT:                     ,NETZSCH5                        ,,,,
#IDENTITY:                   ,char GF                         ,,,,
#DECIMAL:                    ,POINT                           ,,,,
#SEPARATOR:                  ,COMMA                           ,,,,
#MTYPE:                      ,DTA                             ,,,,
#MSUBTYPE:                   ,                                ,,,,
#INSTRUMENT:                 ,NETZSCH STA 449 C               ,,,,
#PROJECT:                    ,Torrefaction                    ,,,,
#DATE/TIME:                  ,24/06/2010 12:29:14             ,,,,
#CORR. FILE:                 ,char_GF_23_06_10.bsu            ,,,,
#LABORATORY:                 ,Sustainable Research Energ      ,,,,
#OPERATOR:                   ,EMF                             ,,,,
#REMARK:                     ,                                ,,,,
#SAMPLE:                     ,nonisoth oxid with init drying  ,,,,
#SAMPLE MASS /mg:            ,10.5,,,,
#MATERIAL:                   ,Alumina                         ,,,,
#REFERENCE:                  ,Alumina                         ,,,,
#REFERENCE MASS /mg:         ,0,,,,
#TYPE OF CRUCIBLE:           ,DTA/TG crucible Al2O3           ,,,,
#SAMPLE CRUCIBLE MASS /mg:   ,0,,,,
#REFERENCE CRUCIBLE MASS /mg:,0,,,,
#CORR. CODE:                 ,20,,,,
#EXO:                        ,-1,,,,
#RANGE:                      ,30.0....900.0/-20.0....10.0K/min,,,,
#SEGMENT:                    ,S1-5/5                          ,,99.05907591,,
,,,19.49182099,,
##Temp./øC,Time/min,DTA/(mW/mg),Mass/%,Sensit./(æV/mW),Segment
111.565,29.25,-1.57705,99.05905,0.12961,4
111.668,29.26,-1.58003,99.06,0.12967,4
111.784,29.27,-1.58935,99.06095,0.12973,4
111.904,29.28,-1.58858,99.06,0.1298,4
112.016,29.29,-1.60247,99.06095,0.12986,4
112.128,29.3,-1.60354,99.06095,0.12992,4
112.237,29.31,-1.61014,99.06,0.12998,4
112.361,29.32,-1.61662,99.06,0.13005,4
112.484,29.33,-1.62219,99.0619,0.13012,4
112.589,29.34,-1.6297,99.06095,0.13017,4
112.71,29.35,-1.63808,99.06095,0.13023,4
112.832,29.36,-1.63808,99.0619,0.13031,4
112.946,29.37,-1.64095,99.0619,0.13037,4
113.071,29.38,-1.65196,99.06095,0.13044,4
113.181,29.39,-1.65484,99.06,0.1305,4
113.299,29.4,-1.6677,99.05905,0.13056,4
113.412,29.41,-1.66964,99.05714,0.13062,4
113.533,29.42,-1.67335,99.05619,0.13069,4
113.653,29.43,-1.67433,99.05429,0.13076,4
113.78,29.44,-1.67616,99.05333,0.13083,4
113.894,29.45,-1.6881,99.05048,0.13089,4
114.014,29.46,-1.68997,99.04857,0.13095,4
114.137,29.47,-1.69183,99.04667,0.13102,4
114.243,29.48,-1.69925,99.04571,0.13108,4
114.384,29.49,-1.70188,99.04476,0.13116,4
114.505,29.5,-1.70831,99.04381,0.13122,4
114.621,29.51,-1.71379,99.04381,0.13129,4
114.736,29.52,-1.71659,99.04286,0.13135,4
114.85,29.53,-1.71759,99.04381,0.13141,4
114.982,29.54,-1.72388,99.04381,0.13149,4
115.111,29.55,-1.72657,99.04476,0.13156,4
115.231,29.56,-1.73656,99.04667,0.13162,4
115.348,29.57,-1.74023,99.04952,0.13169,4
115.476,29.58,-1.74382,99.05143,0.13176,4
115.604,29.59,-1.75375,99.05429,0.13183,4
115.725,29.6,-1.75915,99.0581,0.1319,4
115.845,29.61,-1.7691,99.06,0.13196,4
115.971,29.62,-1.76637,99.06381,0.13203,4
116.1,29.63,-1.77082,99.06667,0.1321,4
116.218,29.64,-1.78256,99.06952,0.13217,4
116.337,29.65,-1.78348,99.07143,0.13223,4
116.475,29.66,-1.78695,99.07429,0.13231,4
116.602,29.67,-1.78962,99.07429,0.13238,4
116.729,29.68,-1.79585,99.07429,0.13245,4
116.841,29.69,-1.79861,99.07429,0.13251,4
116.972,29.7,-1.80391,99.07333,0.13258,4
117.105,29.71,-1.80923,99.07238,0.13265,4
117.222,29.72,-1.81729,99.07143,0.13272,4
117.356,29.73,-1.82076,99.06857,0.13279,4
117.473,29.74,-1.82077,99.06667,0.13286,4
117.598,29.75,-1.82251,99.06381,0.13293,4
117.732,29.76,-1.82866,99.06,0.133,4
117.853,29.77,-1.8349,99.05619,0.13307,4
117.981,29.78,-1.83839,99.05143,0.13314,4
118.115,29.79,-1.84631,99.04571,0.13321,4
118.251,29.8,-1.84973,99.04095,0.13329,4
118.373,29.81,-1.85058,99.03619,0.13336,4
118.497,29.82,-1.85409,99.03238,0.13342,4
118.62,29.83,-1.8585,99.02762,0.13349,4
118.747,29.84,-1.85841,99.02571,0.13356,4
118.892,29.85,-1.87155,99.02286,0.13364,4
119.005,29.86,-1.8725,99.02,0.1337,4
119.133,29.87,-1.87503,99.0181,0.13378,4
119.266,29.88,-1.87488,99.01619,0.13385,4
119.391,29.89,-1.88192,99.01524,0.13392,4
119.512,29.9,-1.88009,99.01524,0.13399,4
119.642,29.91,-1.88441,99.01524,0.13406,4
119.779,29.92,-1.89133,99.01714,0.13413,4
119.904,29.93,-1.89925,99.01905,0.1342,4
120.031,29.94,-1.90089,99.02,0.13427,4
120.15,29.95,-1.91148,99.0219,0.13434,4
120.292,29.96,-1.90947,99.02286,0.13442,4
120.423,29.97,-1.91021,99.02381,0.13449,4
120.549,29.98,-1.91099,99.02476,0.13456,4
120.683,29.99,-1.91701,99.02476,0.13463,4
120.807,30,-1.92139,99.02476,0.1347,4
120.945,30.01,-1.92642,99.02381,0.13478,4
121.093,30.02,-1.92437,99.02286,0.13486,4
121.214,30.03,-1.93312,99.0219,0.13493,4
121.32,30.04,-1.9358,99.0219,0.13499,4
121.457,30.05,-1.93735,99.02,0.13506,4
121.598,30.06,-1.94328,99.01905,0.13514,4
121.722,30.07,-1.94933,99.0181,0.13521,4
121.853,30.08,-1.95357,99.01619,0.13528,4
121.984,30.09,-1.95076,99.01524,0.13536,4
122.12,30.1,-1.95406,99.01429,0.13543,4
122.249,30.11,-1.95918,99.01429,0.1355,4
122.385,30.12,-1.96423,99.01333,0.13558,4
122.496,30.13,-1.96509,99.01333,0.13564,4
122.643,30.14,-1.96567,99.01333,0.13572,4
122.772,30.15,-1.97427,99.01524,0.13579,4
122.9,30.16,-1.97849,99.01619,0.13587,4
123.03,30.17,-1.97919,99.01714,0.13594,4
123.17,30.18,-1.97981,99.01905,0.13602,4
123.296,30.19,-1.98316,99.02,0.13609,4
123.431,30.2,-1.98644,99.02,0.13616,4
123.566,30.21,-1.98797,99.02095,0.13624,4
123.687,30.22,-1.99135,99.02095,0.1363,4
123.826,30.23,-2.00244,99.02095,0.13638,4
123.952,30.24,-2.00054,99.02095,0.13645,4
124.081,30.25,-2.00036,99.02,0.13652,4
124.219,30.26,-2.0001,99.02,0.1366,4
124.36,30.27,-1.99982,99.01905,0.13668,4
124.49,30.28,-2.0066,99.0181,0.13675,4
124.608,30.29,-2.01353,99.0181,0.13681,4
124.75,30.3,-2.01317,99.01714,0.1369,4
124.874,30.31,-2.01389,99.01524,0.13697,4
125.015,30.32,-2.02142,99.01429,0.13704,4
125.145,30.33,-2.02122,99.01333,0.13712,4
125.276,30.34,-2.02188,99.01143,0.13719,4
125.413,30.35,-2.02682,99.01048,0.13727,4
125.54,30.36,-2.02925,99.01048,0.13734,4
125.669,30.37,-2.02991,99.00857,0.13741,4
125.798,30.38,-2.03318,99.00857,0.13748,4
125.933,30.39,-2.03726,99.00762,0.13756,4
126.067,30.4,-2.03961,99.00667,0.13763,4
126.204,30.41,-2.04283,99.00571,0.13771,4
126.345,30.42,-2.04422,99.00571,0.13779,4
126.472,30.43,-2.05008,99.00476,0.13786,4
126.619,30.44,-2.05231,99.00381,0.13794,4
126.736,30.45,-2.05392,99.00286,0.13801,4
126.867,30.46,-2.0537,99.0019,0.13808,4
127,30.47,-2.06379,99,0.13815,4
127.122,30.48,-2.06622,98.99905,0.13822,4
127.258,30.49,-2.06508,98.99714,0.1383,4
127.392,30.5,-2.0631,98.99714,0.13837,4
127.532,30.51,-2.07053,98.99524,0.13845,4
127.664,30.52,-2.07201,98.99429,0.13852,4
127.791,30.53,-2.07696,98.99333,0.1386,4
127.933,30.54,-2.07405,98.99333,0.13868,4
128.05299,30.55,-2.07733,98.99333,0.13874,4
128.187,30.56,-2.07964,98.99238,0.13882,4
128.31799,30.57,-2.08197,98.99333,0.13889,4
128.439,30.58,-2.08353,98.99333,0.13896,4
128.584,30.59,-2.08402,98.99333,0.13904,4
128.717,30.6,-2.08804,98.99333,0.13911,4
128.85001,30.61,-2.08948,98.99333,0.13919,4
128.974,30.62,-2.09101,98.99333,0.13926,4
129.10201,30.63,-2.09593,98.99333,0.13933,4
129.248,30.64,-2.10493,98.99333,0.13941,4
129.37199,30.65,-2.10131,98.99429,0.13948,4
129.508,30.66,-2.10365,98.99429,0.13955,4
129.63499,30.67,-2.10506,98.99429,0.13963,4
129.769,30.68,-2.10819,98.99524,0.1397,4
129.899,30.69,-2.10964,98.99524,0.13978,4
130.033,30.7,-2.11106,98.99619,0.13985,4
130.151,30.71,-2.11347,98.99714,0.13992,4
130.302,30.72,-2.12156,98.9981,0.14,4
130.425,30.73,-2.12134,98.9981,0.14007,4
130.565,30.74,-2.12355,98.9981,0.14015,4
130.688,30.75,-2.1259,98.99714,0.14022,4
130.83,30.76,-2.12639,98.99905,0.1403,4
130.957,30.77,-2.12615,98.99714,0.14037,4
131.08701,30.78,-2.1225,98.99619,0.14045,4
131.222,30.79,-2.13152,98.99619,0.14052,4
131.351,30.8,-2.13212,98.99524,0.14059,4
131.487,30.81,-2.1318,98.99429,0.14067,4
131.61,30.82,-2.13667,98.99429,0.14074,4
131.744,30.83,-2.1406,98.99429,0.14081,4
131.87199,30.84,-2.14627,98.99333,0.14089,4
132.00999,30.85,-2.14433,98.99238,0.14096,4
132.14799,30.86,-2.14475,98.99238,0.14104,4
132.289,30.87,-2.1486,98.99238,0.14112,4
132.39999,30.88,-2.15018,98.99143,0.14118,4
132.537,30.89,-2.15238,98.99143,0.14126,4
132.675,30.9,-2.15203,98.99048,0.14134,4
132.80299,30.91,-2.16107,98.98952,0.14141,4
132.93401,30.92,-2.15907,98.98857,0.14149,4
133.058,30.93,-2.16221,98.98762,0.14156,4
133.189,30.94,-2.16192,98.98571,0.14163,4
133.326,30.95,-2.16074,98.98476,0.14171,4
133.451,30.96,-2.17059,98.98476,0.14178,4
133.58299,30.97,-2.16777,98.98381,0.14185,4
133.72301,30.98,-2.16992,98.98381,0.14193,4
133.84599,30.99,-2.16802,98.98286,0.142,4
133.972,31,-2.17447,98.98286,0.14207,4
134.10899,31.01,-2.17504,98.98286,0.14214,4
134.23599,31.02,-2.18057,98.98286,0.14222,4
134.382,31.03,-2.18098,98.98381,0.1423,4
134.489,31.04,-2.17754,98.98476,0.14236,4
134.631,31.05,-2.17882,98.98667,0.14244,4
134.75,31.06,-2.18364,98.98857,0.14251,4
134.894,31.07,-2.18741,98.99048,0.14259,4
135.022,31.08,-2.18463,98.99238,0.14266,4
135.14301,31.09,-2.18692,98.99524,0.14273,4
135.27699,31.1,-2.18909,98.99714,0.14281,4
135.407,31.11,-2.19553,98.9981,0.14288,4
135.52901,31.12,-2.19857,98.99905,0.14295,4
135.65199,31.13,-2.1975,99,0.14302,4
135.797,31.14,-2.2029,98.99905,0.1431,4
135.92799,31.15,-2.20425,98.99905,0.14318,4
136.05,31.16,-2.20485,98.99714,0.14324,4
136.186,31.17,-2.20533,98.99619,0.14332,4
136.311,31.18,-2.20839,98.99429,0.14339,4
136.435,31.19,-2.20731,98.99333,0.14346,4
136.573,31.2,-2.21275,98.99238,0.14354,4
136.701,31.21,-2.21578,98.98952,0.14361,4
136.825,31.22,-2.21469,98.98857,0.14368,4
136.957,31.23,-2.21768,98.98667,0.14376,4
137.07899,31.24,-2.21827,98.98476,0.14383,4
137.215,31.25,-2.21543,98.98286,0.1439,4
137.341,31.26,-2.22095,98.98095,0.14398,4
137.46899,31.27,-2.22148,98.98,0.14405,4
137.593,31.28,-2.2237,98.98,0.14412,4
137.728,31.29,-2.22582,98.97905,0.14419,4
137.853,31.3,-2.22803,98.98,0.14427,4
137.981,31.31,-2.23103,98.98,0.14434,4
138.11501,31.32,-2.22739,98.9781,0.14441,4
138.233,31.33,-2.23542,98.97714,0.14448,4
138.373,31.34,-2.22925,98.97429,0.14456,4
138.50101,31.35,-2.23143,98.97143,0.14463,4
138.629,31.36,-2.23606,98.96857,0.14471,4
138.758,31.37,-2.23658,98.96476,0.14478,4
138.892,31.38,-2.23787,98.9619,0.14486,4
139.006,31.39,-2.23774,98.95619,0.14492,4
139.132,31.4,-2.23987,98.95143,0.14499,4
139.26401,31.41,-2.2461,98.94857,0.14507,4
139.38699,31.42,-2.2442,98.94667,0.14514,4
139.52699,31.43,-2.24215,98.94476,0.14522,4
139.646,31.44,-2.25176,98.94381,0.14528,4
139.782,31.45,-2.25056,98.9419,0.14536,4
139.90601,31.46,-2.25198,98.9419,0.14543,4
140.017,31.47,-2.25341,98.94095,0.14549,4
140.14799,31.48,-2.25471,98.94095,0.14557,4
140.286,31.49,-2.25267,98.94,0.14565,4
140.401,31.5,-2.25576,98.94,0.14571,4
140.539,31.51,-2.25698,98.93905,0.14579,4
140.66499,31.52,-2.25832,98.94,0.14586,4
140.78,31.53,-2.25976,98.94095,0.14593,4
140.90401,31.54,-2.26115,98.94095,0.146,4
141.041,31.55,-2.26235,98.9419,0.14608,4
141.17,31.56,-2.26529,98.9419,0.14615,4
141.27901,31.57,-2.26514,98.94381,0.14621,4
141.41,31.58,-2.26724,98.94476,0.14629,4
141.53999,31.59,-2.27098,98.94571,0.14636,4
141.67,31.6,-2.27471,98.94571,0.14643,4
141.79401,31.61,-2.27199,98.94667,0.14651,4
141.92999,31.62,-2.27647,98.94667,0.14658,4
142.05099,31.63,-2.27946,98.94667,0.14665,4
142.17,31.64,-2.28003,98.94571,0.14672,4
142.297,31.65,-2.28134,98.94571,0.14679,4
142.416,31.66,-2.28353,98.94571,0.14686,4
142.547,31.67,-2.28156,98.94476,0.14693,4
142.66701,31.68,-2.28293,98.94286,0.147,4
142.79401,31.69,-2.28504,98.94095,0.14707,4
142.924,31.7,-2.28308,98.93905,0.14715,4
143.04201,31.71,-2.29093,98.93619,0.14722,4
143.17101,31.72,-2.28979,98.93429,0.14729,4
143.302,31.73,-2.29349,98.93238,0.14736,4
143.42101,31.74,-2.29565,98.93048,0.14743,4
143.54601,31.75,-2.29373,98.92952,0.1475,4
143.66701,31.76,-2.29669,98.92762,0.14757,4
143.811,31.77,-2.29945,98.92667,0.14765,4
143.91901,31.78,-2.29849,98.92476,0.14772,4
144.033,31.79,-2.3015,98.92476,0.14778,4
144.159,31.8,-2.30199,98.92381,0.14785,4
144.29201,31.81,-2.30403,98.92476,0.14793,4
144.412,31.82,-2.30779,98.92571,0.148,4
144.53,31.83,-2.30594,98.92762,0.14807,4
144.657,31.84,-2.30641,98.92952,0.14814,4
144.78101,31.85,-2.30852,98.93333,0.14821,4
144.901,31.86,-2.31228,98.93714,0.14828,4
145.03799,31.87,-2.31747,98.94667,0.14836,4
145.158,31.88,-2.31721,98.95714,0.14842,4
145.28,31.89,-2.31772,98.95714,0.14849,4
145.409,31.9,-2.32146,98.95619,0.14856,4
145.528,31.91,-2.32112,98.95333,0.14864,4
145.644,31.92,-2.32409,98.94952,0.1487,4
145.76801,31.93,-2.32458,98.94476,0.14877,4
145.899,31.94,-2.32981,98.94,0.14885,4
146.01601,31.95,-2.33036,98.92286,0.14891,4
146.144,31.96,-2.33081,98.91524,0.14899,4
146.27299,31.97,-2.32886,98.90952,0.14906,4
146.377,31.98,-2.33192,98.90381,0.14912,4
146.50999,31.99,-2.33481,98.90095,0.14919,4
146.634,32,-2.33441,98.89905,0.14927,4
146.74699,32.01,-2.3342,98.89905,0.14933,4
146.869,32.02,-2.3347,98.89905,0.1494,4
147.002,32.03,-2.33671,98.89905,0.14948,4
147.119,32.04,-2.33883,98.9,0.14955,4
147.245,32.05,-2.34407,98.9019,0.14962,4
147.36501,32.06,-2.34856,98.90286,0.14969,4
147.474,32.07,-2.34679,98.90381,0.14975,4
147.612,32.08,-2.34555,98.90476,0.14983,4
147.728,32.09,-2.35166,98.90667,0.14989,4
147.838,32.1,-2.35146,98.90667,0.14996,4
147.961,32.11,-2.35195,98.90762,0.15003,4
148.08299,32.12,-2.35402,98.90667,0.1501,4
148.20799,32.13,-2.35377,98.90571,0.15016,4
148.325,32.14,-2.35819,98.90571,0.15024,4
148.455,32.15,-2.35861,98.90476,0.15031,4
148.575,32.16,-2.36465,98.90381,0.15038,4
148.69299,32.17,-2.36201,98.90286,0.15045,4
148.808,32.18,-2.36895,98.9019,0.15051,4
148.933,32.19,-2.37329,98.9,0.15058,4
149.05701,32.2,-2.37059,98.8981,0.15066,4
149.175,32.21,-2.37189,98.89714,0.15072,4
149.291,32.22,-2.374,98.89429,0.15079,4
149.41,32.23,-2.37214,98.89238,0.15086,4
149.535,32.24,-2.37417,98.89048,0.15093,4
149.657,32.25,-2.37543,98.88952,0.151,4
149.76801,32.26,-2.37758,98.88762,0.15106,4
149.892,32.27,-2.38119,98.88762,0.15114,4
150.01199,32.28,-2.38246,98.88571,0.1512,4
150.13499,32.29,-2.3845,98.88571,0.15127,4
150.261,32.3,-2.38493,98.88571,0.15135,4
150.37399,32.31,-2.38627,98.88571,0.15141,4
150.48599,32.32,-2.38919,98.88476,0.15148,4
150.612,32.33,-2.39197,98.88476,0.15155,4
150.73199,32.34,-2.39403,98.88381,0.15162,4
150.838,32.35,-2.39385,98.88381,0.15168,4
150.964,32.36,-2.3982,98.88381,0.15175,4
151.091,32.37,-2.40097,98.88286,0.15182,4
151.20399,32.38,-2.40468,98.88286,0.15189,4
151.33,32.39,-2.39958,98.88286,0.15196,4
151.429,32.4,-2.40103,98.88286,0.15202,4
151.561,32.41,-2.40453,98.8819,0.15209,4
151.694,32.42,-2.4041,98.8819,0.15217,4
151.797,32.43,-2.40473,98.8819,0.15223,4
151.927,32.44,-2.4059,98.8819,0.1523,4
152.04201,32.45,-2.40954,98.88286,0.15237,4
152.15601,32.46,-2.41163,98.88286,0.15244,4
152.259,32.47,-2.41225,98.88381,0.1525,4
152.38901,32.48,-2.41497,98.88476,0.15257,4
152.507,32.49,-2.41552,98.88571,0.15263,4
152.625,32.5,-2.41828,98.88571,0.15271,4
152.745,32.51,-2.41875,98.88667,0.15278,4
152.86,32.52,-2.41926,98.88667,0.15284,4
152.981,32.53,-2.42283,98.88762,0.15291,4
153.097,32.54,-2.42021,98.88667,0.15298,4
153.216,32.55,-2.42457,98.88667,0.15305,4
153.33501,32.56,-2.42504,98.88667,0.15311,4
153.45599,32.57,-2.43093,98.88667,0.15318,4
153.57001,32.58,-2.43067,98.88667,0.15325,4
153.687,32.59,-2.43193,98.88571,0.15332,4
153.804,32.6,-2.43167,98.88571,0.15338,4
153.927,32.61,-2.43672,98.88571,0.15346,4
154.03,32.62,-2.43578,98.88571,0.15351,4
154.151,32.63,-2.437,98.88571,0.15358,4
154.26601,32.64,-2.4406,98.88571,0.15365,4
154.394,32.65,-2.44098,98.88476,0.15372,4
154.507,32.66,-2.4462,98.88381,0.15379,4
154.60699,32.67,-2.44838,98.8819,0.15384,4
154.746,32.68,-2.45013,98.88095,0.15393,4
154.86501,32.69,-2.44827,98.8781,0.154,4
154.966,32.7,-2.45275,98.87524,0.15405,4
155.078,32.71,-2.45172,98.87333,0.15412,4
155.19701,32.72,-2.45063,98.87048,0.15419,4
155.32001,32.73,-2.45259,98.86952,0.15426,4
155.44299,32.74,-2.45609,98.86857,0.15433,4
155.547,32.75,-2.45283,98.86857,0.15439,4
155.66499,32.76,-2.45637,98.86667,0.15446,4
155.772,32.77,-2.46386,98.86667,0.15452,4
155.896,32.78,-2.46118,98.86762,0.15459,4
156.00999,32.79,-2.46562,98.86762,0.15465,4
156.11501,32.8,-2.46994,98.86857,0.15472,4
156.229,32.81,-2.47274,98.86762,0.15478,4
156.35001,32.82,-2.4747,98.86762,0.15485,4
156.463,32.83,-2.4775,98.86762,0.15492,4
156.588,32.84,-2.47558,98.86857,0.15499,4
156.70599,32.85,-2.47685,98.86857,0.15506,4
156.814,32.86,-2.47733,98.86762,0.15512,4
156.91299,32.87,-2.47719,98.86667,0.15518,4
157.047,32.88,-2.47902,98.86667,0.15526,4
157.159,32.89,-2.48182,98.86571,0.15532,4
157.269,32.9,-2.48463,98.86476,0.15538,4
157.39799,32.91,-2.48574,98.86286,0.15546,4
157.498,32.92,-2.48635,98.86286,0.15552,4
157.61099,32.93,-2.4899,98.86286,0.15558,4
157.72301,32.94,-2.49115,98.86286,0.15565,4
157.85201,32.95,-2.49226,98.86286,0.15572,4
157.95399,32.96,-2.49437,98.86286,0.15578,4
158.069,32.97,-2.49865,98.86381,0.15585,4
158.188,32.98,-2.49984,98.86571,0.15591,4
158.293,32.99,-2.50497,98.86667,0.15598,4
158.41299,33,-2.50615,98.86952,0.15604,4
158.524,33.01,-2.50817,98.87238,0.15611,4
158.632,33.02,-2.50717,98.87429,0.15617,4
158.757,33.03,-2.50601,98.87714,0.15624,4
158.864,33.04,-2.50501,98.87714,0.15631,4
158.97701,33.05,-2.50701,98.87714,0.15637,4
159.10201,33.06,-2.51424,98.87714,0.15644,4
159.20399,33.07,-2.51407,98.87524,0.1565,4
159.33,33.08,-2.51439,98.87333,0.15658,4
159.42799,33.09,-2.51652,98.87143,0.15663,4
159.532,33.1,-2.51859,98.86762,0.15669,4
159.65401,33.11,-2.51897,98.86381,0.15676,4
159.774,33.12,-2.52013,98.8581,0.15683,4
159.89101,33.13,-2.53043,98.84857,0.1569,4
160.006,33.14,-2.52941,98.83524,0.15696,4
160.11501,33.15,-2.5291,98.83238,0.15703,4
160.241,33.16,-2.53398,98.82952,0.1571,4
160.35201,33.17,-2.53522,98.82762,0.15717,4
160.45599,33.18,-2.53425,98.82667,0.15723,4
160.57001,33.19,-2.53167,98.82571,0.15729,4
160.68401,33.2,-2.53818,98.82571,0.15736,4
160.79201,33.21,-2.53792,98.82476,0.15742,4
160.90401,33.22,-2.53313,98.82476,0.15748,4
161.02299,33.23,-2.54181,98.82381,0.15756,4
161.132,33.24,-2.54457,98.82476,0.15762,4
161.24699,33.25,-2.55104,98.82571,0.15769,4
161.35699,33.26,-2.55303,98.82762,0.15775,4
161.479,33.27,-2.55038,98.82857,0.15782,4
161.57899,33.28,-2.55246,98.82952,0.15788,4
161.7,33.29,-2.55283,98.83048,0.15795,4
161.79201,33.3,-2.55725,98.83048,0.158,4
161.92599,33.31,-2.55674,98.83048,0.15808,4
162.028,33.32,-2.56106,98.83048,0.15814,4
162.142,33.33,-2.5645,98.82952,0.1582,4
162.255,33.34,-2.56645,98.82952,0.15827,4
162.364,33.35,-2.56693,98.82857,0.15833,4
162.476,33.36,-2.56738,98.82762,0.1584,4
162.589,33.37,-2.56632,98.82762,0.15846,4
162.702,33.38,-2.57128,98.82667,0.15853,4
162.817,33.39,-2.57469,98.82667,0.1586,4
162.925,33.4,-2.57667,98.82667,0.15866,4
163.03799,33.41,-2.57636,98.82762,0.15872,4
163.15401,33.42,-2.57976,98.82952,0.15879,4
163.255,33.43,-2.58481,98.83143,0.15885,4
163.37399,33.44,-2.58593,98.83429,0.15892,4
163.47701,33.45,-2.5902,98.83714,0.15898,4
163.593,33.46,-2.59135,98.84,0.15905,4
163.709,33.47,-2.58884,98.8419,0.15911,4
163.797,33.48,-2.59017,98.84286,0.15916,4
163.91901,33.49,-2.59575,98.84286,0.15924,4
164.03799,33.5,-2.59761,98.84095,0.1593,4
164.14,33.51,-2.59664,98.83905,0.15936,4
164.252,33.52,-2.59633,98.83524,0.15943,4
164.366,33.53,-2.60421,98.83048,0.15949,4
164.481,33.54,-2.6061,98.82476,0.15956,4
164.59399,33.55,-2.59832,98.80857,0.15963,4
164.698,33.56,-2.60181,98.80667,0.15969,4
164.80701,33.57,-2.60681,98.80381,0.15975,4
164.91901,33.58,-2.60866,98.80095,0.15982,4
165.032,33.59,-2.61355,98.7981,0.15988,4
165.134,33.6,-2.61481,98.79524,0.15994,4
165.25999,33.61,-2.61659,98.79238,0.16001,4
165.36501,33.62,-2.61857,98.78857,0.16007,4
165.464,33.63,-2.61837,98.78476,0.16013,4
165.58299,33.64,-2.62244,98.78286,0.1602,4
165.698,33.65,-2.62358,98.7781,0.16027,4
165.8,33.66,-2.62409,98.77524,0.16033,4
165.905,33.67,-2.62908,98.77238,0.16039,4
166.02499,33.68,-2.62715,98.77048,0.16046,4
166.14,33.69,-2.6305,98.77048,0.16053,4
166.245,33.7,-2.62876,98.76952,0.16059,4
166.34399,33.71,-2.63152,98.76952,0.16064,4
166.45599,33.72,-2.63564,98.77143,0.16071,4
166.57401,33.73,-2.63896,98.77238,0.16078,4
166.679,33.74,-2.64092,98.77524,0.16084,4
166.8,33.75,-2.64124,98.77714,0.16091,4
166.899,33.76,-2.64326,98.77905,0.16097,4
167.019,33.77,-2.64285,98.7819,0.16104,4
167.117,33.78,-2.64857,98.78286,0.16109,4
167.22501,33.79,-2.64901,98.78476,0.16116,4
167.341,33.8,-2.65086,98.78571,0.16122,4
167.45399,33.81,-2.65199,98.78571,0.16129,4
167.55701,33.82,-2.65617,98.78667,0.16135,4
167.67101,33.83,-2.65508,98.78571,0.16142,4
167.791,33.84,-2.65467,98.78571,0.16149,4
167.882,33.85,-2.65675,98.78476,0.16154,4
167.98599,33.86,-2.66312,98.78476,0.1616,4
168.103,33.87,-2.6635,98.78381,0.16167,4
168.205,33.88,-2.6618,98.7819,0.16172,4
168.328,33.89,-2.66205,98.7819,0.1618,4
168.42999,33.9,-2.66696,98.78095,0.16186,4
168.535,33.91,-2.67183,98.77905,0.16192,4
168.644,33.92,-2.67666,98.7781,0.16198,4
168.74899,33.93,-2.67198,98.7781,0.16204,4
168.868,33.94,-2.67965,98.77524,0.16211,4
168.97,33.95,-2.68307,98.77524,0.16217,4
169.082,33.96,-2.6842,98.77429,0.16224,4
169.18201,33.97,-2.6847,98.77238,0.1623,4
169.29201,33.98,-2.68364,98.77238,0.16236,4
169.40601,33.99,-2.687,98.77048,0.16242,4
169.513,34,-2.6925,98.76952,0.16249,4
169.618,34.01,-2.69515,98.76952,0.16255,4
169.731,34.02,-2.69406,98.76857,0.16262,4
169.84801,34.03,-2.69879,98.76857,0.16268,4
169.94701,34.04,-2.70149,98.76762,0.16274,4
170.05099,34.05,-2.70194,98.76571,0.1628,4
170.17101,34.06,-2.70736,98.76476,0.16287,4
170.272,34.07,-2.70858,98.76286,0.16293,4
170.37801,34.08,-2.71266,98.76286,0.16299,4
170.49001,34.09,-2.71304,98.76,0.16306,4
170.606,34.1,-2.71562,98.75905,0.16312,4
170.715,34.11,-2.71596,98.75619,0.16319,4
170.81599,34.12,-2.7179,98.75524,0.16325,4
170.929,34.13,-2.72118,98.75238,0.16331,4
171.03999,34.14,-2.71791,98.75143,0.16338,4
171.14101,34.15,-2.72203,98.74857,0.16344,4
171.257,34.16,-2.72309,98.74667,0.1635,4
171.356,34.17,-2.72795,98.74476,0.16356,4
171.45799,34.18,-2.72623,98.74286,0.16362,4
171.573,34.19,-2.72803,98.7419,0.16369,4
171.67799,34.2,-2.73646,98.7419,0.16375,4
171.785,34.21,-2.73396,98.7419,0.16381,4
171.896,34.22,-2.74232,98.7419,0.16388,4
172.008,34.23,-2.73986,98.7419,0.16394,4
172.108,34.24,-2.74324,98.7419,0.164,4
172.21201,34.25,-2.74142,98.7419,0.16406,4
172.327,34.26,-2.74828,98.7419,0.16413,4
172.435,34.27,-2.75085,98.74286,0.16419,4
172.54601,34.28,-2.75266,98.74286,0.16426,4
172.651,34.29,-2.75309,98.74381,0.16432,4
172.75301,34.3,-2.75716,98.74381,0.16438,4
