#FILE:                       ,char_LF_24_06_10.dsu            
#FORMAT:                     ,NETZSCH5                        
#IDENTITY:                   ,char LF                         
#DECIMAL:                    ,POINT                           
#SEPARATOR:                  ,COMMA                           
#MTYPE:                      ,DTA                             
#MSUBTYPE:                   ,                                
#INSTRUMENT:                 ,NETZSCH STA 449 C               
#PROJECT:                    ,Torrefaction                    
#DATE/TIME:                  ,24/06/2010 09:05:29             
#CORR. FILE:                 ,char_GF_23_06_10.bsu            
#LABORATORY:                 ,Sustainable Research Energ      
#OPERATOR:                   ,EMF                             
#REMARK:                     ,                                
#SAMPLE:                     ,nonisoth oxid with init drying  
#SAMPLE MASS /mg:            ,9.780                           
#MATERIAL:                   ,Alumina                         
#REFERENCE:                  ,Alumina                         
#REFERENCE MASS /mg:         ,0.000                           
#TYPE OF CRUCIBLE:           ,DTA/TG crucible Al2O3           
#SAMPLE CRUCIBLE MASS /mg:   ,0.000                           
#REFERENCE CRUCIBLE MASS /mg:,0.000                           
#CORR. CODE:                 ,020                             
#EXO:                        ,-1                              
#RANGE:                      ,30.0....900.0/-20.0....10.0K/min
#SEGMENT:                    ,S1-5/5                          

##Temp./øC,Time/min,DTA/(mW/mg),Mass/%,Sensit./(æV/mW),Segment
 33.73800,0.0000e+000, 5.3847e-002,100.00000,9.0198e-002,1
 33.73600,1.0000e-002, 5.5264e-002,100.00000,9.0197e-002,1
 33.74000,2.0000e-002, 5.5263e-002,100.00000,9.0199e-002,1
 33.73900,3.0000e-002, 5.5263e-002,100.00000,9.0198e-002,1
 33.74300,4.0000e-002, 5.9513e-002,100.00000,9.0200e-002,1
 33.73900,5.0000e-002, 5.9514e-002, 99.99898,9.0198e-002,1
 33.74200,6.0000e-002, 4.9595e-002, 99.99898,9.0200e-002,1
 33.74300,7.0000e-002, 6.2347e-002, 99.99898,9.0200e-002,1
 33.74200,8.0000e-002, 5.9514e-002, 99.99898,9.0200e-002,1
 33.74500,9.0000e-002, 6.3763e-002, 99.99796,9.0201e-002,1
 33.74300,    0.10000, 5.9513e-002, 99.99796,9.0200e-002,1
 33.73700,    0.11000, 5.8098e-002, 99.99796,9.0197e-002,1
 33.73700,    0.12000, 6.0932e-002, 99.99693,9.0197e-002,1
 33.75000,    0.13000, 6.0928e-002, 99.99693,9.0203e-002,1
 33.75200,    0.14000, 6.0927e-002, 99.99591,9.0204e-002,1
 33.73700,    0.15000, 5.5264e-002, 99.99489,9.0197e-002,1
 33.74900,    0.16000, 5.1010e-002, 99.99489,9.0203e-002,1
 33.74500,    0.17000, 5.5262e-002, 99.99387,9.0201e-002,1
 33.74600,    0.18000, 5.3844e-002, 99.99387,9.0202e-002,1
 33.75300,    0.19000, 5.3842e-002, 99.99284,9.0205e-002,1
 33.75300,    0.20000, 5.9510e-002, 99.99284,9.0205e-002,1
 33.76200,    0.21000, 5.2423e-002, 99.99284,9.0209e-002,1
 33.76200,    0.22000, 5.5257e-002, 99.99182,9.0209e-002,1
 33.76200,    0.23000, 6.0924e-002, 99.99182,9.0209e-002,1
 33.76200,    0.24000, 5.5257e-002, 99.99182,9.0209e-002,1
 33.77400,    0.25000, 6.3754e-002, 99.99182,9.0215e-002,1
 33.76700,    0.26000, 6.2339e-002, 99.99080,9.0211e-002,1
 33.77000,    0.27000, 6.0922e-002, 99.99080,9.0213e-002,1
 33.76700,    0.28000, 5.3839e-002, 99.98978,9.0211e-002,1
 33.77300,    0.29000, 5.8087e-002, 99.98978,9.0214e-002,1
 33.77000,    0.30000, 5.9505e-002, 99.98875,9.0213e-002,1
 33.77500,    0.31000, 6.0920e-002, 99.98875,9.0215e-002,1
 33.77500,    0.32000, 5.3836e-002, 99.98875,9.0215e-002,1
 33.77500,    0.33000, 5.3836e-002, 99.98875,9.0215e-002,1
 33.77400,    0.34000, 5.3837e-002, 99.98875,9.0215e-002,1
 33.77400,    0.35000, 5.5253e-002, 99.98875,9.0215e-002,1
 33.77100,    0.36000, 5.9505e-002, 99.98875,9.0213e-002,1
 33.77700,    0.37000, 5.5253e-002, 99.98875,9.0216e-002,1
 33.77500,    0.38000, 5.2420e-002, 99.98978,9.0215e-002,1
 33.77500,    0.39000, 5.1003e-002, 99.98978,9.0215e-002,1
 33.78000,    0.40000, 6.5169e-002, 99.98978,9.0217e-002,1
 33.77700,    0.41000, 6.5170e-002, 99.99080,9.0216e-002,1
 33.78000,    0.42000, 5.6668e-002, 99.99080,9.0217e-002,1
 33.77400,    0.43000, 5.3837e-002, 99.99182,9.0215e-002,1
 33.77500,    0.44000, 5.9503e-002, 99.99284,9.0215e-002,1
 33.78300,    0.45000, 6.3751e-002, 99.99387,9.0219e-002,1
 33.78700,    0.46000, 6.3750e-002, 99.99387,9.0221e-002,1
 33.79000,    0.47000, 6.0916e-002, 99.99489,9.0222e-002,1
 33.78400,    0.48000, 6.0917e-002, 99.99489,9.0219e-002,1
 33.79000,    0.49000, 5.9499e-002, 99.99489,9.0222e-002,1
 33.78900,    0.50000, 5.8083e-002, 99.99591,9.0221e-002,1
 33.78000,    0.51000, 5.9502e-002, 99.99591,9.0217e-002,1
 33.79500,    0.52000, 6.0914e-002, 99.99693,9.0224e-002,1
 33.79800,    0.53000, 6.0913e-002, 99.99693,9.0226e-002,1
 33.79600,    0.54000, 6.7997e-002, 99.99693,9.0225e-002,1
 33.79900,    0.55000, 6.5162e-002, 99.99796,9.0226e-002,1
 33.79000,    0.56000, 5.9499e-002, 99.99898,9.0222e-002,1
 33.78300,    0.57000, 6.2334e-002, 99.99898,9.0219e-002,1
 33.79200,    0.58000, 6.9415e-002,100.00000,9.0223e-002,1
 33.79600,    0.59000, 6.0914e-002,100.00102,9.0225e-002,1
 33.80200,    0.60000, 6.6579e-002,100.00204,9.0226e-002,1
 33.80100,    0.61000, 6.6579e-002,100.00204,9.0226e-002,1
 33.79900,    0.62000, 6.7996e-002,100.00204,9.0226e-002,1
 33.79800,    0.63000, 6.9413e-002,100.00204,9.0226e-002,1
 33.80800,    0.64000, 6.6579e-002,100.00204,9.0226e-002,1
 33.80300,    0.65000, 6.0912e-002,100.00204,9.0226e-002,1
 33.80500,    0.66000, 5.9496e-002,100.00102,9.0226e-002,1
 33.80200,    0.67000, 7.3662e-002, 99.99796,9.0226e-002,1
 33.80800,    0.68000, 7.5078e-002, 99.99693,9.0226e-002,1
 33.80800,    0.69000, 6.5162e-002, 99.99489,9.0226e-002,1
 33.81100,    0.70000, 6.5158e-002, 99.99284,9.0232e-002,1
 33.81100,    0.71000, 6.3742e-002, 99.99080,9.0232e-002,1
 33.80800,    0.72000, 6.3746e-002, 99.98773,9.0226e-002,1
 33.81100,    0.73000, 6.5158e-002, 99.98671,9.0232e-002,1
 33.81200,    0.74000, 6.7991e-002, 99.98364,9.0232e-002,1
 33.81200,    0.75000, 7.3657e-002, 99.98262,9.0232e-002,1
 33.81800,    0.76000, 7.0822e-002, 99.98057,9.0235e-002,1
 33.82600,    0.77000, 7.5068e-002, 99.97955,9.0238e-002,1
 33.82300,    0.78000, 6.9404e-002, 99.97853,9.0237e-002,1
 33.82600,    0.79000, 6.5154e-002, 99.97955,9.0238e-002,1
 33.82700,    0.80000, 6.0904e-002, 99.97853,9.0239e-002,1
 33.83100,    0.81000, 6.5152e-002, 99.97955,9.0241e-002,1
 33.83400,    0.82000, 6.7983e-002, 99.98057,9.0242e-002,1
 33.83900,    0.83000, 6.5149e-002, 99.98057,9.0244e-002,1
 33.83900,    0.84000, 6.6565e-002, 99.98160,9.0244e-002,1
 33.84300,    0.85000, 6.3732e-002, 99.98262,9.0246e-002,1
 33.84500,    0.86000, 6.3731e-002, 99.98262,9.0247e-002,1
 33.85400,    0.87000, 6.2312e-002, 99.98364,9.0251e-002,1
 33.85700,    0.88000, 5.9479e-002, 99.98364,9.0253e-002,1
 33.85900,    0.89000, 5.5230e-002, 99.98466,9.0254e-002,1
 33.87100,    0.90000, 5.8058e-002, 99.98466,9.0259e-002,1
 33.86800,    0.91000, 5.8059e-002, 99.98364,9.0258e-002,1
 33.87400,    0.92000, 5.0977e-002, 99.98364,9.0261e-002,1
 33.88100,    0.93000, 5.0975e-002, 99.98262,9.0264e-002,1
 33.88800,    0.94000, 5.3805e-002, 99.98160,9.0267e-002,1
 33.89400,    0.95000, 5.5220e-002, 99.98057,9.0270e-002,1
 33.90700,    0.96000, 4.9555e-002, 99.97955,9.0273e-002,1
 33.91000,    0.97000, 3.9644e-002, 99.97853,9.0273e-002,1
 33.91900,    0.98000, 3.9640e-002, 99.97648,9.0281e-002,1
 33.92500,    0.99000, 3.8223e-002, 99.97444,9.0284e-002,1
 33.93200,    1.00000, 4.1053e-002, 99.97342,9.0287e-002,1
 33.93900,    1.01000, 2.9727e-002, 99.97239,9.0290e-002,1
 33.95400,    1.02000, 2.8309e-002, 99.97137,9.0297e-002,1
 33.96500,    1.03000, 2.2646e-002, 99.96933,9.0302e-002,1
 33.98400,    1.04000, 1.9813e-002, 99.96830,9.0311e-002,1
 33.98800,    1.05000, 2.2643e-002, 99.96626,9.0313e-002,1
 33.99800,    1.06000, 1.8397e-002, 99.96524,9.0318e-002,1
 34.01600,    1.07000, 1.6980e-002, 99.96524,9.0326e-002,1
 34.02600,    1.08000, 1.4149e-002, 99.96421,9.0331e-002,1
 34.04000,    1.09000,-1.4148e-003, 99.96217,9.0337e-002,1
 34.06200,    1.10000,-1.4147e-003, 99.96217,9.0347e-002,1
 34.07100,    1.11000, 0.0000e+000, 99.96217,9.0351e-002,1
 34.07400,    1.12000,-8.4875e-003, 99.96115,9.0353e-002,1
 34.10000,    1.13000,-8.4864e-003, 99.96115,9.0365e-002,1
 34.11800,    1.14000,-1.1314e-002, 99.96115,9.0373e-002,1
 34.13600,    1.15000,-1.8384e-002, 99.96115,9.0381e-002,1
 34.15200,    1.16000,-1.8382e-002, 99.96012,9.0389e-002,1
 34.16500,    1.17000,-1.6967e-002, 99.96012,9.0395e-002,1
 34.19300,    1.18000,-2.1206e-002, 99.95808,9.0408e-002,1
 34.21400,    1.19000,-2.4031e-002, 99.95910,9.0417e-002,1
 34.23400,    1.20000,-2.6855e-002, 99.95706,9.0426e-002,1
 34.26100,    1.21000,-3.6744e-002, 99.95808,9.0439e-002,1
 34.28200,    1.22000,-4.0980e-002, 99.95706,9.0449e-002,1
 34.30900,    1.23000,-4.5215e-002, 99.95706,9.0457e-002,1
 34.33000,    1.24000,-4.8033e-002, 99.95706,9.0471e-002,1
 34.34600,    1.25000,-5.2267e-002, 99.95603,9.0478e-002,1
 34.37500,    1.26000,-6.3559e-002, 99.95603,9.0491e-002,1
 34.40000,    1.27000,-5.5077e-002, 99.95603,9.0503e-002,1
 34.42600,    1.28000,-6.4954e-002, 99.95603,9.0515e-002,1
 34.46700,    1.29000,-6.7764e-002, 99.95501,9.0534e-002,1
 34.49100,    1.30000,-7.1991e-002, 99.95501,9.0545e-002,1
 34.51700,    1.31000,-6.7747e-002, 99.95399,9.0557e-002,1
 34.55000,    1.32000,-6.9147e-002, 99.95194,9.0572e-002,1
 34.57500,    1.33000,-6.7727e-002, 99.95297,9.0584e-002,1
 34.60700,    1.34000,-8.1827e-002, 99.95092,9.0595e-002,1
 34.64900,    1.35000,-8.1806e-002, 99.94990,9.0618e-002,1
 34.67400,    1.36000,-8.6027e-002, 99.94888,9.0629e-002,1
 34.70700,    1.37000,-9.3065e-002, 99.94888,9.0641e-002,1
 34.73800,    1.38000,    -0.10010, 99.94785,9.0659e-002,1
 34.77400,    1.39000,-9.8669e-002, 99.94888,9.0676e-002,1
 34.81500,    1.40000,-9.5830e-002, 99.94785,9.0694e-002,1
 34.85200,    1.41000,    -0.10427, 99.94888,9.0712e-002,1
 34.89400,    1.42000,    -0.11129, 99.94888,9.0731e-002,1
 34.92800,    1.43000,    -0.10986, 99.95092,9.0747e-002,1
 34.96000,    1.44000,    -0.11547, 99.95092,9.0761e-002,1
 34.99700,    1.45000,    -0.11968, 99.95194,9.0779e-002,1
 35.05000,    1.46000,    -0.11964, 99.95194,9.0803e-002,1
 35.09200,    1.47000,    -0.12103, 99.95297,9.0822e-002,1
 35.13600,    1.48000,    -0.12381, 99.95501,9.0843e-002,1
 35.18000,    1.49000,    -0.13504, 99.95501,9.0863e-002,1
 35.21600,    1.50000,    -0.13642, 99.95603,9.0880e-002,1
 35.27000,    1.51000,    -0.12795, 99.95603,9.0905e-002,1
 35.32800,    1.52000,    -0.13353, 99.95603,9.0932e-002,1
 35.35300,    1.53000,    -0.14476, 99.95603,9.0943e-002,1
 35.39900,    1.54000,    -0.14332, 99.95501,9.0964e-002,1
 35.45100,    1.55000,    -0.14749, 99.95501,9.0988e-002,1
 35.49700,    1.56000,    -0.14886, 99.95297,9.1010e-002,1
 35.54900,    1.57000,    -0.15023, 99.95194,9.1034e-002,1
 35.60300,    1.58000,    -0.15019, 99.95297,9.1057e-002,1
 35.64800,    1.59000,    -0.15436, 99.95194,9.1080e-002,1
 35.70500,    1.60000,    -0.15573, 99.95194,9.1104e-002,1
 35.75500,    1.61000,    -0.15708, 99.94990,9.1129e-002,1
 35.80800,    1.62000,    -0.16125, 99.94990,9.1150e-002,1
 35.87100,    1.63000,    -0.16540, 99.94888,9.1183e-002,1
 35.92500,    1.64000,    -0.16676, 99.94888,9.1208e-002,1
 35.98400,    1.65000,    -0.17511, 99.94785,9.1235e-002,1
 36.03400,    1.66000,    -0.17227, 99.94785,9.1258e-002,1
 36.10400,    1.67000,    -0.16801, 99.94888,9.1289e-002,1
 36.15100,    1.68000,    -0.17496, 99.94785,9.1313e-002,1
 36.21300,    1.69000,    -0.18051, 99.94683,9.1341e-002,1
 36.27900,    1.70000,    -0.18045, 99.94683,9.1372e-002,1
 36.33100,    1.71000,    -0.17900, 99.94785,9.1396e-002,1
 36.39600,    1.72000,    -0.18034, 99.94785,9.1426e-002,1
 36.45400,    1.73000,    -0.18308, 99.94683,9.1453e-002,1
 36.53800,    1.74000,    -0.18161, 99.94785,9.1492e-002,1
 36.58300,    1.75000,    -0.18855, 99.94683,9.1513e-002,1
 36.64500,    1.76000,    -0.19128, 99.94785,9.1542e-002,1
 36.71500,    1.77000,    -0.19121, 99.94683,9.1574e-002,1
 36.78500,    1.78000,    -0.19394, 99.94581,9.1607e-002,1
 36.85400,    1.79000,    -0.20363, 99.94581,9.1639e-002,1
 36.92900,    1.80000,    -0.20634, 99.94479,9.1674e-002,1
 36.99000,    1.81000,    -0.20628, 99.94479,9.1702e-002,1
 37.05700,    1.82000,    -0.20482, 99.94479,9.1733e-002,1
 37.13400,    1.83000,    -0.21031, 99.94376,9.1769e-002,1
 37.20300,    1.84000,    -0.20606, 99.94479,9.1799e-002,1
 37.25900,    1.85000,    -0.20461, 99.94479,9.1827e-002,1
 37.33600,    1.86000,    -0.21566, 99.94479,9.1863e-002,1
 37.41100,    1.87000,    -0.21836, 99.94683,9.1898e-002,1
 37.49500,    1.88000,    -0.22243, 99.94683,9.1937e-002,1
 37.55900,    1.89000,    -0.21958, 99.94785,9.1966e-002,1
 37.63400,    1.90000,    -0.21672, 99.94785,9.2001e-002,1
 37.70700,    1.91000,    -0.22082, 99.94785,9.2032e-002,1
 37.77700,    1.92000,    -0.22212, 99.94785,9.2068e-002,1
 37.87400,    1.93000,    -0.22895, 99.94785,9.2113e-002,1
 37.94000,    1.94000,    -0.23442, 99.94888,9.2144e-002,1
 38.02000,    1.95000,    -0.23016, 99.94785,9.2181e-002,1
 38.08700,    1.96000,    -0.23979, 99.94888,9.2212e-002,1
 38.17200,    1.97000,    -0.24246, 99.94888,9.2252e-002,1
 38.26200,    1.98000,    -0.23404, 99.94785,9.2294e-002,1
 38.34500,    1.99000,    -0.23948, 99.94888,9.2333e-002,1
 38.40700,    2.00000,    -0.23664, 99.94785,9.2358e-002,1
 38.50800,    2.01000,    -0.24344, 99.94785,9.2405e-002,1
 38.58900,    2.02000,    -0.23780, 99.94888,9.2446e-002,1
 38.67200,    2.03000,    -0.23494, 99.94888,9.2485e-002,1
 38.75800,    2.04000,    -0.23621, 99.94888,9.2525e-002,1
 38.83400,    2.05000,    -0.24303, 99.94990,9.2561e-002,1
 38.92200,    2.06000,    -0.24706, 99.94990,9.2602e-002,1
 39.00600,    2.07000,    -0.25110, 99.95092,9.2638e-002,1
 39.09700,    2.08000,    -0.25512, 99.95092,9.2684e-002,1
 39.18700,    2.09000,    -0.24535, 99.95297,9.2726e-002,1
 39.27000,    2.10000,    -0.24663, 99.95297,9.2764e-002,1
 39.35700,    2.11000,    -0.25203, 99.95399,9.2805e-002,1
 39.43800,    2.12000,    -0.26156, 99.95297,9.2843e-002,1
 39.54400,    2.13000,    -0.26280, 99.95399,9.2893e-002,1
 39.62500,    2.14000,    -0.26269, 99.95399,9.2930e-002,1
 39.72500,    2.15000,    -0.25706, 99.95399,9.2977e-002,1
 39.80600,    2.16000,    -0.25422, 99.95399,9.3012e-002,1
 39.90100,    2.17000,    -0.25958, 99.95399,9.3059e-002,1
 39.98900,    2.18000,    -0.26496, 99.95297,9.3101e-002,1
 40.08400,    2.19000,    -0.27169, 99.95399,9.3145e-002,1
 40.18000,    2.20000,    -0.27019, 99.95399,9.3190e-002,1
 40.26000,    2.21000,    -0.26460, 99.95297,9.3228e-002,1
 40.35900,    2.22000,    -0.26720, 99.95501,9.3274e-002,1
 40.44000,    2.23000,    -0.27121, 99.95501,9.3312e-002,1
 40.55700,    2.24000,    -0.27241, 99.95501,9.3367e-002,1
 40.65100,    2.25000,    -0.26955, 99.95603,9.3411e-002,1
 40.74000,    2.26000,    -0.26669, 99.95603,9.3453e-002,1
 40.83700,    2.27000,    -0.27203, 99.95706,9.3499e-002,1
 40.93500,    2.28000,    -0.27326, 99.95706,9.3545e-002,1
 41.02400,    2.29000,    -0.27861, 99.95808,9.3586e-002,1
 41.13200,    2.30000,    -0.28391, 99.95808,9.3637e-002,1
 41.23400,    2.31000,    -0.28377, 99.95706,9.3685e-002,1
 41.33100,    2.32000,    -0.29045, 99.95706,9.3731e-002,1
 41.43000,    2.33000,    -0.28622, 99.95706,9.3777e-002,1
 41.52500,    2.34000,    -0.29425, 99.95706,9.3822e-002,1
 41.62400,    2.35000,    -0.29275, 99.95603,9.3868e-002,1
 41.73100,    2.36000,    -0.29531, 99.95706,9.3919e-002,1
 41.83000,    2.37000,    -0.30060, 99.95603,9.3965e-002,1
 41.95100,    2.38000,    -0.29499, 99.95603,9.4022e-002,1
 42.04600,    2.39000,    -0.29213, 99.95501,9.4067e-002,1
 42.16000,    2.40000,    -0.29739, 99.95501,9.4121e-002,1
 42.26000,    2.41000,    -0.30132, 99.95399,9.4168e-002,1
 42.35200,    2.42000,    -0.30118, 99.95399,9.4211e-002,1
 42.46300,    2.43000,    -0.30237, 99.95399,9.4264e-002,1
 42.55300,    2.44000,    -0.31036, 99.95297,9.4306e-002,1
 42.66500,    2.45000,    -0.30883, 99.95399,9.4359e-002,1
 42.77300,    2.46000,    -0.31273, 99.95297,9.4410e-002,1
 42.88600,    2.47000,    -0.31661, 99.95297,9.4463e-002,1
 42.99700,    2.48000,    -0.31103, 99.95297,9.4516e-002,1
 43.09900,    2.49000,    -0.31222, 99.95297,9.4564e-002,1
 43.20000,    2.50000,    -0.31206, 99.95297,9.4612e-002,1
 43.31300,    2.51000,    -0.32134, 99.95194,9.4665e-002,1
 43.42800,    2.52000,    -0.32385, 99.95092,9.4719e-002,1
 43.52700,    2.53000,    -0.32504, 99.95194,9.4766e-002,1
 43.65100,    2.54000,    -0.32619, 99.95092,9.4825e-002,1
 43.75200,    2.55000,    -0.32333, 99.95092,9.4873e-002,1
 43.85600,    2.56000,    -0.32989, 99.94990,9.4922e-002,1
 43.96700,    2.57000,    -0.32836, 99.94888,9.4974e-002,1
 44.07700,    2.58000,    -0.32818, 99.94785,9.5026e-002,1
 44.19300,    2.59000,    -0.33740, 99.94785,9.5081e-002,1
 44.29900,    2.60000,    -0.33991, 99.94581,9.5132e-002,1
 44.41400,    2.61000,    -0.33972, 99.94479,9.5186e-002,1
 44.52300,    2.62000,    -0.33819, 99.94479,9.5238e-002,1
 44.63300,    2.63000,    -0.34337, 99.94274,9.5290e-002,1
 44.74700,    2.64000,    -0.34988, 99.94274,9.5344e-002,1
 44.86200,    2.65000,    -0.34834, 99.94274,9.5399e-002,1
 44.96800,    2.66000,    -0.34280, 99.94172,9.5449e-002,1
 45.10300,    2.67000,    -0.34793, 99.94172,9.5512e-002,1
 45.21300,    2.68000,    -0.34907, 99.94172,9.5565e-002,1
 45.32000,    2.69000,    -0.34220, 99.94070,9.5616e-002,1
 45.43700,    2.70000,    -0.35536, 99.94172,9.5672e-002,1
 45.56000,    2.71000,    -0.36182, 99.94172,9.5730e-002,1
 45.66400,    2.72000,    -0.35496, 99.94172,9.5780e-002,1
 45.78600,    2.73000,    -0.35875, 99.94274,9.5838e-002,1
 45.90200,    2.74000,    -0.36121, 99.94274,9.5892e-002,1
 46.00900,    2.75000,    -0.35970, 99.94274,9.5939e-002,1
 46.13500,    2.76000,    -0.35946, 99.94376,9.6004e-002,1
 46.24800,    2.77000,    -0.36192, 99.94376,9.6058e-002,1
 46.36700,    2.78000,    -0.35771, 99.94479,9.6114e-002,1
 46.49500,    2.79000,    -0.36546, 99.94479,9.6175e-002,1
 46.60300,    2.80000,    -0.37058, 99.94479,9.6225e-002,1
 46.72000,    2.81000,    -0.36373, 99.94376,9.6282e-002,1
 46.83700,    2.82000,    -0.35821, 99.94479,9.6338e-002,1
 46.96200,    2.83000,    -0.36727, 99.94376,9.6398e-002,1
 47.08600,    2.84000,    -0.37367, 99.94376,9.6457e-002,1
 47.21200,    2.85000,    -0.37608, 99.94274,9.6517e-002,1
 47.31800,    2.86000,    -0.37456, 99.94376,9.6568e-002,1
 47.44200,    2.87000,    -0.38227, 99.94376,9.6627e-002,1
 47.55200,    2.88000,    -0.38471, 99.94274,9.6680e-002,1
 47.67300,    2.89000,    -0.37655, 99.94274,9.6738e-002,1
 47.79200,    2.90000,    -0.37897, 99.94376,9.6794e-002,1
 47.92900,    2.91000,    -0.38135, 99.94274,9.6860e-002,1
 48.04800,    2.92000,    -0.37849, 99.94376,9.6917e-002,1
 48.16400,    2.93000,    -0.38223, 99.94479,9.6972e-002,1
 48.29500,    2.94000,    -0.38725, 99.94376,9.7035e-002,1
 48.41100,    2.95000,    -0.38834, 99.94479,9.7091e-002,1
 48.53900,    2.96000,    -0.39073, 99.94479,9.7152e-002,1
 48.66600,    2.97000,    -0.39180, 99.94479,9.7213e-002,1
 48.79100,    2.98000,    -0.39287, 99.94479,9.7273e-002,1
 48.91200,    2.99000,    -0.38870, 99.94479,9.7331e-002,1
 49.04900,    3.00000,    -0.39237, 99.94479,9.7397e-002,1
 49.15900,    3.01000,    -0.40003, 99.94479,9.7449e-002,1
 49.29400,    3.02000,    -0.39976, 99.94479,9.7514e-002,1
 49.39800,    3.03000,    -0.40349, 99.94479,9.7564e-002,1
 49.52000,    3.04000,    -0.40063, 99.94376,9.7623e-002,1
 49.64800,    3.05000,    -0.40168, 99.94274,9.7684e-002,1
 49.77900,    3.06000,    -0.39750, 99.94172,9.7747e-002,1
 49.89800,    3.07000,    -0.39988, 99.94070,9.7804e-002,1
 50.03700,    3.08000,    -0.39831, 99.93967,9.7871e-002,1
 50.14300,    3.09000,    -0.40071, 99.93865,9.7922e-002,1
 50.27500,    3.10000,    -0.40306, 99.93967,9.7986e-002,1
 50.41100,    3.11000,    -0.40279, 99.93865,9.8051e-002,1
 50.52700,    3.12000,    -0.39995, 99.93865,9.8107e-002,1
 50.65500,    3.13000,    -0.40100, 99.94070,9.8169e-002,1
 50.77900,    3.14000,    -0.40206, 99.94070,9.8229e-002,1
 50.89900,    3.15000,    -0.40443, 99.94274,9.8286e-002,1
 51.03600,    3.16000,    -0.40675, 99.94376,9.8352e-002,1
 51.15800,    3.17000,    -0.40911, 99.94581,9.8411e-002,1
 51.28900,    3.18000,    -0.41014, 99.94581,9.8475e-002,1
 51.40700,    3.19000,    -0.41511, 99.94581,9.8528e-002,1
 51.53100,    3.20000,    -0.41095, 99.94479,9.8591e-002,1
 51.65400,    3.21000,    -0.41330, 99.94376,9.8651e-002,1
 51.79800,    3.22000,    -0.41042, 99.94376,9.8720e-002,1
 51.92900,    3.23000,    -0.42180, 99.94274,9.8784e-002,1
 52.05900,    3.24000,    -0.42282, 99.93967,9.8847e-002,1
 52.18700,    3.25000,    -0.42127, 99.93661,9.8908e-002,1
 52.31600,    3.26000,    -0.42100, 99.93354,9.8971e-002,1
 52.43600,    3.27000,    -0.42333, 99.93047,9.9029e-002,1
 52.56000,    3.28000,    -0.42695, 99.92740,9.9089e-002,1
 52.69500,    3.29000,    -0.42667, 99.92434,9.9154e-002,1
 52.82300,    3.30000,    -0.42511, 99.92331,9.9216e-002,1
 52.94500,    3.31000,    -0.42357, 99.92127,9.9275e-002,1
 53.08900,    3.32000,    -0.42842, 99.92127,9.9345e-002,1
 53.21100,    3.33000,    -0.42431, 99.92127,9.9404e-002,1
 53.33600,    3.34000,    -0.42533, 99.92025,9.9465e-002,1
 53.47100,    3.35000,    -0.43276, 99.92025,9.9530e-002,1
 53.59100,    3.36000,    -0.42994, 99.92127,9.9589e-002,1
 53.72300,    3.37000,    -0.42838, 99.92127,9.9653e-002,1
 53.85200,    3.38000,    -0.43196, 99.92229,9.9715e-002,1
 53.98900,    3.39000,    -0.43551, 99.92331,9.9782e-002,1
 54.12200,    3.40000,    -0.43395, 99.92229,9.9847e-002,1
 54.24800,    3.41000,    -0.43624, 99.92331,9.9908e-002,1
 54.39200,    3.42000,    -0.43338, 99.92331,9.9978e-002,1
 54.49600,    3.43000,    -0.43955, 99.92229,    0.10003,1
 54.63600,    3.44000,    -0.43286, 99.92229,    0.10010,1
 54.76900,    3.45000,    -0.43896, 99.92331,    0.10016,1
 54.90100,    3.46000,    -0.44634, 99.92331,    0.10023,1
 55.02300,    3.47000,    -0.44225, 99.92331,    0.10029,1
 55.16700,    3.48000,    -0.43939, 99.92331,    0.10036,1
 55.28900,    3.49000,    -0.44168, 99.92434,    0.10041,1
 55.42600,    3.50000,    -0.44520, 99.92434,    0.10048,1
 55.55800,    3.51000,    -0.44237, 99.92638,    0.10055,1
 55.68100,    3.52000,    -0.44338, 99.92740,    0.10061,1
 55.81800,    3.53000,    -0.44562, 99.92945,    0.10067,1
 55.93500,    3.54000,    -0.45171, 99.93047,    0.10073,1
 56.07600,    3.55000,    -0.44506, 99.93252,    0.10080,1
 56.21300,    3.56000,    -0.44604, 99.93252,    0.10087,1
 56.33400,    3.57000,    -0.45211, 99.93252,    0.10092,1
 56.47000,    3.58000,    -0.44928, 99.93149,    0.10099,1
 56.59300,    3.59000,    -0.45534, 99.93149,    0.10105,1
 56.74900,    3.60000,    -0.45499, 99.93047,    0.10113,1
 56.86800,    3.61000,    -0.45852, 99.92843,    0.10119,1
 57.00000,    3.62000,    -0.45823, 99.92536,    0.10125,1
 57.13800,    3.63000,    -0.46423, 99.92331,    0.10132,1
 57.26600,    3.64000,    -0.45890, 99.92025,    0.10138,1
 57.39600,    3.65000,    -0.45735, 99.91616,    0.10144,1
 57.52000,    3.66000,    -0.46211, 99.91207,    0.10151,1
 57.65900,    3.67000,    -0.46558, 99.91002,    0.10157,1
 57.79800,    3.68000,    -0.46527, 99.90798,    0.10164,1
 57.91800,    3.69000,    -0.46625, 99.90593,    0.10170,1
 58.05400,    3.70000,    -0.46469, 99.90491,    0.10177,1
 58.18900,    3.71000,    -0.46941, 99.90389,    0.10183,1
 58.32400,    3.72000,    -0.47287, 99.90491,    0.10190,1
 58.45300,    3.73000,    -0.47007, 99.90389,    0.10196,1
 58.58100,    3.74000,    -0.46852, 99.90491,    0.10203,1
