#FILE:                       ,char_GD_30_06_10.dsu            
#FORMAT:                     ,NETZSCH5                        
#IDENTITY:                   ,char GD                         
#DECIMAL:                    ,POINT                           
#SEPARATOR:                  ,COMMA                           
#MTYPE:                      ,DTA                             
#MSUBTYPE:                   ,                                
#INSTRUMENT:                 ,NETZSCH STA 449 C               
#PROJECT:                    ,Torrefaction                    
#DATE/TIME:                  ,30/06/2010 09:32:44             
#CORR. FILE:                 ,char_GF_23_06_10.bsu            
#LABORATORY:                 ,Sustainable Research Energ      
#OPERATOR:                   ,Xiaomian Baxter                 
#REMARK:                     ,                                
#SAMPLE:                     ,nonisoth oxid with init drying  
#SAMPLE MASS /mg:            ,10.180                          
#MATERIAL:                   ,char                            
#REFERENCE:                  ,Alumina                         
#REFERENCE MASS /mg:         ,0.000                           
#TYPE OF CRUCIBLE:           ,DTA/TG crucible Al2O3           
#SAMPLE CRUCIBLE MASS /mg:   ,0.000                           
#REFERENCE CRUCIBLE MASS /mg:,0.000                           
#CORR. CODE:                 ,020                             
#EXO:                        ,-1                              
#RANGE:                      ,30.0....900.0/-20.0....10.0K/min
#SEGMENT:                    ,S1-5/5                          

##Temp./øC,Time/min,DTA/(mW/mg),Mass/%,Sensit./(æV/mW),Segment
 31.82300,0.0000e+000,     0.14847,100.00000,8.9319e-002,1
 31.81800,1.0000e-002,     0.14435,100.00196,8.9316e-002,1
 31.82000,2.0000e-002,     0.15672,100.00393,8.9317e-002,1
 31.81800,3.0000e-002,     0.15672,100.00589,8.9316e-002,1
 31.81700,4.0000e-002,     0.15535,100.00786,8.9316e-002,1
 31.82100,5.0000e-002,     0.14710,100.00982,8.9318e-002,1
 31.82300,6.0000e-002,     0.14022,100.01179,8.9319e-002,1
 31.81700,7.0000e-002,     0.15398,100.01277,8.9316e-002,1
 31.82300,8.0000e-002,     0.15535,100.01572,8.9319e-002,1
 31.82000,9.0000e-002,     0.15122,100.01670,8.9317e-002,1
 31.82000,    0.10000,     0.14847,100.01866,8.9317e-002,1
 31.82000,    0.11000,     0.15122,100.01965,8.9317e-002,1
 31.81800,    0.12000,     0.14848,100.01965,8.9316e-002,1
 31.82000,    0.13000,     0.15535,100.02063,8.9317e-002,1
 31.82300,    0.14000,     0.15809,100.02259,8.9319e-002,1
 31.82600,    0.15000,     0.15534,100.02259,8.9320e-002,1
 31.81400,    0.16000,     0.15123,100.02456,8.9315e-002,1
 31.82000,    0.17000,     0.15260,100.02456,8.9317e-002,1
 31.82100,    0.18000,     0.15260,100.02554,8.9318e-002,1
 31.81700,    0.19000,     0.15123,100.02652,8.9316e-002,1
 31.81400,    0.20000,     0.15810,100.02849,8.9315e-002,1
 31.81200,    0.21000,     0.15260,100.02947,8.9314e-002,1
 31.82000,    0.22000,     0.15810,100.03045,8.9317e-002,1
 31.82000,    0.23000,     0.15947,100.03242,8.9317e-002,1
 31.82000,    0.24000,     0.15122,100.03340,8.9317e-002,1
 31.82400,    0.25000,     0.16084,100.03438,8.9319e-002,1
 31.82000,    0.26000,     0.15947,100.03536,8.9317e-002,1
 31.81500,    0.27000,     0.15810,100.03733,8.9315e-002,1
 31.81700,    0.28000,     0.15398,100.03831,8.9316e-002,1
 31.82300,    0.29000,     0.16084,100.03929,8.9319e-002,1
 31.81800,    0.30000,     0.15672,100.04028,8.9316e-002,1
 31.81800,    0.31000,     0.15947,100.04028,8.9316e-002,1
 31.82000,    0.32000,     0.15122,100.04126,8.9317e-002,1
 31.81500,    0.33000,     0.15535,100.04322,8.9315e-002,1
 31.81500,    0.34000,     0.15535,100.04322,8.9315e-002,1
 31.81700,    0.35000,     0.15260,100.04420,8.9316e-002,1
 31.82100,    0.36000,     0.15535,100.04519,8.9318e-002,1
 31.82300,    0.37000,     0.16084,100.04617,8.9319e-002,1
 31.82300,    0.38000,     0.16084,100.04715,8.9319e-002,1
 31.82100,    0.39000,     0.16085,100.04813,8.9318e-002,1
 31.82000,    0.40000,     0.16360,100.04912,8.9317e-002,1
 31.82100,    0.41000,     0.15947,100.05010,8.9318e-002,1
 31.82100,    0.42000,     0.15672,100.05010,8.9318e-002,1
 31.82300,    0.43000,     0.15809,100.05206,8.9319e-002,1
 31.82400,    0.44000,     0.16222,100.05305,8.9319e-002,1
 31.82100,    0.45000,     0.16634,100.05403,8.9318e-002,1
 31.82300,    0.46000,     0.16497,100.05403,8.9319e-002,1
 31.82600,    0.47000,     0.16497,100.05501,8.9320e-002,1
 31.82000,    0.48000,     0.16497,100.05599,8.9317e-002,1
 31.82900,    0.49000,     0.15534,100.05697,8.9321e-002,1
 31.82400,    0.50000,     0.15260,100.05697,8.9319e-002,1
 31.82400,    0.51000,     0.15672,100.05796,8.9319e-002,1
 31.83000,    0.52000,     0.15671,100.05894,8.9322e-002,1
 31.83200,    0.53000,     0.15259,100.05992,8.9323e-002,1
 31.83500,    0.54000,     0.15946,100.06090,8.9324e-002,1
 31.83300,    0.55000,     0.16221,100.06090,8.9323e-002,1
 31.83500,    0.56000,     0.15534,100.06189,8.9324e-002,1
 31.83600,    0.57000,     0.15671,100.06287,8.9325e-002,1
 31.83500,    0.58000,     0.15534,100.06385,8.9324e-002,1
 31.83500,    0.59000,     0.14709,100.06582,8.9324e-002,1
 31.84700,    0.60000,     0.15395,100.06582,8.9330e-002,1
 31.84500,    0.61000,     0.15395,100.06778,8.9329e-002,1
 31.83900,    0.62000,     0.14846,100.06778,8.9326e-002,1
 31.85100,    0.63000,     0.15395,100.06974,8.9332e-002,1
 31.84800,    0.64000,     0.15120,100.06974,8.9330e-002,1
 31.84700,    0.65000,     0.15120,100.07073,8.9330e-002,1
 31.85800,    0.66000,     0.15119,100.07171,8.9335e-002,1
 31.85800,    0.67000,     0.15119,100.07171,8.9335e-002,1
 31.86300,    0.68000,     0.14707,100.07171,8.9337e-002,1
 31.86900,    0.69000,     0.14156,100.07171,8.9340e-002,1
 31.87900,    0.70000,     0.14705,100.07171,8.9344e-002,1
 31.89100,    0.71000,     0.13743,100.07073,8.9350e-002,1
 31.89000,    0.72000,     0.13468,100.06974,8.9349e-002,1
 31.89300,    0.73000,     0.13742,100.06974,8.9351e-002,1
 31.90100,    0.74000,     0.14154,100.06876,8.9354e-002,1
 31.91000,    0.75000,     0.14154,100.06778,8.9354e-002,1
 31.91600,    0.76000,     0.13603,100.06778,8.9361e-002,1
 31.92800,    0.77000,     0.13465,100.06778,8.9367e-002,1
 31.93100,    0.78000,     0.12915,100.06778,8.9368e-002,1
 31.94000,    0.79000,     0.12365,100.06876,8.9372e-002,1
 31.95000,    0.80000,     0.12227,100.06974,8.9377e-002,1
 31.95800,    0.81000,     0.12227,100.07171,8.9381e-002,1
 31.97000,    0.82000,     0.12226,100.07269,8.9386e-002,1
 31.97900,    0.83000,     0.11539,100.07466,8.9390e-002,1
 31.98600,    0.84000,     0.11950,100.07564,8.9393e-002,1
 32.00300,    0.85000,     0.11675,100.07662,8.9400e-002,1
 32.03400,    0.86000,     0.11810,100.07760,8.9415e-002,1
 32.03500,    0.87000,     0.10574,100.07859,8.9416e-002,1
 32.05000,    0.88000,     0.10299,100.07859,8.9423e-002,1
 32.06400,    0.89000, 9.3367e-002,100.07957,8.9429e-002,1
 32.08900,    0.90000,     0.10022,100.07957,8.9441e-002,1
 32.10100,    0.91000, 9.3350e-002,100.07859,8.9446e-002,1
 32.11200,    0.92000, 9.3344e-002,100.07859,8.9451e-002,1
 32.13300,    0.93000, 9.0589e-002,100.07859,8.9461e-002,1
 32.14200,    0.94000, 8.9212e-002,100.07859,8.9465e-002,1
 32.17300,    0.95000, 8.2336e-002,100.07760,8.9479e-002,1
 32.18800,    0.96000, 8.6447e-002,100.07859,8.9486e-002,1
 32.20300,    0.97000, 8.3697e-002,100.07859,8.9491e-002,1
 32.22100,    0.98000, 7.8200e-002,100.07760,8.9501e-002,1
 32.24600,    0.99000, 7.1332e-002,100.07760,8.9513e-002,1
 32.27100,    1.00000, 6.8579e-002,100.07859,8.9524e-002,1
 32.28600,    1.01000, 5.7602e-002,100.07760,8.9531e-002,1
 32.30800,    1.02000, 6.0341e-002,100.07859,8.9537e-002,1
 32.33200,    1.03000, 5.2104e-002,100.07859,8.9552e-002,1
 32.36900,    1.04000, 4.6611e-002,100.07859,8.9569e-002,1
 32.38500,    1.05000, 4.1124e-002,100.07760,8.9576e-002,1
 32.41800,    1.06000, 3.9746e-002,100.07760,8.9591e-002,1
 32.44500,    1.07000, 3.4259e-002,100.07859,8.9604e-002,1
 32.47400,    1.08000, 2.4663e-002,100.07859,8.9617e-002,1
 32.50000,    1.09000, 1.3700e-002,100.07760,8.9629e-002,1
 32.52500,    1.10000, 1.2328e-002,100.07859,8.9640e-002,1
 32.55900,    1.11000, 1.3696e-002,100.07957,8.9656e-002,1
 32.58700,    1.12000, 1.0955e-002,100.07859,8.9669e-002,1
 32.62100,    1.13000, 4.1074e-003,100.07859,8.9685e-002,1
 32.65500,    1.14000,-2.7378e-003,100.07859,8.9700e-002,1
 32.68400,    1.15000,-1.3687e-002,100.07957,8.9713e-002,1
 32.72800,    1.16000,-1.7789e-002,100.07859,8.9734e-002,1
 32.76400,    1.17000,-2.4626e-002,100.07957,8.9750e-002,1
 32.80500,    1.18000,-2.7358e-002,100.07859,8.9767e-002,1
 32.83900,    1.19000,-3.5558e-002,100.07957,8.9785e-002,1
 32.88500,    1.20000,-4.1018e-002,100.07859,8.9806e-002,1
 32.91200,    1.21000,-5.1950e-002,100.07957,8.9818e-002,1
 32.95700,    1.22000,-5.7405e-002,100.07859,8.9839e-002,1
 32.99200,    1.23000,-6.8327e-002,100.07957,8.9855e-002,1
 33.03300,    1.24000,-7.1045e-002,100.07859,8.9874e-002,1
 33.08200,    1.25000,-7.6491e-002,100.07859,8.9896e-002,1
 33.11300,    1.26000,-8.3307e-002,100.07859,8.9910e-002,1
 33.16500,    1.27000,-8.7381e-002,100.07957,8.9934e-002,1
 33.21400,    1.28000,-9.5549e-002,100.07957,8.9957e-002,1
 33.25500,    1.29000,-9.9623e-002,100.07957,8.9976e-002,1
 33.30300,    1.30000,    -0.11052,100.07957,8.9996e-002,1
 33.33900,    1.31000,    -0.11322,100.07957,9.0014e-002,1
 33.39900,    1.32000,    -0.11864,100.07859,9.0042e-002,1
 33.43900,    1.33000,    -0.11862,100.07957,9.0060e-002,1
 33.49200,    1.34000,    -0.13358,100.07957,9.0085e-002,1
 33.54600,    1.35000,    -0.14581,100.07957,9.0110e-002,1
 33.59400,    1.36000,    -0.16212,100.07957,9.0132e-002,1
 33.64700,    1.37000,    -0.16752,100.07957,9.0156e-002,1
 33.69700,    1.38000,    -0.17701,100.08055,9.0179e-002,1
 33.74000,    1.39000,    -0.18242,100.08055,9.0199e-002,1
 33.80300,    1.40000,    -0.18781,100.08055,9.0226e-002,1
 33.84300,    1.41000,    -0.19185,100.08251,9.0246e-002,1
 33.90000,    1.42000,    -0.20131,100.08251,9.0273e-002,1
 33.96300,    1.43000,    -0.20805,100.08448,9.0302e-002,1
 34.01600,    1.44000,    -0.21343,100.08448,9.0326e-002,1
 34.08100,    1.45000,    -0.22287,100.08448,9.0356e-002,1
 34.14300,    1.46000,    -0.22687,100.08546,9.0384e-002,1
 34.19800,    1.47000,    -0.24175,100.08644,9.0410e-002,1
 34.24800,    1.48000,    -0.24984,100.08644,9.0433e-002,1
 34.31400,    1.49000,    -0.26604,100.08743,9.0463e-002,1
 34.38100,    1.50000,    -0.27002,100.08743,9.0494e-002,1
 34.43100,    1.51000,    -0.27538,100.08743,9.0517e-002,1
 34.50300,    1.52000,    -0.28613,100.08644,9.0549e-002,1
 34.55400,    1.53000,    -0.29283,100.08546,9.0574e-002,1
 34.63400,    1.54000,    -0.29406,100.08448,9.0611e-002,1
 34.70000,    1.55000,    -0.30887,100.08350,9.0641e-002,1
 34.75100,    1.56000,    -0.31691,100.08153,9.0665e-002,1
 34.83100,    1.57000,    -0.32897,100.08055,9.0702e-002,1
 34.89000,    1.58000,    -0.33293,100.08055,9.0729e-002,1
 34.95800,    1.59000,    -0.33822,100.08055,9.0761e-002,1
 35.02900,    1.60000,    -0.35568,100.07957,9.0793e-002,1
 35.10500,    1.61000,    -0.35961,100.07859,9.0826e-002,1
 35.16300,    1.62000,    -0.36760,100.07957,9.0855e-002,1
 35.23700,    1.63000,    -0.37963,100.07859,9.0889e-002,1
 35.29600,    1.64000,    -0.37951,100.07859,9.0917e-002,1
 35.37100,    1.65000,    -0.39962,100.07957,9.0951e-002,1
 35.45000,    1.66000,    -0.40620,100.07957,9.0988e-002,1
 35.51500,    1.67000,    -0.40742,100.08055,9.1018e-002,1
 35.58500,    1.68000,    -0.41941,100.08055,9.1050e-002,1
 35.67200,    1.69000,    -0.42866,100.08055,9.1091e-002,1
 35.73900,    1.70000,    -0.44334,100.08055,9.1122e-002,1
 35.81900,    1.71000,    -0.44181,100.08153,9.1159e-002,1
 35.88400,    1.72000,    -0.45244,100.08251,9.1189e-002,1
 35.97600,    1.73000,    -0.46030,100.08251,9.1231e-002,1
 36.05600,    1.74000,    -0.46819,100.08251,9.1269e-002,1
 36.13100,    1.75000,    -0.47877,100.08251,9.1303e-002,1
 36.21500,    1.76000,    -0.48125,100.08350,9.1342e-002,1
 36.28600,    1.77000,    -0.50124,100.08350,9.1375e-002,1
 36.36500,    1.78000,    -0.50641,100.08251,9.1412e-002,1
 36.44400,    1.79000,    -0.51829,100.08251,9.1448e-002,1
 36.52200,    1.80000,    -0.53151,100.08153,9.1485e-002,1
 36.60800,    1.81000,    -0.53666,100.07957,9.1521e-002,1
 36.68400,    1.82000,    -0.54716,100.07957,9.1560e-002,1
 36.76600,    1.83000,    -0.55364,100.07760,9.1598e-002,1
 36.86100,    1.84000,    -0.55873,100.07859,9.1642e-002,1
 36.94200,    1.85000,    -0.57190,100.07760,9.1680e-002,1
 37.01600,    1.86000,    -0.58105,100.07662,9.1714e-002,1
 37.11800,    1.87000,    -0.59414,100.07859,9.1761e-002,1
 37.19200,    1.88000,    -0.59793,100.07760,9.1796e-002,1
 37.28200,    1.89000,    -0.60166,100.07760,9.1838e-002,1
 37.37700,    1.90000,    -0.61073,100.07859,9.1882e-002,1
 37.46300,    1.91000,    -0.62382,100.07859,9.1922e-002,1
 37.55800,    1.92000,    -0.63020,100.07760,9.1966e-002,1
 37.65000,    1.93000,    -0.64058,100.07662,9.2009e-002,1
 37.72700,    1.94000,    -0.64567,100.07662,9.2045e-002,1
 37.82800,    1.95000,    -0.65601,100.07564,9.2092e-002,1
 37.91200,    1.96000,    -0.66905,100.07564,9.2131e-002,1
 37.99500,    1.97000,    -0.68609,100.07367,9.2169e-002,1
 38.09100,    1.98000,    -0.68709,100.07269,9.2214e-002,1
 38.17800,    1.99000,    -0.68812,100.07269,9.2255e-002,1
 38.27300,    2.00000,    -0.70242,100.07073,9.2299e-002,1
 38.35600,    2.01000,    -0.71410,100.07073,9.2338e-002,1
 38.47100,    2.02000,    -0.71501,100.07073,9.2391e-002,1
 38.55600,    2.03000,    -0.71603,100.07073,9.2431e-002,1
 38.65600,    2.04000,    -0.73293,100.07073,9.2478e-002,1
 38.75600,    2.05000,    -0.73655,100.07073,9.2524e-002,1
 38.84000,    2.06000,    -0.74419,100.07073,9.2564e-002,1
 38.94500,    2.07000,    -0.75706,100.07073,9.2613e-002,1
 39.03200,    2.08000,    -0.76335,100.06974,9.2653e-002,1
 39.13800,    2.09000,    -0.76957,100.07171,9.2703e-002,1
 39.24400,    2.10000,    -0.77445,100.07171,9.2752e-002,1
 39.34200,    2.11000,    -0.78730,100.07171,9.2798e-002,1
 39.43800,    2.12000,    -0.79353,100.07073,9.2843e-002,1
 39.53400,    2.13000,    -0.79976,100.07171,9.2888e-002,1
 39.63400,    2.14000,    -0.80860,100.07073,9.2935e-002,1
 39.72200,    2.15000,    -0.81221,100.07073,9.2976e-002,1
 39.82800,    2.16000,    -0.81969,100.06974,9.3025e-002,1
 39.92700,    2.17000,    -0.83116,100.06876,9.3072e-002,1
 40.04200,    2.18000,    -0.83991,100.06778,9.3126e-002,1
 40.13500,    2.19000,    -0.85006,100.06680,9.3169e-002,1
 40.24300,    2.20000,    -0.85618,100.06680,9.3220e-002,1
 40.33800,    2.21000,    -0.86104,100.06582,9.3264e-002,1
 40.45200,    2.22000,    -0.86581,100.06582,9.3318e-002,1
 40.55100,    2.23000,    -0.88116,100.06582,9.3364e-002,1
 40.66000,    2.24000,    -0.88068,100.06483,9.3415e-002,1
 40.76700,    2.25000,    -0.89860,100.06483,9.3466e-002,1
 40.86600,    2.26000,    -0.89553,100.06483,9.3512e-002,1
 40.96200,    2.27000,    -0.89903,100.06483,9.3557e-002,1
 41.09000,    2.28000,    -0.90895,100.06385,9.3617e-002,1
 41.18500,    2.29000,    -0.91638,100.06385,9.3662e-002,1
 41.30200,    2.30000,    -0.93027,100.06287,9.3716e-002,1
 41.40200,    2.31000,    -0.94289,100.06090,9.3763e-002,1
 41.50900,    2.32000,    -0.95158,100.05992,9.3810e-002,1
 41.61400,    2.33000,    -0.95497,100.05796,9.3864e-002,1
 41.72100,    2.34000,    -0.97014,100.05697,9.3914e-002,1
 41.82900,    2.35000,    -0.97092,100.05599,9.3965e-002,1
 41.94400,    2.36000,    -0.97428,100.05599,9.4019e-002,1
 42.05200,    2.37000,    -0.98159,100.05403,9.4070e-002,1
 42.15600,    2.38000,    -0.99151,100.05403,9.4119e-002,1
 42.27300,    2.39000,    -0.99876,100.05206,9.4174e-002,1
 42.39000,    2.40000,    -0.99948,100.05206,9.4229e-002,1
 42.49900,    2.41000,    -1.01326,100.05206,9.4281e-002,1
 42.60200,    2.42000,    -1.02056,100.05206,9.4328e-002,1
 42.72000,    2.43000,    -1.02515,100.05206,9.4385e-002,1
 42.83400,    2.44000,    -1.03887,100.05108,9.4439e-002,1
 42.95100,    2.45000,    -1.04606,100.05206,9.4494e-002,1
 43.07600,    2.46000,    -1.05319,100.05108,9.4553e-002,1
 43.17900,    2.47000,    -1.05395,100.05108,9.4602e-002,1
 43.28600,    2.48000,    -1.06506,100.05206,9.4652e-002,1
 43.40500,    2.49000,    -1.07613,100.05108,9.4706e-002,1
 43.51200,    2.50000,    -1.08459,100.05206,9.4759e-002,1
 43.63800,    2.51000,    -1.08909,100.05206,9.4819e-002,1
 43.76300,    2.52000,    -1.09359,100.05108,9.4878e-002,1
 43.85900,    2.53000,    -1.10471,100.05206,9.4923e-002,1
 43.97300,    2.54000,    -1.11442,100.05108,9.4977e-002,1
 44.10300,    2.55000,    -1.11630,100.05206,9.5037e-002,1
 44.20700,    2.56000,    -1.12995,100.05108,9.5085e-002,1
 44.34200,    2.57000,    -1.12528,100.05108,9.5152e-002,1
 44.44600,    2.58000,    -1.13373,100.05010,9.5201e-002,1
 44.56300,    2.59000,    -1.14338,100.05108,9.5257e-002,1
 44.68700,    2.60000,    -1.15685,100.05010,9.5316e-002,1
 44.80300,    2.61000,    -1.15877,100.04912,9.5369e-002,1
 44.90500,    2.62000,    -1.16334,100.04912,9.5417e-002,1
 45.04300,    2.63000,    -1.17537,100.04715,9.5484e-002,1
 45.14900,    2.64000,    -1.18632,100.04617,9.5535e-002,1
 45.28000,    2.65000,    -1.18683,100.04715,9.5597e-002,1
 45.39800,    2.66000,    -1.19256,100.04519,9.5653e-002,1
 45.52500,    2.67000,    -1.19822,100.04519,9.5713e-002,1
 45.62600,    2.68000,    -1.21172,100.04519,9.5761e-002,1
 45.75100,    2.69000,    -1.21482,100.04420,9.5821e-002,1
 45.86800,    2.70000,    -1.22179,100.04420,9.5877e-002,1
 45.98000,    2.71000,    -1.22880,100.04420,9.5930e-002,1
 46.11900,    2.72000,    -1.23179,100.04420,9.5996e-002,1
 46.23200,    2.73000,    -1.23237,100.04420,9.6050e-002,1
 46.35500,    2.74000,    -1.24057,100.04322,9.6109e-002,1
 46.47800,    2.75000,    -1.25258,100.04224,9.6167e-002,1
 46.59900,    2.76000,    -1.24928,100.04322,9.6225e-002,1
 46.72500,    2.77000,    -1.25870,100.04224,9.6285e-002,1
 46.83500,    2.78000,    -1.26948,100.04224,9.6337e-002,1
 46.96500,    2.79000,    -1.27376,100.04224,9.6399e-002,1
 47.09000,    2.80000,    -1.28316,100.04126,9.6459e-002,1
 47.21900,    2.81000,    -1.28234,100.04028,9.6521e-002,1
 47.34500,    2.82000,    -1.28408,100.04126,9.6581e-002,1
 47.45700,    2.83000,    -1.28972,100.04028,9.6634e-002,1
 47.59700,    2.84000,    -1.29899,100.03929,9.6701e-002,1
 47.69700,    2.85000,    -1.31104,100.03929,9.6749e-002,1
 47.83300,    2.86000,    -1.32031,100.03929,9.6814e-002,1
 47.95300,    2.87000,    -1.32840,100.03831,9.6871e-002,1
 48.08000,    2.88000,    -1.33390,100.03831,9.6932e-002,1
 48.20000,    2.89000,    -1.33311,100.03733,9.6990e-002,1
 48.32900,    2.90000,    -1.33479,100.03733,9.7051e-002,1
 48.45800,    2.91000,    -1.33394,100.03635,9.7113e-002,1
 48.58700,    2.92000,    -1.34573,100.03635,9.7175e-002,1
 48.71900,    2.93000,    -1.34738,100.03635,9.7238e-002,1
 48.82900,    2.94000,    -1.35296,100.03536,9.7291e-002,1
 48.96900,    2.95000,    -1.35707,100.03536,9.7358e-002,1
 49.08800,    2.96000,    -1.36636,100.03340,9.7415e-002,1
 49.22800,    2.97000,    -1.37549,100.03340,9.7483e-002,1
 49.34000,    2.98000,    -1.37851,100.03242,9.7536e-002,1
 49.47200,    2.99000,    -1.38391,100.03143,9.7600e-002,1
 49.59500,    3.00000,    -1.38558,100.03045,9.7659e-002,1
 49.70600,    3.01000,    -1.39115,100.02947,9.7709e-002,1
 49.85600,    3.02000,    -1.39260,100.02849,9.7784e-002,1
 49.96200,    3.03000,    -1.40317,100.02652,9.7835e-002,1
 50.08900,    3.04000,    -1.40731,100.02456,9.7896e-002,1
 50.22000,    3.05000,    -1.41643,100.02259,9.7959e-002,1
 50.36400,    3.06000,    -1.41543,100.02063,9.8029e-002,1
 50.48100,    3.07000,    -1.41712,100.01866,9.8085e-002,1
 50.61300,    3.08000,    -1.42371,100.01572,9.8149e-002,1
 50.72800,    3.09000,    -1.42665,100.01473,9.8204e-002,1
 50.86800,    3.10000,    -1.43317,100.01375,9.8271e-002,1
 50.99500,    3.11000,    -1.43603,100.01277,9.8333e-002,1
 51.12300,    3.12000,    -1.43887,100.01179,9.8394e-002,1
 51.25300,    3.13000,    -1.44045,100.01179,9.8457e-002,1
 51.37600,    3.14000,    -1.44207,100.01081,9.8517e-002,1
 51.50000,    3.15000,    -1.44742,100.01081,9.8576e-002,1
 51.64000,    3.16000,    -1.45763,100.01081,9.8644e-002,1
 51.76300,    3.17000,    -1.45924,100.01081,9.8703e-002,1
 51.89200,    3.18000,    -1.46081,100.00982,9.8766e-002,1
 52.01200,    3.19000,    -1.46989,100.00982,9.8824e-002,1
 52.14800,    3.20000,    -1.46643,100.00786,9.8890e-002,1
 52.28400,    3.21000,    -1.47787,100.00688,9.8955e-002,1
 52.40400,    3.22000,    -1.47703,100.00688,9.9011e-002,1
 52.53900,    3.23000,    -1.48098,100.00589,9.9079e-002,1
 52.67400,    3.24000,    -1.48868,100.00491,9.9144e-002,1
 52.79100,    3.25000,    -1.48659,100.00393,9.9201e-002,1
 52.92000,    3.26000,    -1.49678,100.00196,9.9263e-002,1
 53.04800,    3.27000,    -1.49956,100.00196,9.9325e-002,1
 53.18000,    3.28000,    -1.50353,100.00098,9.9389e-002,1
 53.31200,    3.29000,    -1.50010,100.00000,9.9453e-002,1
 53.44700,    3.30000,    -1.50281,100.00000,9.9519e-002,1
 53.58100,    3.31000,    -1.51169, 99.99804,9.9584e-002,1
 53.72400,    3.32000,    -1.51311, 99.99804,9.9653e-002,1
 53.83100,    3.33000,    -1.51724, 99.99804,9.9705e-002,1
 53.96200,    3.34000,    -1.51627, 99.99607,9.9769e-002,1
 54.10900,    3.35000,    -1.52510, 99.99607,9.9836e-002,1
 54.22500,    3.36000,    -1.53277, 99.99509,9.9897e-002,1
 54.35600,    3.37000,    -1.53425, 99.99411,9.9960e-002,1
 54.48600,    3.38000,    -1.54065, 99.99411,    0.10002,1
 54.63400,    3.39000,    -1.54690, 99.99411,    0.10010,1
 54.74400,    3.40000,    -1.54607, 99.99214,    0.10015,1
 54.87500,    3.41000,    -1.54876, 99.99214,    0.10021,1
 55.02000,    3.42000,    -1.54278, 99.99116,    0.10028,1
 55.15100,    3.43000,    -1.55525, 99.98919,    0.10035,1
 55.26700,    3.44000,    -1.55071, 99.98821,    0.10040,1
 55.40100,    3.45000,    -1.55582, 99.98821,    0.10047,1
 55.53700,    3.46000,    -1.56700, 99.98625,    0.10054,1
 55.66700,    3.47000,    -1.56479, 99.98527,    0.10060,1
 55.79800,    3.48000,    -1.57112, 99.98428,    0.10066,1
 55.93400,    3.49000,    -1.58105, 99.98232,    0.10073,1
 56.06800,    3.50000,    -1.57150, 99.98035,    0.10079,1
 56.19500,    3.51000,    -1.57662, 99.98035,    0.10086,1
 56.32400,    3.52000,    -1.57320, 99.97839,    0.10092,1
 56.45200,    3.53000,    -1.57709, 99.97741,    0.10098,1
 56.59900,    3.54000,    -1.58326, 99.97544,    0.10105,1
 56.73000,    3.55000,    -1.58590, 99.97544,    0.10112,1
 56.86400,    3.56000,    -1.58487, 99.97348,    0.10118,1
 57.00400,    3.57000,    -1.58868, 99.97250,    0.10125,1
 57.12600,    3.58000,    -1.59377, 99.97053,    0.10131,1
 57.25300,    3.59000,    -1.59764, 99.97053,    0.10137,1
 57.38900,    3.60000,    -1.59780, 99.96857,    0.10144,1
 57.51700,    3.61000,    -1.60407, 99.96660,    0.10150,1
 57.65200,    3.62000,    -1.61028, 99.96365,    0.10157,1
 57.79300,    3.63000,    -1.61402, 99.96267,    0.10164,1
 57.91400,    3.64000,    -1.61066, 99.95972,    0.10170,1
 58.05100,    3.65000,    -1.61321, 99.95776,    0.10177,1
 58.18500,    3.66000,    -1.61820, 99.95481,    0.10183,1
 58.31500,    3.67000,    -1.62321, 99.95285,    0.10190,1
 58.44100,    3.68000,    -1.62704, 99.95285,    0.10196,1
 58.56600,    3.69000,    -1.62607, 99.95088,    0.10202,1
 58.71700,    3.70000,    -1.63210, 99.95088,    0.10209,1
 58.85000,    3.71000,    -1.63586, 99.94990,    0.10216,1
 58.97500,    3.72000,    -1.63728, 99.94990,    0.10222,1
 59.11100,    3.73000,    -1.63741, 99.94990,    0.10229,1
 59.25000,    3.74000,    -1.64471, 99.94990,    0.10236,1
 59.37600,    3.75000,    -1.63892, 99.94892,    0.10242,1
 59.51300,    3.76000,    -1.64863, 99.94892,    0.10248,1
 59.63900,    3.77000,    -1.64763, 99.94892,    0.10255,1
 59.77500,    3.78000,    -1.65253, 99.94794,    0.10261,1
 59.89600,    3.79000,    -1.65397, 99.94794,    0.10267,1
 60.02900,    3.80000,    -1.66008, 99.94695,    0.10274,1
 60.17000,    3.81000,    -1.65776, 99.94695,    0.10281,1
 60.30000,    3.82000,    -1.65912, 99.94499,    0.10287,1
 60.42900,    3.83000,    -1.66525, 99.94401,    0.10294,1
 60.56200,    3.84000,    -1.66299, 99.94303,    0.10300,1
 60.69100,    3.85000,    -1.66673, 99.94106,    0.10307,1
 60.83300,    3.86000,    -1.66917, 99.94008,    0.10314,1
 60.96900,    3.87000,    -1.66927, 99.93811,    0.10320,1
 61.09100,    3.88000,    -1.67424, 99.93713,    0.10326,1
 61.22400,    3.89000,    -1.66724, 99.93418,    0.10333,1
 61.35900,    3.90000,    -1.66616, 99.93320,    0.10340,1
 61.49300,    3.91000,    -1.67221, 99.93124,    0.10346,1
 61.62700,    3.92000,    -1.67589, 99.93026,    0.10353,1
 61.74700,    3.93000,    -1.68441, 99.92927,    0.10359,1
