 39.25500,    2.07500,    -0.85330,100.06148,9.2757e-002
 39.42600,    2.10000,    -0.89257,100.06148,9.2837e-002
 39.60100,    2.12500,    -0.94554,100.06148,9.2919e-002
 39.78200,    2.15000,    -0.97910,100.06045,9.3004e-002
 39.96500,    2.17500,    -1.01948,100.06352,9.3090e-002
 40.16000,    2.20000,    -1.06933,100.06250,9.3181e-002
 40.33900,    2.22500,    -1.11918,100.06455,9.3265e-002
 40.54000,    2.25000,    -1.15509,100.05943,9.3359e-002
 40.74500,    2.27500,    -1.20324,100.05840,9.3455e-002
 40.94200,    2.30000,    -1.25270,100.05328,9.3548e-002
 41.14400,    2.32500,    -1.29657,100.05123,9.3643e-002
 41.35700,    2.35000,    -1.34710,100.05020,9.3743e-002
 41.57300,    2.37500,    -1.38795,100.05123,9.3844e-002
 41.79700,    2.40000,    -1.43683,100.04918,9.3950e-002
 42.01600,    2.42500,    -1.47610,100.05020,9.4053e-002
 42.24500,    2.45000,    -1.52746,100.05020,9.4161e-002
 42.47400,    2.47500,    -1.57462,100.05020,9.4269e-002
 42.72400,    2.50000,    -1.61879,100.04918,9.4387e-002
 42.95300,    2.52500,    -1.65760,100.05020,9.4495e-002
 43.18200,    2.55000,    -1.69902,100.05020,9.4603e-002
 43.43600,    2.57500,    -1.74825,100.05020,9.4723e-002
 43.67600,    2.60000,    -1.80018,100.05020,9.4837e-002
 43.92300,    2.62500,    -1.83033,100.04713,9.4953e-002
 44.18600,    2.65000,    -1.88047,100.04508,9.5078e-002
 44.43900,    2.67500,    -1.93191,100.04303,9.5198e-002
 44.69400,    2.70000,    -1.96977,100.03996,9.5319e-002
 44.96200,    2.72500,    -2.01679,100.03791,9.5446e-002
 45.22500,    2.75000,    -2.05302,100.03893,9.5571e-002
 45.50900,    2.77500,    -2.10241,100.03791,9.5702e-002
 45.77000,    2.80000,    -2.14771,100.03586,9.5830e-002
 46.04100,    2.82500,    -2.17952,100.03484,9.5959e-002
 46.31600,    2.85000,    -2.21520,100.03381,9.6090e-002
 46.59100,    2.87500,    -2.25744,100.03279,9.6221e-002
 46.85700,    2.90000,    -2.35815,100.03176,9.6348e-002
 47.15800,    2.92500,    -2.34535,100.03074,9.6492e-002
 47.43900,    2.95000,    -2.38451,100.02971,9.6626e-002
 47.72400,    2.97500,    -2.42351,100.02766,9.6762e-002
 48.01700,    3.00000,    -2.45040,100.02664,9.6902e-002
 48.32300,    3.02500,    -2.50345,100.02459,9.7049e-002
 48.60200,    3.05000,    -2.52375,100.02254,9.7181e-002
 48.90300,    3.07500,    -2.56213,100.02254,9.7325e-002
 49.20000,    3.10000,    -2.59908,100.02254,9.7469e-002
 49.50000,    3.12500,    -2.63067,100.02152,9.7613e-002
 49.79100,    3.15000,    -2.67014,100.01947,9.7753e-002
 50.09600,    3.17500,    -2.69885,100.01844,9.7900e-002
 50.39400,    3.20000,    -2.72756,100.01742,9.8043e-002
 50.71600,    3.22500,    -2.76759,100.01742,9.8198e-002
 51.02700,    3.25000,    -2.80114,100.01742,9.8348e-002
 51.33400,    3.27500,    -2.82813,100.01844,9.8496e-002
 51.65400,    3.30000,    -2.85876,100.01434,9.8651e-002
 51.95700,    3.32500,    -2.89341,100.01127,9.8797e-002
 52.28300,    3.35000,    -2.91598,100.00820,9.8955e-002
 52.59300,    3.37500,    -2.95163,100.00512,9.9105e-002
 52.90700,    3.40000,    -2.97043,100.00307,9.9254e-002
 53.23500,    3.42500,    -2.99650,100.00102,9.9416e-002
 53.54700,    3.45000,    -3.02281,100.00000,9.9567e-002
 53.88300,    3.47500,    -3.04612,100.00000,9.9731e-002
 54.19100,    3.50000,    -3.07618, 99.99795,9.9880e-002
 54.51400,    3.52500,    -3.10719, 99.99488,    0.10004
 54.83700,    3.55000,    -3.12405, 99.99385,    0.10019
 55.16000,    3.57500,    -3.14467, 99.99180,    0.10035
 55.48300,    3.60000,    -3.17670, 99.99180,    0.10051
 55.81500,    3.62500,    -3.18813, 99.99078,    0.10067
 56.14100,    3.65000,    -3.21104, 99.98873,    0.10083
 56.47100,    3.67500,    -3.22874, 99.98668,    0.10099
 56.79600,    3.70000,    -3.24772, 99.98668,    0.10115
 57.12400,    3.72500,    -3.26027, 99.98566,    0.10131
 57.45700,    3.75000,    -3.29037, 99.98463,    0.10147
 57.79500,    3.77500,    -3.30265, 99.98258,    0.10164
 58.11700,    3.80000,    -3.31388, 99.98258,    0.10180
 58.45100,    3.82500,    -3.33241, 99.98156,    0.10196
 58.78700,    3.85000,    -3.34959, 99.97951,    0.10213
 59.12700,    3.87500,    -3.36540, 99.97848,    0.10229
 59.46500,    3.90000,    -3.37119, 99.97746,    0.10246
 59.79700,    3.92500,    -3.39452, 99.97439,    0.10262
 60.12600,    3.95000,    -3.39788, 99.97234,    0.10279
 60.46100,    3.97500,    -3.41606, 99.97131,    0.10295
 60.79100,    4.00000,    -3.43178, 99.96824,    0.10312
 61.13400,    4.02500,    -3.43854, 99.96721,    0.10328
 61.47900,    4.05000,    -3.44896, 99.96516,    0.10346
 61.81700,    4.07500,    -3.46193, 99.96619,    0.10362
 62.15100,    4.10000,    -3.47245, 99.96721,    0.10379
 62.49100,    4.12500,    -3.47914, 99.96721,    0.10396
 62.82400,    4.15000,    -3.48592, 99.96516,    0.10412
 63.17000,    4.17500,    -3.49368, 99.96311,    0.10429
 63.50900,    4.20000,    -3.50046, 99.95902,    0.10446
 63.84700,    4.22500,    -3.50570, 99.95697,    0.10463
 64.18800,    4.25000,    -3.51468, 99.95389,    0.10480
 64.51500,    4.27500,    -3.52753, 99.95184,    0.10496
 64.84800,    4.30000,    -3.52561, 99.94980,    0.10513
 65.19500,    4.32500,    -3.52346, 99.94877,    0.10530
 65.53100,    4.35000,    -3.53364, 99.94775,    0.10547
 65.86400,    4.37500,    -3.53899, 99.94672,    0.10564
 66.20400,    4.40000,    -3.53942, 99.94467,    0.10580
 66.54800,    4.42500,    -3.54931, 99.94365,    0.10598
 66.89500,    4.45000,    -3.54470, 99.94160,    0.10615
 67.22600,    4.47500,    -3.54037, 99.94057,    0.10632
 67.56400,    4.50000,    -3.54435, 99.93955,    0.10649
 67.89500,    4.52500,    -3.54844, 99.93750,    0.10665
 68.22800,    4.55000,    -3.55007, 99.93750,    0.10682
 68.57700,    4.57500,    -3.54784, 99.93648,    0.10700
 68.91700,    4.60000,    -3.55173, 99.93443,    0.10717
 69.24800,    4.62500,    -3.54979, 99.93135,    0.10734
 69.57600,    4.65000,    -3.55386, 99.92828,    0.10750
 69.91000,    4.67500,    -3.55068, 99.92623,    0.10767
 70.24600,    4.70000,    -3.54272, 99.92316,    0.10784
 70.58200,    4.72500,    -3.54664, 99.92111,    0.10801
 70.92000,    4.75000,    -3.54340, 99.91803,    0.10818
 71.25500,    4.77500,    -3.53904, 99.91598,    0.10835
 71.59500,    4.80000,    -3.54287, 99.91393,    0.10852
 71.92000,    4.82500,    -3.53160, 99.91086,    0.10869
 72.25900,    4.85000,    -3.52720, 99.90779,    0.10886
 72.58100,    4.87500,    -3.53131, 99.90471,    0.10902
 72.92700,    4.90000,    -3.51859, 99.90266,    0.10920
 73.25100,    4.92500,    -3.51446, 99.90061,    0.10936
 73.57700,    4.95000,    -3.50914, 99.89959,    0.10953
 73.91000,    4.97500,    -3.51073, 99.89857,    0.10970
 74.22900,    5.00000,    -3.50553, 99.89549,    0.10986
 74.55500,    5.02500,    -3.49209, 99.89242,    0.11003
 74.89900,    5.05000,    -3.48304, 99.88934,    0.11020
 75.21700,    5.07500,    -3.47560, 99.88730,    0.11036
 75.56500,    5.10000,    -3.47580, 99.88525,    0.11054
 75.88300,    5.12500,    -3.46491, 99.88217,    0.11070
 76.20100,    5.15000,    -3.45984, 99.88115,    0.11087
 76.52100,    5.17500,    -3.44895, 99.87910,    0.11103
 76.85400,    5.20000,    -3.44712, 99.87807,    0.11120
 77.18800,    5.22500,    -3.43722, 99.87602,    0.11137
 77.50900,    5.25000,    -3.42425, 99.87398,    0.11153
 77.83300,    5.27500,    -3.41557, 99.87193,    0.11170
 78.15300,    5.30000,    -3.40711, 99.86885,    0.11187
 78.47100,    5.32500,    -3.40214, 99.86680,    0.11203
 78.79800,    5.35000,    -3.38562, 99.86270,    0.11220
 79.12800,    5.37500,    -3.38620, 99.85963,    0.11237
 79.45900,    5.40000,    -3.37197, 99.85553,    0.11254
 79.78000,    5.42500,    -3.36020, 99.85348,    0.11271
 80.10400,    5.45000,    -3.34621, 99.85041,    0.11287
 80.41800,    5.47500,    -3.34361, 99.84734,    0.11304
 80.74000,    5.50000,    -3.33304, 99.84529,    0.11320
 81.05300,    5.52500,    -3.32264, 99.84221,    0.11336
 81.37600,    5.55000,    -3.30647, 99.83914,    0.11353
 81.69000,    5.57500,    -3.29160, 99.83504,    0.11369
 82.01000,    5.60000,    -3.28343, 99.83197,    0.11386
 82.33400,    5.62500,    -3.27860, 99.82889,    0.11403
 82.65500,    5.65000,    -3.26036, 99.82582,    0.11419
 82.96700,    5.67500,    -3.24566, 99.82377,    0.11436
 83.28000,    5.70000,    -3.24106, 99.82172,    0.11452
 83.60200,    5.72500,    -3.23077, 99.81865,    0.11468
 83.91700,    5.75000,    -3.21164, 99.81557,    0.11485
 84.24800,    5.77500,    -3.20460, 99.81352,    0.11502
 84.55000,    5.80000,    -3.18911, 99.81148,    0.11518
 84.85900,    5.82500,    -3.17799, 99.80840,    0.11534
 85.17000,    5.85000,    -3.16910, 99.80533,    0.11550
 85.49000,    5.87500,    -3.15235, 99.80225,    0.11567
 85.79900,    5.90000,    -3.13579, 99.79816,    0.11583
 86.12000,    5.92500,    -3.12132, 99.79508,    0.11600
 86.43500,    5.95000,    -3.11359, 99.79201,    0.11616
 86.73000,    5.97500,    -3.09735, 99.78996,    0.11632
 87.04400,    6.00000,    -3.08308, 99.78586,    0.11648
 87.35400,    6.02500,    -3.06672, 99.78279,    0.11664
 87.66400,    6.05000,    -3.05807, 99.77869,    0.11681
 87.98000,    6.07500,    -3.03950, 99.77357,    0.11697
 88.28900,    6.10000,    -3.02764, 99.77152,    0.11713
 88.60400,    6.12500,    -3.01578, 99.76742,    0.11730
 88.91000,    6.15000,    -2.99634, 99.76537,    0.11746
 89.22800,    6.17500,    -2.98228, 99.76332,    0.11763
 89.52200,    6.20000,    -2.96641, 99.76025,    0.11778
 89.84400,    6.22500,    -2.95129, 99.75820,    0.11795
 90.15700,    6.25000,    -2.93741, 99.75410,    0.11811
 90.46000,    6.27500,    -2.92370, 99.75205,    0.11827
 90.75900,    6.30000,    -2.91224, 99.74693,    0.11843
 91.07100,    6.32500,    -2.89524, 99.74385,    0.11860
 91.36700,    6.35000,    -2.88065, 99.74078,    0.11875
 91.66700,    6.37500,    -2.87035, 99.73770,    0.11891
 91.96900,    6.40000,    -2.84714, 99.73566,    0.11907
 92.27100,    6.42500,    -2.84010, 99.73156,    0.11923
 92.57400,    6.45000,    -2.82986, 99.72848,    0.11939
 92.88800,    6.47500,    -2.81414, 99.72541,    0.11956
 93.17300,    6.50000,    -2.79989, 99.72131,    0.11971
 93.47400,    6.52500,    -2.78655, 99.71619,    0.11987
 93.77900,    6.55000,    -2.77959, 99.71414,    0.12003
 94.08000,    6.57500,    -2.75566, 99.71209,    0.12019
 94.38200,    6.60000,    -2.73815, 99.71004,    0.12035
 94.67000,    6.62500,    -2.73042, 99.70902,    0.12050
 94.98000,    6.65000,    -2.71078, 99.70697,    0.12067
 95.27500,    6.67500,    -2.69136, 99.70389,    0.12082
 95.57200,    6.70000,    -2.68678, 99.70082,    0.12098
 95.87000,    6.72500,    -2.66635, 99.69775,    0.12114
 96.17000,    6.75000,    -2.65650, 99.69467,    0.12130
 96.47000,    6.77500,    -2.64246, 99.68955,    0.12146
 96.76700,    6.80000,    -2.62849, 99.68750,    0.12162
 97.06800,    6.82500,    -2.61241, 99.68238,    0.12178
 97.35600,    6.85000,    -2.59651, 99.67828,    0.12193
 97.65000,    6.87500,    -2.57848, 99.67623,    0.12209
 97.94700,    6.90000,    -2.57409, 99.67418,    0.12225
 98.23200,    6.92500,    -2.55728, 99.67213,    0.12240
 98.53300,    6.95000,    -2.53511, 99.66803,    0.12256
 98.81900,    6.97500,    -2.52465, 99.66496,    0.12271
 99.11600,    7.00000,    -2.50783, 99.66291,    0.12287
 99.40800,    7.02500,    -2.49328, 99.66086,    0.12303
 99.69100,    7.05000,    -2.48180, 99.65881,    0.12318
 99.98000,    7.07500,    -2.46207, 99.65676,    0.12334
100.28000,    7.10000,    -2.44227, 99.65574,    0.12350
100.56900,    7.12500,    -2.43195, 99.65266,    0.12365
100.85600,    7.15000,    -2.41962, 99.65061,    0.12381
101.14600,    7.17500,    -2.40831, 99.64754,    0.12396
101.43500,    7.20000,    -2.39807, 99.64447,    0.12412
101.72800,    7.22500,    -2.37854, 99.64037,    0.12428
102.01300,    7.25000,    -2.36017, 99.63730,    0.12443
102.29900,    7.27500,    -2.34697, 99.63422,    0.12458
102.58700,    7.30000,    -2.33995, 99.63012,    0.12474
102.86400,    7.32500,    -2.32689, 99.62807,    0.12489
103.15200,    7.35000,    -2.30454, 99.62398,    0.12504
103.44300,    7.37500,    -2.29245, 99.62090,    0.12520
103.72300,    7.40000,    -2.27538, 99.61885,    0.12535
104.01100,    7.42500,    -2.26235, 99.61578,    0.12551
104.29900,    7.45000,    -2.25853, 99.61270,    0.12566
