,,,,,,,,,,,,,0.954504477,0.938632955,0.91710027,0.886441207,0.841544933,0.771245597,0.665177593,0.509360582,0.992763678,0.987248911,0.978640729,0.967551224,0.309447847,0.141160106,0.094483381
##Temp./øC,Time/min,DTA/(mW/mg),Mass/%,Sensit./(æV/mW),,"mass, g","m-minf-mh2o, g",(m-minf-mash)/(mo-minf-mash),dm/dt,1/T(k),"k, s-1",,9.6891933,,,,,,6.567606691,,2.904267263,,,,,,
824.18904,99.53,-3.13335,9.92213,0.19116,,1.033885946,1.033885946,0.101542553,-0.000804368,0.000911295,0.000778004,,,,,,,,,,,,,,,,
829.191,100.03,-3.18307,9.91769,0.18832,,1.033423298,1.033423298,0.101497114,-0.000752457,0.00090716,0.000728121,,,,,,,,,,,,,,,,
834.21102,100.53,-3.23066,9.91487,0.18548,,1.033129454,1.033129454,0.101468254,-0.000723853,0.000903048,0.000700641,,,,,,,,,,,,,,,,
839.20803,101.03,-3.28272,9.91142,0.18264,,1.032769964,1.032769964,0.101432947,-0.000673719,0.000898991,0.000652342,,,,,,,,,,,,,,,,
844.21602,101.53,-3.33936,9.90833,0.1798,,1.032447986,1.032447986,0.101401324,-0.00061809,0.000894962,0.000598664,,,,,,,,,,,,,,,,
849.22499,102.03,-3.39907,9.9067,0.17696,,1.03227814,1.03227814,0.101384643,-0.000563375,0.000890968,0.000545759,,,,,,,,,,,,,,,,
854.23604,102.53,-3.45724,9.90419,0.17412,,1.032016598,1.032016598,0.101358956,-0.000501023,0.000887008,0.00048548,,,,,,,,,,,,,,,,
859.22701,103.03,-3.52052,9.9015,0.1713,,1.0317363,1.0317363,0.101331426,-0.131752599,0.000883098,0.127699877,,,,,,,,,,,,,,,,
864.24501,103.53,-3.58897,9.90152,0.16846,,1.031738384,1.031738384,0.101331631,-0.132950686,0.000879202,0.128860851,,,,,,,,,,,,,,,,
869.24105,104.03,-3.65571,9.90126,0.16565,,1.031711292,1.031711292,0.10132897,-0.133045902,0.000875357,0.128956524,,,,,,,,,,,,,,,,
874.25704,104.53,-3.72261,9.89605,0.16283,,1.03116841,1.03116841,0.101275651,-0.132891751,0.00087153,0.128874925,,,,,,,,,,,,,,,,
879.25002,105.03,-3.79734,9.89836,0.16004,,1.031409112,1.031409112,0.101299292,-0.132599923,0.000867754,0.128561907,,,,,,,,,,,,,,,,
884.25899,105.53,-3.88003,9.89701,0.15725,,1.031268442,1.031268442,0.101285476,-0.132253228,0.000863999,0.128243261,,,,,,,,,,,,,,,,
889.27303,106.03,-3.95305,9.89183,0.15446,,1.030728686,1.030728686,0.101232464,-0.131871761,0.000860272,0.127940323,,,,,,,,,,,,,,,,
894.26503,106.53,-4.03757,9.8918,0.15171,,1.03072556,1.03072556,0.101232157,-0.131481692,0.000856593,0.12756227,,,,,,,,,,,,,,,,
430.108,40,-12.01414,91.0988,,,9.49249496,9.49249496,0.932300291,-0.131058942,0.001421953,0.013806585,,,,,,,,,,,,,,,,
432.59,40.25,-12.15096,90.83733,,,9.465249786,9.465249786,0.929624421,-0.130619148,0.001416952,0.013799863,,,,,,,,,,,,,,,,
435.07401,40.5,-12.29138,90.60479,,,9.441019118,9.441019118,0.927244619,-0.130177903,0.001411983,0.013788543,,,,,,,,,,,,,,,,
437.55701,40.75,-12.4221,90.44711,,,9.424588862,9.424588862,0.925630931,-0.129717321,0.00140705,0.013763711,,,,,,,,,,,,,,,,
440.043,41,-12.55596,90.17265,,,9.39599013,9.39599013,0.922822121,-0.129249215,0.001402145,0.013755784,,,,,,,,,,,,,,,,
442.53601,41.25,-12.70148,89.9481,,,9.37259202,9.37259202,0.920524089,-0.128779534,0.001397261,0.013740013,,,,,,,,,,,,,,,,
445.02701,41.5,-12.85317,89.70659,,,9.347426678,9.347426678,0.918052488,-0.128290484,0.001392414,0.013724685,,,,,,,,,,,,,,,,
447.495,41.75,-13.00824,89.52794,,,9.328811348,9.328811348,0.916224193,-0.127770164,0.001387646,0.013696296,,,,,,,,,,,,,,,,
449.98801,42,-13.17262,89.19561,,,9.294182562,9.294182562,0.912823146,-0.11246021,0.001382862,0.012100065,,,,,,,,,,,,,,,,
452.47198,42.25,-13.35339,88.8982,,,9.26319244,9.26319244,0.909779468,-0.116070413,0.001378128,0.012530282,,,,,,,,,,,,,,,,
454.96301,42.5,-13.53386,88.67365,,,9.23979433,9.23979433,0.907481435,-0.120438048,0.001373413,0.013034711,,,,,,,,,,,,,,,,
457.45401,42.75,-13.70824,88.30539,,,9.201421638,9.201421638,0.903712682,-0.12523184,0.001368731,0.013610053,,,,,,,,,,,,,,,,
459.935,43,-13.89563,88.01597,,,9.171264074,9.171264074,0.900750773,-0.129277313,0.001364098,0.01409591,,,,,,,,,,,,,,,,
462.43301,43.25,-14.09116,87.76148,,,9.144746216,9.144746216,0.898146335,-0.133989636,0.001359466,0.014652089,,,,,,,,,,,,,,,,
464.91699,43.5,-14.28037,87.36627,,,9.103565334,9.103565334,0.894101777,-0.140485055,0.001354891,0.015431872,,,,,,,,,,,,,,,,
467.39899,43.75,-14.50142,87.11876,,,9.077774792,9.077774792,0.891568773,-0.145847759,0.00135035,0.016066466,,,,,,,,,,,,,,,,
469.88901,44,-14.71266,86.73054,,,9.037322268,9.037322268,0.88759575,-0.150830225,0.001345824,0.016689703,,,,,,,,,,,,,,,,
472.384,44.25,-14.92633,86.37325,,,9.00009265,9.00009265,0.883939263,-0.156606828,0.00134132,0.01740058,,,,,,,,,,,,,,,,
474.862,44.5,-15.14345,85.98403,,,8.959535926,8.959535926,0.879956006,-0.163181817,0.001336877,0.0182132,,,,,,,,,,,,,,,,
477.33899,44.75,-15.37188,85.58683,,,8.918147686,8.918147686,0.875891083,-0.169200154,0.001332465,0.018972567,,,,,,,,,,,,,,,,
479.84601,45,-15.60767,85.22854,,,8.880813868,8.880813868,0.872224362,-0.176418425,0.001328028,0.019865119,,,,,,,,,,,,,,,,
482.328,45.25,-15.85245,84.80339,,,8.836513238,8.836513238,0.867873399,-0.184612335,0.001323665,0.020891989,,,,,,,,,,,,,,,,
484.80899,45.5,-16.11112,84.16667,,,8.770167014,8.770167014,0.86135724,-0.192868489,0.001319333,0.021991427,,,,,,,,,,,,,,,,
487.302,45.75,-16.4064,83.85429,,,8.737617018,8.737617018,0.85816036,-0.201974875,0.001315007,0.023115556,,,,,,,,,,,,,,,,
489.79401,46,-16.67605,83.37026,,,8.687181092,8.687181092,0.853206823,-0.210892719,0.001310712,0.024276312,,,,,,,,,,,,,,,,
492.29001,46.25,-16.93344,82.87725,,,8.63580945,8.63580945,0.848161384,-0.220262179,0.001306438,0.025505678,,,,,,,,,,,,,,,,
494.776,46.5,-17.21525,82.32435,,,8.57819727,8.57819727,0.842503035,-0.229613322,0.001302209,0.026767083,,,,,,,,,,,,,,,,
497.26599,46.75,-17.51228,81.82335,,,8.52599307,8.52599307,0.837375828,-0.239725064,0.001298,0.028116967,,,,,,,,,,,,,,,,
499.76099,47,-17.8171,81.23453,,,8.464638026,8.464638026,0.831349875,-0.250447407,0.00129381,0.029587492,,,,,,,,,,,,,,,,
502.24799,47.25,-18.14598,80.55689,,,8.394027938,8.394027938,0.824414943,-0.261059738,0.00128966,0.031100652,,,,,,,,,,,,,,,,
504.73599,47.5,-18.47321,79.90319,,,8.325912398,8.325912398,0.817725012,-0.272334719,0.001285535,0.032709294,,,,,,,,,,,,,,,,
507.22601,47.75,-18.82454,79.26148,,,8.259046216,8.259046216,0.811157786,-0.285530444,0.001281434,0.034571842,,,,,,,,,,,,,,,,
509.72299,48,-19.15029,78.5499,,,8.18489958,8.18489958,0.803875514,-0.297893273,0.001277346,0.036395471,,,,,,,,,,,,,,,,
512.20502,48.25,-19.4887,77.86028,,,8.113041176,8.113041176,0.796817979,-0.310917711,0.001273309,0.038323201,,,,,,,,,,,,,,,,
514.703,48.5,-19.84804,77.15569,,,8.039622898,8.039622898,0.789607243,-0.323898345,0.001269272,0.040287753,,,,,,,,,,,,,,,,
517.19299,48.75,-20.21806,76.3483,,,7.95549286,7.95549286,0.781344456,-0.337092057,0.001265273,0.042372241,,,,,,,,,,,,,,,,
519.68701,49,-20.59302,75.51597,,,7.868764074,7.868764074,0.772826435,-0.350502965,0.001261293,0.044543585,,,,,,,,,,,,,,,,
522.18402,49.25,-20.97879,74.67365,,,7.78099433,7.78099433,0.764206177,-0.364446079,0.001257333,0.046837983,,,,,,,,,,,,,,,,
524.68402,49.5,-21.37544,73.7515,,,7.6849063,7.6849063,0.754768943,-0.379950058,0.001253394,0.049441079,,,,,,,,,,,,,,,,
527.17902,49.75,-21.7818,72.8513,,,7.59110546,7.59110546,0.745556343,-0.395544783,0.001249486,0.052106348,,,,,,,,,,,,,,,,
529.67499,50,-22.17723,71.89022,,,7.490960924,7.490960924,0.735720702,-0.411794017,0.001245601,0.054972122,,,,,,,,,,,,,,,,
532.16199,50.25,-22.57256,70.85829,,,7.383433818,7.383433818,0.725159985,-0.429114826,0.001241755,0.058118599,,,,,,,,,,,,,,,,
534.66101,50.5,-23.00023,69.85429,,,7.278817018,7.278817018,0.714885102,-0.44552416,0.001237913,0.06120832,,,,,,,,,,,,,,,,
537.16199,50.75,-23.42262,68.82236,,,7.171289912,7.171289912,0.704324385,-0.462435064,0.001234093,0.064484224,,,,,,,,,,,,,,,,
539.65601,51,-23.85841,67.67166,,,7.051386972,7.051386972,0.692548182,-0.479582615,0.001230306,0.068012522,,,,,,,,,,,,,,,,
542.14001,51.25,-24.30767,66.5,,,6.9293,6.9293,0.680557476,-0.497959633,0.001226557,0.071862906,,,,,,,,,,,,,,,,
544.65002,51.5,-24.75534,65.22954,,,6.796918068,6.796918068,0.667555656,-0.516679286,0.001222793,0.076016701,,,,,,,,,,,,,,,,
547.13898,51.75,-25.22574,64.03793,,,6.672752306,6.672752306,0.655360782,-0.535764895,0.001219083,0.080291441,,,,,,,,,,,,,,,,
549.64099,52,-25.63436,62.69661,,,6.532986762,6.532986762,0.641633784,-0.555502929,0.001215375,0.085030469,,,,,,,,,,,,,,,,
552.13599,52.25,-26.09964,61.29541,,,6.386981722,6.386981722,0.627293978,-0.574682379,0.001211701,0.089977145,,,,,,,,,,,,,,,,
554.63501,52.5,-26.56273,60.02595,,,6.25470399,6.25470399,0.614302391,-0.59517996,0.001208043,0.095157175,,,,,,,,,,,,,,,,
557.12201,52.75,-27.02936,58.52795,,,6.09861239,6.09861239,0.598971939,-0.615463532,0.001204425,0.100918618,,,,,,,,,,,,,,,,
559.62201,53,-27.53163,57.07884,,,5.947615128,5.947615128,0.584141824,-0.634667408,0.001200809,0.106709562,,,,,,,,,,,,,,,,
562.10999,53.25,-28.02669,55.45609,,,5.778524578,5.778524578,0.567534686,-0.653558265,0.001197232,0.113101235,,,,,,,,,,,,,,,,
564.61798,53.5,-28.55845,53.85429,,,5.611617018,5.611617018,0.55114195,-0.671619241,0.001193648,0.119683727,,,,,,,,,,,,,,,,
567.10797,53.75,-29.11193,52.24451,,,5.443877942,5.443877942,0.534667547,-0.689493607,0.001190111,0.126654861,,,,,,,,,,,,,,,,
569.599,54,-29.66491,50.48903,,,5.260956926,5.260956926,0.516702057,-0.705863161,0.001186593,0.134170108,,,,,,,,,,,,,,,,
572.091,54.25,-30.25915,48.84331,,,5.089472902,5.089472902,0.499859846,-0.719612535,0.001183095,0.14139235,,,,,,,,,,,,,,,,
574.58301,54.5,-30.81847,46.96208,,,4.893448736,4.893448736,0.480607438,-0.732149695,0.001179617,0.149618344,,,,,,,,,,,,,,,,
577.078,54.75,-31.31088,45.13074,,,4.702623108,4.702623108,0.461865601,-0.741365225,0.001176155,0.157649297,,,,,,,,,,,,,,,,
579.56201,55,-31.60096,43.33333,,,4.515332986,4.515332986,0.443471003,-0.74703678,0.001172729,0.165444449,,,,,,,,,,,,,,,,
582.05402,55.25,-31.61643,41.48004,,,4.322220168,4.322220168,0.424504531,-0.749866004,0.001169312,0.173490932,,,,,,,,,,,,,,,,
584.53101,55.5,-31.43637,39.62575,,,4.12900315,4.12900315,0.405527826,-0.750773371,0.001165935,0.181829208,,,,,,,,,,,,,,,,
587.01202,55.75,-31.14323,37.71857,,,3.930274994,3.930274994,0.386009846,-0.749353197,0.001162572,0.190661772,,,,,,,,,,,,,,,,
589.49298,56,-30.73971,35.80439,,,3.730817438,3.730817438,0.36642023,-0.746385366,0.001159228,0.200059472,,,,,,,,,,,,,,,,
591.948,56.25,-30.3411,34.10479,,,3.553719118,3.553719118,0.349026613,-0.740924673,0.001155938,0.20849275,,,,,,,,,,,,,,,,
594.40601,56.5,-29.88862,32.25549,,,3.361022058,3.361022058,0.330100975,-0.733127367,0.001152663,0.218126318,,,,,,,,,,,,,,,,
596.86102,56.75,-29.71884,30.46008,,,3.173940336,3.173940336,0.311726844,-0.724884442,0.001149411,0.228386285,,,,,,,,,,,,,,,,
599.30902,57,-29.59786,28.88324,,,3.009633608,3.009633608,0.295589547,-0.715979847,0.001146186,0.237896017,,,,,,,,,,,,,,,,
601.776,57.25,-29.37013,27.15569,,,2.829622898,2.829622898,0.277909892,-0.705235101,0.001142954,0.249232893,,,,,,,,,,,,,,,,
604.25299,57.5,-29.29466,25.47605,,,2.65460441,2.65460441,0.260720546,-0.693303547,0.001139727,0.261170193,,,,,,,,,,,,,,,,
606.72198,57.75,-29.20869,23.81537,,,2.481561554,2.481561554,0.243725234,-0.679501205,0.001136529,0.273820008,,,,,,,,,,,,,,,,
609.20801,58,-29.13067,22.06088,,,2.298743696,2.298743696,0.225769877,-0.664731233,0.001133327,0.28917153,,,,,,,,,,,,,,,,
611.68799,58.25,-29.01703,20.56787,,,2.143172054,2.143172054,0.210490492,-0.648405463,0.00113015,0.302544754,,,,,,,,,,,,,,,,
614.18701,58.5,-28.73632,18.96507,,,1.976160294,1.976160294,0.194087521,-0.627072893,0.001126968,0.31731884,,,,,,,,,,,,,,,,
616.65399,58.75,-28.35345,17.4012,,,1.81320504,1.81320504,0.178082959,-0.598016314,0.001123843,0.329811743,,,,,,,,,,,,,,,,
619.15002,59,-27.32538,15.84731,,,1.651289702,1.651289702,0.162180531,-0.561118543,0.001120699,0.339806239,,,,,,,,,,,,,,,,
621.62598,59.25,-25.43089,14.43413,,,1.504036346,1.504036346,0.147718121,-0.5169035,0.001117598,0.343677532,,,,,,,,,,,,,,,,
624.09198,59.5,-23.90628,13.0519,,,1.36000798,1.36000798,0.133572453,-0.467792773,0.001114527,0.343963256,,,,,,,,,,,,,,,,
626.547,59.75,-22.40472,11.81337,,,1.230953154,1.230953154,0.120897403,-0.415440987,0.001111485,0.337495367,,,,,,,,,,,,,,,,
629.00201,60,-20.94351,10.6008,,,1.10460336,1.10460336,0.108488025,-0.361060345,0.001108461,0.326868773,,,,,,,,,,,,,,,,
631.46503,60.25,-19.13518,9.5549,,,0.99562058,0.99562058,0.09778434,-0.308149833,0.001105443,0.309505286,,,,,,,,,,,,,,,,
633.89801,60.5,-15.51381,8.7984,,,0.91679328,0.91679328,0.090042359,-0.25520049,0.001102477,0.278362086,,,,,,,,,,,,,,,,
636.26501,60.75,-8.77401,8.66068,,,0.902442856,0.902442856,0.08863294,-0.204927545,0.001099608,0.22708091,,,,,,,,,,,,,,,,
638.62201,61,-5.86671,8.69062,,,0.905562604,0.905562604,0.088939345,-0.158416557,0.001096765,0.174937168,,,,,,,,,,,,,,,,
641.02899,61.25,-4.40314,8.63873,,,0.900155666,0.900155666,0.088408305,-0.117668984,0.001093878,0.130720706,,,,,,,,,,,,,,,,
643.46802,61.5,-3.60138,8.6507,,,0.90140294,0.90140294,0.088530805,-0.082138367,0.001090967,0.091122808,,,,,,,,,,,,,,,,
645.96997,61.75,-3.10322,8.62375,,,0.89859475,0.89859475,0.088255,-0.054148194,0.001087997,0.060258747,,,,,,,,,,,,,,,,
648.48499,62,-2.75821,8.63373,,,0.899634666,0.899634666,0.088357135,-0.032714612,0.001085028,0.03636433,,,,,,,,,,,,,,,,
651.02802,62.25,-2.49108,8.52994,,,0.888819748,0.888819748,0.087294954,-0.018855082,0.001082043,0.021213617,,,,,,,,,,,,,,,,
653.55603,62.5,-2.28565,8.52296,,,0.888092432,0.888092432,0.087223521,-0.012488104,0.001079091,0.014061717,,,,,,,,,,,,,,,,
656.10498,62.75,-2.13034,8.49301,,,0.884971642,0.884971642,0.086917014,-0.011847898,0.001076131,0.013387884,,,,,,,,,,,,,,,,
658.62598,63,-2.01413,8.48304,,,0.883932768,0.883932768,0.086814982,-0.012189377,0.001073219,0.013789937,,,,,,,,,,,,,,,,
661.16998,63.25,-1.93157,8.41118,,,0.876444956,0.876444956,0.08607957,-0.01183665,0.001070297,0.013505298,,,,,,,,,,,,,,,,
663.69501,63.5,-1.86591,8.43314,,,0.878733188,0.878733188,0.086304308,-0.011470612,0.001067412,0.013053578,,,,,,,,,,,,,,,,
666.22998,63.75,-1.82661,8.31537,,,0.866461554,0.866461554,0.085099056,-0.010872136,0.001064532,0.012547742,,,,,,,,,,,,,,,,
668.75201,64,-1.79125,8.31438,,,0.866358396,0.866358396,0.085088924,-0.010353271,0.001061682,0.011950333,,,,,,,,,,,,,,,,
671.27698,64.25,-1.77706,8.31438,,,0.866358396,0.866358396,0.085088924,-0.009160467,0.001058843,0.010573531,,,,,,,,,,,,,,,,
673.80103,64.5,-1.76565,8.28842,,,0.863653364,0.863653364,0.084823251,-0.008020632,0.001056021,0.009286864,,,,,,,,,,,,,,,,
676.31299,64.75,-1.76355,8.28044,,,0.862821848,0.862821848,0.084741584,-0.007186654,0.001053227,0.008329244,,,,,,,,,,,,,,,,
678.836,65,-1.76249,8.25051,,,0.859703142,0.859703142,0.084435282,-0.006102912,0.001050436,0.00709886,,,,,,,,,,,,,,,,
681.34802,65.25,-1.76666,8.2505,,,0.8597021,0.8597021,0.08443518,-0.005252661,0.001047671,0.006109861,,,,,,,,,,,,,,,,
683.86499,65.5,-1.76906,8.25549,,,0.860222058,0.860222058,0.084486247,-0.004551221,0.001044916,0.005290751,,,,,,,,,,,,,,,,
686.388,65.75,-1.77205,8.22256,,,0.856790752,0.856790752,0.084149243,-0.0030545,0.001042168,0.003565048,,,,,,,,,,,,,,,,
688.896,66,-1.77462,8.18962,,,0.853358404,0.853358404,0.083812137,-0.003531604,0.001039451,0.004138476,,,,,,,,,,,,,,,,
691.40802,66.25,-1.78256,8.20659,,,0.855126678,0.855126678,0.083985807,-0.003254227,0.001036744,0.00380555,,,,,,,,,,,,,,,,
693.92401,66.5,-1.78492,8.26348,,,0.861054616,0.861054616,0.084568016,-0.00271585,0.001034047,0.003154098,,,,,,,,,,,,,,,,
696.43701,66.75,-1.78976,8.2006,,,0.85450252,0.85450252,0.083924506,-0.002496693,0.001031367,0.002921809,,,,,,,,,,,,,,,,
698.948,67,-1.79569,8.22456,,,0.856999152,0.856999152,0.084169711,-0.001877888,0.001028703,0.002191237,,,,,,,,,,,,,,,,
701.45502,67.25,-1.80709,8.17365,,,0.85169433,0.85169433,0.083648701,-0.002149023,0.001026057,0.002523233,,,,,,,,,,,,,,,,
703.966,67.5,-1.81281,8.19761,,,0.854190962,0.854190962,0.083893906,-0.002041983,0.00102342,0.002390546,,,,,,,,,,,,,,,,
706.48297,67.75,-1.81867,8.24352,,,0.858974784,0.858974784,0.084363747,-0.000906264,0.00102079,0.001055053,,,,,,,,,,,,,,,,
708.98401,68,-1.82559,8.11079,,,0.845144318,0.845144318,0.083005395,-0.001684178,0.001018191,0.00199277,,,,,,,,,,,,,,,,
711.49701,68.25,-1.83716,8.17865,,,0.85221533,0.85221533,0.083699871,-0.001803549,0.001015592,0.002116306,,,,,,,,,,,,,,,,
714.005,68.5,-1.8384,8.19362,,,0.853775204,0.853775204,0.083853073,-0.001535448,0.001013012,0.001798422,,,,,,,,,,,,,,,,
716.50897,68.75,-1.84773,8.16867,,,0.851175414,0.851175414,0.083597736,-0.000978785,0.001010449,0.001149922,,,,,,,,,,,,,,,,
719.02301,69,-1.85731,8.21158,,,0.855646636,0.855646636,0.084036875,-0.000909523,0.001007889,0.001062966,,,,,,,,,,,,,,,,
721.53003,69.25,-1.87306,8.12775,,,0.84691155,0.84691155,0.083178963,-0.000249865,0.001005348,0.000295031,,,,,,,,,,,,,,,,
724.02802,69.5,-1.88799,8.15869,,,0.850135498,0.850135498,0.083495601,-0.000945196,0.00100283,0.001111818,,,,,,,,,,,,,,,,
726.53003,69.75,-1.89957,8.26747,,,0.861470374,0.861470374,0.08460885,-0.000565888,0.00100032,0.000656886,,,,,,,,,,,,,,,,
729.04602,70,-1.90882,8.07186,,,0.841087812,0.841087812,0.082606987,-0.000426188,0.000997809,0.000506711,,,,,,,,,,,,,,,,
731.54498,70.25,-1.9223,8.17066,,,0.851382772,0.851382772,0.083618101,-0.001206064,0.000995327,0.001416594,,,,,,,,,,,,,,,,
734.05402,70.5,-1.93238,8.19661,,,0.854086762,0.854086762,0.083883672,-0.001127597,0.000992848,0.001320237,,,,,,,,,,,,,,,,
736.55603,70.75,-1.94836,8.16667,,,0.850967014,0.850967014,0.083577268,-0.001047067,0.000990387,0.001230444,,,,,,,,,,,,,,,,
739.05603,71,-1.96088,8.16567,,,0.850862814,0.850862814,0.083567034,-0.000595391,0.000987941,0.000699749,,,,,,,,,,,,,,,,
741.54498,71.25,-1.97144,8.20659,,,0.855126678,0.855126678,0.083985807,-0.000523012,0.000985518,0.00061162,,,,,,,,,,,,,,,,
744.06,71.5,-1.97964,8.09582,,,0.843584444,0.843584444,0.082852193,-0.001125626,0.000983081,0.001334337,,,,,,,,,,,,,,,,
746.55103,71.75,-1.97988,8.19063,,,0.853463646,0.853463646,0.083822473,-0.000862633,0.00098068,0.001010744,,,,,,,,,,,,,,,,
749.05798,72,-1.99259,8.10879,,,0.844935918,0.844935918,0.082984927,-0.000599548,0.000978274,0.000709579,,,,,,,,,,,,,,,,
751.57501,72.25,-1.99584,8.12875,,,0.84701575,0.84701575,0.083189197,-0.001646575,0.000975872,0.001943972,,,,,,,,,,,,,,,,
754.06702,72.5,-2.00232,8.15968,,,0.850238656,0.850238656,0.083505733,-0.002013665,0.000973504,0.002368353,,,,,,,,,,,,,,,,
756.56799,72.75,-2.00952,8.14072,,,0.848263024,0.848263024,0.083311697,-0.001829139,0.00097114,0.002156335,,,,,,,,,,,,,,,,
759.07001,73,-2.01301,8.20759,,,0.855230878,0.855230878,0.083996041,-0.001877081,0.000968786,0.002194824,,,,,,,,,,,,,,,,
761.57599,73.25,-2.01496,8.11777,,,0.845871634,0.845871634,0.083076828,-0.00180171,0.000966439,0.002130004,,,,,,,,,,,,,,,,
764.07397,73.5,-2.02529,8.11776,,,0.845870592,0.845870592,0.083076726,-0.001185919,0.000964112,0.001402009,,,,,,,,,,,,,,,,
766.58197,73.75,-2.02354,8.18762,,,0.853150004,0.853150004,0.083791669,-0.001934228,0.000961786,0.00226716,,,,,,,,,,,,,,,,
769.091,74,-2.03082,8.06887,,,0.840776254,0.840776254,0.082576388,-0.001138896,0.000959471,0.001354577,,,,,,,,,,,,,,,,
771.58698,74.25,-2.03364,8.1038,,,0.84441596,0.84441596,0.08293386,-0.00229194,0.000957179,0.002714231,,,,,,,,,,,,,,,,
774.09698,74.5,-2.03832,8.07984,,,0.841919328,0.841919328,0.082688654,-0.002224558,0.000954885,0.002642246,,,,,,,,,,,,,,,,
776.59802,74.75,-2.04249,8.10679,,,0.844727518,0.844727518,0.082964459,-0.002407081,0.00095261,0.002849536,,,,,,,,,,,,,,,,
779.10602,75,-2.04618,8.1008,,,0.84410336,0.84410336,0.082903158,-0.00196559,0.000950339,0.002328613,,,,,,,,,,,,,,,,
781.599,75.25,-2.04763,8.10878,,,0.844934876,0.844934876,0.082984825,-0.000949088,0.000948093,0.001123268,,,,,,,,,,,,,,,,
784.11603,75.5,-2.04981,8.12176,,,0.846287392,0.846287392,0.083117661,-0.001244649,0.000945836,0.001470716,,,,,,,,,,,,,,,,
786.60901,75.75,-2.05658,8.06886,,,0.840775212,0.840775212,0.082576286,-0.001059173,0.000943611,0.001259757,,,,,,,,,,,,,,,,
789.12,76,-2.06071,8.14771,,,0.848991382,0.848991382,0.083383232,0.000321181,0.00094138,-0.000378309,,,,,,,,,,,,,,,,
791.61298,76.25,-2.0642,7.99601,,,0.833184242,0.833184242,0.081830743,0.000490476,0.000939176,-0.000588676,,,,,,,,,,,,,,,,
794.117,76.5,-2.06962,8.10879,,,0.844935918,0.844935918,0.082984927,0.000603665,0.000936973,-0.000714451,,,,,,,,,,,,,,,,
796.62402,76.75,-2.07214,8.04092,,,0.837863864,0.837863864,0.082290349,2.96766E-05,0.000934777,-3.54193E-05,,,,,,,,,,,,,,,,
799.12402,77,-2.06861,8.12376,,,0.846495792,0.846495792,0.083138129,-0.000281279,0.000932597,0.000332286,,,,,,,,,,,,,,,,
801.61499,77.25,-2.07541,8.11677,,,0.845767434,0.845767434,0.083066594,-0.00089612,0.000930436,0.001059535,,,,,,,,,,,,,,,,
804.12598,77.5,-2.08184,8.04592,,,0.838384864,0.838384864,0.082341519,-0.000625997,0.000928267,0.00074667,,,,,,,,,,,,,,,,
806.62903,77.75,-2.08461,8.09581,,,0.843583402,0.843583402,0.082852091,-0.000909411,0.000926115,0.001078033,,,,,,,,,,,,,,,,
809.138,78,-2.08435,8.16068,,,0.850342856,0.850342856,0.083515967,-0.001372334,0.000923968,0.00161386,,,,,,,,,,,,,,,,
811.62799,78.25,-2.09343,8.14272,,,0.848471424,0.848471424,0.083332165,-0.001061338,0.000921848,0.001250883,,,,,,,,,,,,,,,,
814.12799,78.5,-2.10146,8.10579,,,0.844623318,0.844623318,0.082954225,-0.002009528,0.000919728,0.0023792,,,,,,,,,,,,,,,,
816.633,78.75,-2.10135,8.04891,,,0.838696422,0.838696422,0.082372118,-0.001731191,0.000917614,0.002064145,,,,,,,,,,,,,,,,
819.12299,79,-2.10631,8.04691,,,0.838488022,0.838488022,0.08235165,-0.002894513,0.000915522,0.003452062,,,,,,,,,,,,,,,,
821.638,79.25,-2.11281,8.00898,,,0.834535716,0.834535716,0.081963477,-0.002787483,0.000913419,0.00334016,,,,,,,,,,,,,,,,
824.133,79.5,-2.11668,8.09681,,,0.843687602,0.843687602,0.082862324,-0.002800702,0.000911342,0.003319596,,,,,,,,,,,,,,,,
826.651,79.75,-2.12077,8.01298,,,0.834952516,0.834952516,0.082004413,-0.003116683,0.000909255,0.003732767,,,,,,,,,,,,,,,,
829.14203,80,-2.12806,8.03693,,,0.837448106,0.837448106,0.082249516,-0.00291381,0.000907201,0.003479392,,,,,,,,,,,,,,,,
831.651,80.25,-2.14093,8.03893,,,0.837656506,0.837656506,0.082269984,-0.001796408,0.00090514,0.002144564,,,,,,,,,,,,,,,,
834.15002,80.5,-2.15124,8.04192,,,0.837968064,0.837968064,0.082300583,-0.001070471,0.000903098,0.001277461,,,,,,,,,,,,,,,,
836.65198,80.75,-2.15902,8.07086,,,0.840983612,0.840983612,0.082596754,-0.000496431,0.000901062,0.000590298,,,,,,,,,,,,,,,,
839.146,81,-2.17234,7.96607,,,0.830064494,0.830064494,0.081524338,-0.000385244,0.000899041,0.000464113,,,,,,,,,,,,,,,,
841.65198,81.25,-2.18801,8.01896,,,0.835575632,0.835575632,0.082065612,-0.000149711,0.00089702,0.000179171,,,,,,,,,,,,,,,,
844.15503,81.5,-2.18725,7.99901,,,0.833496842,0.833496842,0.081861444,-0.001442588,0.000895011,0.001730766,,,,,,,,,,,,,,,,
846.66302,81.75,-2.1998,8.02695,,,0.83640819,0.83640819,0.082147381,-0.000706456,0.000893006,0.00084463,,,,,,,,,,,,,,,,
849.159,82,-2.21175,8.03194,,,0.836928148,0.836928148,0.082198448,-0.000416912,0.00089102,0.000498146,,,,,,,,,,,,,,,,
