#FILE:                       ,char_GF_23_06_10.dsu            
#FORMAT:                     ,NETZSCH5                        
#IDENTITY:                   ,char GF                         
#DECIMAL:                    ,POINT                           
#SEPARATOR:                  ,COMMA                           
#MTYPE:                      ,DTA                             
#MSUBTYPE:                   ,                                
#INSTRUMENT:                 ,NETZSCH STA 449 C               
#PROJECT:                    ,Torrefaction                    
#DATE/TIME:                  ,23/06/2010 08:50:22             
#CORR. FILE:                 ,char_GF_23_06_10.bsu            
#LABORATORY:                 ,Sustainable Research Energ      
#OPERATOR:                   ,EMF                             
#REMARK:                     ,                                
#SAMPLE:                     ,nonisoth oxid with init drying  
#SAMPLE MASS /mg:            ,10.100                          
#MATERIAL:                   ,Alumina                         
#REFERENCE:                  ,Alumina                         
#REFERENCE MASS /mg:         ,0.000                           
#TYPE OF CRUCIBLE:           ,DTA/TG crucible Al2O3           
#SAMPLE CRUCIBLE MASS /mg:   ,0.000                           
#REFERENCE CRUCIBLE MASS /mg:,0.000                           
#CORR. CODE:                 ,020                             
#EXO:                        ,-1                              
#RANGE:                      ,30.0....900.0/-20.0....10.0K/min
#SEGMENT:                    ,S1-5/5                          

##Temp./øC,Time/min,DTA/(mW/mg),Mass/%,Sensit./(æV/mW),Segment
 30.99300,0.0000e+000, 8.0709e-002,100.00000,8.8939e-002,1
 30.99500,1.0000e-002, 8.6275e-002,100.00000,8.8940e-002,1
 30.99000,2.0000e-002, 8.6277e-002,100.00000,8.8938e-002,1
 30.99500,3.0000e-002, 8.2100e-002,100.00000,8.8940e-002,1
 30.99500,4.0000e-002, 8.4883e-002,100.00000,8.8940e-002,1
 30.98700,5.0000e-002, 8.7670e-002,100.00000,8.8936e-002,1
 30.98700,6.0000e-002, 8.4887e-002,100.00000,8.8936e-002,1
 30.99200,7.0000e-002, 8.9059e-002,100.00000,8.8939e-002,1
 30.99800,8.0000e-002, 9.0448e-002,100.00000,8.8941e-002,1
 30.99600,9.0000e-002, 8.4883e-002,100.00000,8.8941e-002,1
 30.99500,    0.10000, 8.2100e-002,100.00099,8.8940e-002,1
 30.99300,    0.11000, 8.4884e-002,100.00099,8.8939e-002,1
 30.99300,    0.12000, 9.3233e-002,100.00000,8.8939e-002,1
 30.99200,    0.13000, 9.6017e-002,100.00000,8.8939e-002,1
 30.99300,    0.14000, 9.0450e-002,100.00099,8.8939e-002,1
 30.99500,    0.15000, 8.9058e-002,100.00000,8.8940e-002,1
 30.99200,    0.16000, 8.6276e-002,100.00000,8.8939e-002,1
 30.99900,    0.17000, 8.7664e-002, 99.99901,8.8942e-002,1
 30.99600,    0.18000, 8.7666e-002, 99.99901,8.8941e-002,1
 30.99200,    0.19000, 8.0710e-002, 99.99802,8.8939e-002,1
 30.99200,    0.20000, 9.0451e-002, 99.99802,8.8939e-002,1
 30.99900,    0.21000, 8.0707e-002, 99.99802,8.8942e-002,1
 30.99600,    0.22000, 8.6274e-002, 99.99703,8.8941e-002,1
 30.99000,    0.23000, 9.1843e-002, 99.99703,8.8938e-002,1
 30.99800,    0.24000, 8.7665e-002, 99.99703,8.8941e-002,1
 31.00100,    0.25000, 9.3230e-002, 99.99703,8.8942e-002,1
 31.00100,    0.26000, 9.3230e-002, 99.99703,8.8942e-002,1
 31.00700,    0.27000, 8.6272e-002, 99.99703,8.8942e-002,1
 31.01300,    0.28000, 8.6267e-002, 99.99703,8.8948e-002,1
 31.00700,    0.29000, 8.9055e-002, 99.99703,8.8942e-002,1
 31.00400,    0.30000, 9.3230e-002, 99.99703,8.8942e-002,1
 30.99300,    0.31000, 9.3233e-002, 99.99703,8.8939e-002,1
 30.99800,    0.32000, 8.4882e-002, 99.99703,8.8941e-002,1
 31.00100,    0.33000, 8.6272e-002, 99.99802,8.8942e-002,1
 31.00400,    0.34000, 8.9055e-002, 99.99802,8.8942e-002,1
 31.00400,    0.35000, 8.2098e-002, 99.99802,8.8942e-002,1
 31.00800,    0.36000, 9.0447e-002, 99.99802,8.8942e-002,1
 31.01000,    0.37000, 8.6268e-002, 99.99703,8.8947e-002,1
 31.01100,    0.38000, 8.7659e-002, 99.99802,8.8947e-002,1
 31.00100,    0.39000, 8.2098e-002, 99.99802,8.8942e-002,1
 31.00400,    0.40000, 8.4881e-002, 99.99802,8.8942e-002,1
 31.00800,    0.41000, 8.2098e-002, 99.99901,8.8942e-002,1
 31.01100,    0.42000, 8.4876e-002, 99.99901,8.8947e-002,1
 31.01100,    0.43000, 8.0702e-002,100.00000,8.8947e-002,1
 31.01400,    0.44000, 8.6266e-002,100.00000,8.8949e-002,1
 31.01900,    0.45000, 8.2090e-002,100.00000,8.8951e-002,1
 31.02200,    0.46000, 7.7915e-002,100.00099,8.8952e-002,1
 31.02300,    0.47000, 7.9306e-002,100.00099,8.8953e-002,1
 31.02800,    0.48000, 8.3477e-002,100.00099,8.8955e-002,1
 31.02600,    0.49000, 7.6522e-002,100.00099,8.8954e-002,1
 31.02800,    0.50000, 7.2347e-002,100.00099,8.8955e-002,1
 31.02900,    0.51000, 7.5129e-002,100.00198,8.8956e-002,1
 31.03100,    0.52000, 6.9563e-002,100.00198,8.8957e-002,1
 31.03200,    0.53000, 8.3476e-002,100.00198,8.8957e-002,1
 31.03400,    0.54000, 8.4866e-002,100.00198,8.8958e-002,1
 31.03500,    0.55000, 7.9301e-002,100.00297,8.8958e-002,1
 31.03800,    0.56000, 7.7908e-002,100.00297,8.8960e-002,1
 31.05000,    0.57000, 7.3730e-002,100.00297,8.8965e-002,1
 31.05300,    0.58000, 7.2338e-002,100.00297,8.8967e-002,1
 31.05600,    0.59000, 6.1208e-002,100.00396,8.8968e-002,1
 31.06000,    0.60000, 6.9553e-002,100.00495,8.8970e-002,1
 31.06900,    0.61000, 6.6768e-002,100.00495,8.8974e-002,1
 31.06900,    0.62000, 6.2595e-002,100.00594,8.8974e-002,1
 31.07700,    0.63000, 6.6765e-002,100.00594,8.8978e-002,1
 31.08600,    0.64000, 6.3980e-002,100.00594,8.8982e-002,1
 31.09500,    0.65000, 6.3977e-002,100.00693,8.8986e-002,1
 31.10000,    0.66000, 6.1194e-002,100.00693,8.8988e-002,1
 31.11100,    0.67000, 6.3972e-002,100.00693,8.8993e-002,1
 31.11700,    0.68000, 6.1189e-002,100.00594,8.8996e-002,1
 31.12600,    0.69000, 5.7014e-002,100.00594,8.9000e-002,1
 31.14000,    0.70000, 5.7010e-002,100.00495,8.9006e-002,1
 31.14600,    0.71000, 5.8399e-002,100.00396,8.9009e-002,1
 31.16200,    0.72000, 5.1442e-002,100.00297,8.9016e-002,1
 31.17100,    0.73000, 5.1440e-002,100.00198,8.9020e-002,1
 31.19300,    0.74000, 4.8654e-002,100.00099,8.9031e-002,1
 31.19300,    0.75000, 5.0044e-002,100.00099,8.9031e-002,1
 31.19900,    0.76000, 4.4482e-002, 99.99901,8.9033e-002,1
 31.22000,    0.77000, 4.3088e-002, 99.99901,8.9043e-002,1
 31.23800,    0.78000, 3.8914e-002, 99.99901,8.9051e-002,1
 31.25100,    0.79000, 3.8912e-002,100.00000,8.9057e-002,1
 31.26600,    0.80000, 3.7519e-002,100.00000,8.9064e-002,1
 31.27800,    0.81000, 3.8906e-002,100.00099,8.9069e-002,1
 31.29600,    0.82000, 4.1681e-002,100.00198,8.9078e-002,1
 31.31700,    0.83000, 2.6395e-002,100.00297,8.9087e-002,1
 31.33800,    0.84000, 2.7782e-002,100.00396,8.9097e-002,1
 31.35300,    0.85000, 2.3613e-002,100.00495,8.9104e-002,1
 31.37200,    0.86000, 3.3332e-002,100.00396,8.9112e-002,1
 31.39300,    0.87000, 2.7774e-002,100.00594,8.9122e-002,1
 31.41200,    0.88000, 2.0828e-002,100.00594,8.9131e-002,1
 31.42700,    0.89000, 1.6661e-002,100.00792,8.9138e-002,1
 31.44800,    0.90000, 1.6660e-002,100.00792,8.9147e-002,1
 31.47900,    0.91000, 1.3881e-002,100.00792,8.9161e-002,1
 31.50300,    0.92000, 1.1103e-002,100.00792,8.9171e-002,1
 31.52100,    0.93000, 8.3266e-003,100.00891,8.9181e-002,1
 31.55300,    0.94000, 6.9377e-003,100.00891,8.9195e-002,1
 31.57400,    0.95000, 9.7118e-003,100.00891,8.9205e-002,1
 31.60100,    0.96000,-1.3872e-003,100.00990,8.9217e-002,1
 31.61800,    0.97000,-6.9354e-003,100.01089,8.9225e-002,1
 31.65000,    0.98000,-6.9343e-003,100.00990,8.9240e-002,1
 31.68000,    0.99000,-8.3198e-003,100.00990,8.9253e-002,1
 31.70400,    1.00000,-9.7055e-003,100.00990,8.9262e-002,1
 31.73800,    1.01000,-1.1090e-002,100.00891,8.9280e-002,1
 31.77800,    1.02000,-1.9403e-002,100.00990,8.9298e-002,1
 31.79900,    1.03000,-2.2173e-002,100.00891,8.9308e-002,1
 31.83900,    1.04000,-2.6325e-002,100.00792,8.9326e-002,1
 31.87800,    1.05000,-3.3246e-002,100.00792,8.9344e-002,1
 31.90900,    1.06000,-3.8782e-002,100.00792,8.9354e-002,1
 31.94300,    1.07000,-4.1543e-002,100.00792,8.9374e-002,1
 31.97100,    1.08000,-5.1229e-002,100.00693,8.9387e-002,1
 32.01800,    1.09000,-5.8138e-002,100.00594,8.9408e-002,1
 32.05600,    1.10000,-5.6743e-002,100.00693,8.9425e-002,1
 32.09300,    1.11000,-5.5348e-002,100.00693,8.9442e-002,1
 32.13200,    1.12000,-5.6721e-002,100.00594,8.9460e-002,1
 32.16700,    1.13000,-6.6393e-002,100.00594,8.9476e-002,1
 32.20400,    1.14000,-7.0531e-002,100.00693,8.9491e-002,1
 32.25800,    1.15000,-7.4657e-002,100.00693,8.9518e-002,1
 32.29500,    1.16000,-8.0172e-002,100.00594,8.9535e-002,1
 32.34400,    1.17000,-8.5680e-002,100.00693,8.9557e-002,1
 32.38800,    1.18000,-8.8424e-002,100.00594,8.9578e-002,1
 32.43400,    1.19000,-9.6691e-002,100.00693,8.9599e-002,1
 32.48200,    1.20000,    -0.10219,100.00594,8.9621e-002,1
 32.52400,    1.21000,    -0.10769,100.00594,8.9640e-002,1
 32.57100,    1.22000,    -0.11043,100.00495,8.9662e-002,1
 32.62400,    1.23000,    -0.12558,100.00594,8.9686e-002,1
 32.67500,    1.24000,    -0.12830,100.00495,8.9709e-002,1
 32.70900,    1.25000,    -0.12691,100.00396,8.9721e-002,1
 32.76100,    1.26000,    -0.13790,100.00396,8.9749e-002,1
 32.82000,    1.27000,    -0.14061,100.00396,8.9776e-002,1
 32.86300,    1.28000,    -0.14610,100.00495,8.9796e-002,1
 32.92500,    1.29000,    -0.14881,100.00297,8.9824e-002,1
 32.97400,    1.30000,    -0.16254,100.00297,8.9847e-002,1
 33.03500,    1.31000,    -0.15974,100.00198,8.9875e-002,1
 33.08200,    1.32000,    -0.16521,100.00198,8.9896e-002,1
 33.14300,    1.33000,    -0.16791,100.00297,8.9924e-002,1
 33.19500,    1.34000,    -0.18025,100.00297,8.9948e-002,1
 33.24800,    1.35000,    -0.18845,100.00297,8.9973e-002,1
 33.30800,    1.36000,    -0.19665,100.00297,8.9996e-002,1
 33.36300,    1.37000,    -0.20346,100.00396,9.0025e-002,1
 33.42400,    1.38000,    -0.20890,100.00396,9.0053e-002,1
 33.49300,    1.39000,    -0.21294,100.00495,9.0085e-002,1
 33.54600,    1.40000,    -0.22250,100.00594,9.0110e-002,1
 33.61300,    1.41000,    -0.22517,100.00792,9.0140e-002,1
 33.66900,    1.42000,    -0.22922,100.00792,9.0166e-002,1
 33.73300,    1.43000,    -0.23464,100.00891,9.0196e-002,1
 33.79500,    1.44000,    -0.24417,100.00891,9.0224e-002,1
 33.86800,    1.45000,    -0.25367,100.00990,9.0258e-002,1
 33.93800,    1.46000,    -0.26044,100.00990,9.0290e-002,1
 33.99700,    1.47000,    -0.26721,100.00990,9.0317e-002,1
 34.05700,    1.48000,    -0.27809,100.01089,9.0345e-002,1
 34.12400,    1.49000,    -0.29169,100.01089,9.0376e-002,1
 34.19900,    1.50000,    -0.29705,100.01089,9.0410e-002,1
 34.26500,    1.51000,    -0.29558,100.00990,9.0441e-002,1
 34.34000,    1.52000,    -0.30094,100.00990,9.0475e-002,1
 34.40900,    1.53000,    -0.30632,100.00891,9.0503e-002,1
 34.47500,    1.54000,    -0.31577,100.00693,9.0538e-002,1
 34.55600,    1.55000,    -0.32657,100.00693,9.0575e-002,1
 34.61900,    1.56000,    -0.33739,100.00495,9.0604e-002,1
 34.69700,    1.57000,    -0.34682,100.00396,9.0640e-002,1
 34.78300,    1.58000,    -0.34667,100.00495,9.0680e-002,1
 34.84200,    1.59000,    -0.35475,100.00396,9.0707e-002,1
 34.93000,    1.60000,    -0.36550,100.00396,9.0748e-002,1
 35.00500,    1.61000,    -0.37219,100.00297,9.0780e-002,1
 35.07500,    1.62000,    -0.37750,100.00396,9.0815e-002,1
 35.14100,    1.63000,    -0.38554,100.00297,9.0845e-002,1
 35.23700,    1.64000,    -0.39080,100.00396,9.0889e-002,1
 35.29900,    1.65000,    -0.40974,100.00396,9.0918e-002,1
 35.37500,    1.66000,    -0.41366,100.00396,9.0953e-002,1
 35.48000,    1.67000,    -0.41480,100.00594,9.1002e-002,1
 35.54000,    1.68000,    -0.42419,100.00495,9.1030e-002,1
 35.63100,    1.69000,    -0.44302,100.00495,9.1072e-002,1
 35.72000,    1.70000,    -0.44689,100.00594,9.1113e-002,1
 35.78900,    1.71000,    -0.44538,100.00693,9.1145e-002,1
 35.86400,    1.72000,    -0.44928,100.00792,9.1180e-002,1
 35.95000,    1.73000,    -0.46130,100.00792,9.1219e-002,1
 36.03000,    1.74000,    -0.47467,100.00891,9.1256e-002,1
 36.12600,    1.75000,    -0.47851,100.00891,9.1301e-002,1
 36.21000,    1.76000,    -0.47968,100.00891,9.1335e-002,1
 36.29300,    1.77000,    -0.48894,100.00990,9.1378e-002,1
 36.37100,    1.78000,    -0.49687,100.00891,9.1415e-002,1
 36.46600,    1.79000,    -0.51016,100.00891,9.1459e-002,1
 36.55500,    1.80000,    -0.51128,100.00792,9.1500e-002,1
 36.63700,    1.81000,    -0.52189,100.00792,9.1538e-002,1
 36.73400,    1.82000,    -0.53379,100.00693,9.1583e-002,1
 36.83500,    1.83000,    -0.53487,100.00495,9.1630e-002,1
 36.91100,    1.84000,    -0.53736,100.00495,9.1665e-002,1
 36.99900,    1.85000,    -0.54927,100.00396,9.1706e-002,1
 37.09500,    1.86000,    -0.56654,100.00297,9.1751e-002,1
 37.18100,    1.87000,    -0.56899,100.00396,9.1791e-002,1
 37.26600,    1.88000,    -0.57548,100.00297,9.1830e-002,1
 37.37100,    1.89000,    -0.58056,100.00198,9.1879e-002,1
 37.46600,    1.90000,    -0.57894,100.00198,9.1923e-002,1
 37.56000,    1.91000,    -0.59347,100.00198,9.1967e-002,1
 37.64000,    1.92000,    -0.59592,100.00099,9.2004e-002,1
 37.74300,    1.93000,    -0.60636,100.00000,9.2052e-002,1
 37.84200,    1.94000,    -0.61412,100.00099,9.2098e-002,1
 37.93800,    1.95000,    -0.62054, 99.99901,9.2143e-002,1
 38.03300,    1.96000,    -0.63232,100.00000,9.2187e-002,1
 38.13100,    1.97000,    -0.64006, 99.99901,9.2233e-002,1
 38.23300,    1.98000,    -0.64644, 99.99802,9.2280e-002,1
 38.32600,    1.99000,    -0.64882, 99.99802,9.2324e-002,1
 38.41700,    2.00000,    -0.65120, 99.99703,9.2366e-002,1
 38.52100,    2.01000,    -0.66960, 99.99703,9.2415e-002,1
 38.61500,    2.02000,    -0.66795, 99.99703,9.2458e-002,1
 38.72100,    2.03000,    -0.67027, 99.99703,9.2508e-002,1
 38.82600,    2.04000,    -0.67526, 99.99802,9.2557e-002,1
 38.91800,    2.05000,    -0.68297, 99.99802,9.2600e-002,1
 39.02600,    2.06000,    -0.69729, 99.99802,9.2650e-002,1
 39.11000,    2.07000,    -0.69966, 99.99802,9.2690e-002,1
 39.22400,    2.08000,    -0.71127, 99.99901,9.2743e-002,1
 39.33200,    2.09000,    -0.71222,100.00000,9.2793e-002,1
 39.43300,    2.10000,    -0.72119,100.00000,9.2841e-002,1
 39.53100,    2.11000,    -0.72749,100.00000,9.2886e-002,1
 39.63300,    2.12000,    -0.73511, 99.99901,9.2934e-002,1
 39.74700,    2.13000,    -0.74534, 99.99901,9.2988e-002,1
 39.83400,    2.14000,    -0.75033, 99.99802,9.3028e-002,1
 39.94500,    2.15000,    -0.74858, 99.99802,9.3080e-002,1
 40.05000,    2.16000,    -0.75882, 99.99703,9.3129e-002,1
 40.16000,    2.17000,    -0.76637, 99.99604,9.3181e-002,1
 40.25400,    2.18000,    -0.77530, 99.99505,9.3225e-002,1
 40.37900,    2.19000,    -0.78277, 99.99505,9.3284e-002,1
 40.47900,    2.20000,    -0.79299, 99.99406,9.3331e-002,1
 40.58300,    2.21000,    -0.80053, 99.99406,9.3379e-002,1
 40.69700,    2.22000,    -0.79742, 99.99406,9.3433e-002,1
 40.79400,    2.23000,    -0.81027, 99.99406,9.3478e-002,1
 40.91200,    2.24000,    -0.81773, 99.99406,9.3534e-002,1
 41.02500,    2.25000,    -0.82388, 99.99406,9.3587e-002,1
 41.13700,    2.26000,    -0.81945, 99.99406,9.3639e-002,1
 41.24700,    2.27000,    -0.82824, 99.99406,9.3691e-002,1
 41.35500,    2.28000,    -0.83176, 99.99406,9.3742e-002,1
 41.46300,    2.29000,    -0.84186, 99.99505,9.3793e-002,1
 41.58300,    2.30000,    -0.85322, 99.99307,9.3849e-002,1
 41.68400,    2.31000,    -0.85543, 99.99208,9.3897e-002,1
 41.80100,    2.32000,    -0.86942, 99.99109,9.3951e-002,1
 41.91500,    2.33000,    -0.87945, 99.99010,9.4005e-002,1
 42.02000,    2.34000,    -0.88820, 99.98911,9.4055e-002,1
 42.13800,    2.35000,    -0.88636, 99.98812,9.4110e-002,1
 42.24900,    2.36000,    -0.88981, 99.98812,9.4163e-002,1
 42.37400,    2.37000,    -0.89845, 99.98614,9.4222e-002,1
 42.48300,    2.38000,    -0.90190, 99.98614,9.4273e-002,1
 42.59600,    2.39000,    -0.90270, 99.98515,9.4326e-002,1
 42.71800,    2.40000,    -0.91002, 99.98416,9.4384e-002,1
 42.82700,    2.41000,    -0.92132, 99.98416,9.4435e-002,1
 42.94800,    2.42000,    -0.92600, 99.98515,9.4492e-002,1
 43.05600,    2.43000,    -0.92943, 99.98515,9.4543e-002,1
 43.16900,    2.44000,    -0.94068, 99.98416,9.4597e-002,1
 43.29300,    2.45000,    -0.94794, 99.98515,9.4655e-002,1
 43.40600,    2.46000,    -0.95266, 99.98515,9.4706e-002,1
 43.52200,    2.47000,    -0.95469, 99.98416,9.4764e-002,1
 43.64800,    2.48000,    -0.96454, 99.98515,9.4823e-002,1
 43.76300,    2.49000,    -0.97050, 99.98416,9.4878e-002,1
 43.88200,    2.50000,    -0.97775, 99.98515,9.4934e-002,1
 43.99300,    2.51000,    -0.98503, 99.98515,9.4987e-002,1
 44.12200,    2.52000,    -0.98700, 99.98515,9.5048e-002,1
 44.23500,    2.53000,    -0.99946, 99.98515,9.5101e-002,1
 44.35200,    2.54000,    -1.00017, 99.98515,9.5157e-002,1
 44.45700,    2.55000,    -1.00875, 99.98614,9.5206e-002,1
 44.59900,    2.56000,    -1.01583, 99.98614,9.5274e-002,1
 44.70100,    2.57000,    -1.01662, 99.98515,9.5322e-002,1
 44.82700,    2.58000,    -1.02117, 99.98515,9.5382e-002,1
 44.95100,    2.59000,    -1.02962, 99.98614,9.5441e-002,1
 45.08300,    2.60000,    -1.03672, 99.98614,9.5503e-002,1
 45.19000,    2.61000,    -1.04264, 99.98515,9.5554e-002,1
 45.30700,    2.62000,    -1.05372, 99.98614,9.5607e-002,1
 45.43100,    2.63000,    -1.05433, 99.98416,9.5669e-002,1
 45.55600,    2.64000,    -1.06919, 99.98416,9.5728e-002,1
 45.66100,    2.65000,    -1.06992, 99.98416,9.5778e-002,1
 45.80000,    2.66000,    -1.07306, 99.98317,9.5844e-002,1
 45.91600,    2.67000,    -1.07373, 99.98416,9.5899e-002,1
 46.04600,    2.68000,    -1.08852, 99.98317,9.5961e-002,1
 46.15400,    2.69000,    -1.08922, 99.98317,9.6013e-002,1
 46.28100,    2.70000,    -1.09498, 99.98218,9.6073e-002,1
 46.40700,    2.71000,    -1.09819, 99.98317,9.6130e-002,1
 46.53100,    2.72000,    -1.10005, 99.98317,9.6192e-002,1
 46.64800,    2.73000,    -1.10456, 99.98317,9.6248e-002,1
 46.77600,    2.74000,    -1.11286, 99.98317,9.6309e-002,1
 46.89600,    2.75000,    -1.11862, 99.98218,9.6366e-002,1
 47.02800,    2.76000,    -1.11917, 99.98218,9.6429e-002,1
 47.15000,    2.77000,    -1.12234, 99.98218,9.6488e-002,1
 47.28200,    2.78000,    -1.12802, 99.98218,9.6551e-002,1
 47.39700,    2.79000,    -1.13506, 99.98119,9.6606e-002,1
 47.53100,    2.80000,    -1.14583, 99.98119,9.6670e-002,1
 47.65900,    2.81000,    -1.14127, 99.98020,9.6731e-002,1
 47.77900,    2.82000,    -1.13932, 99.98119,9.6788e-002,1
 47.90200,    2.83000,    -1.15014, 99.98020,9.6846e-002,1
 48.01100,    2.84000,    -1.15461, 99.98020,9.6899e-002,1
 48.14400,    2.85000,    -1.16407, 99.97921,9.6963e-002,1
 48.27100,    2.86000,    -1.16844, 99.98020,9.7024e-002,1
 48.40100,    2.87000,    -1.17789, 99.98020,9.7085e-002,1
 48.52400,    2.88000,    -1.18482, 99.97921,9.7145e-002,1
 48.64700,    2.89000,    -1.17901, 99.97822,9.7204e-002,1
 48.77300,    2.90000,    -1.18591, 99.97921,9.7264e-002,1
 48.90100,    2.91000,    -1.19153, 99.97822,9.7325e-002,1
 49.02700,    2.92000,    -1.20095, 99.97723,9.7386e-002,1
 49.16000,    2.93000,    -1.20016, 99.97822,9.7450e-002,1
 49.28600,    2.94000,    -1.20449, 99.97723,9.7510e-002,1
 49.41200,    2.95000,    -1.21262, 99.97723,9.7571e-002,1
 49.53900,    2.96000,    -1.21567, 99.97525,9.7632e-002,1
 49.67900,    2.97000,    -1.21990, 99.97525,9.7699e-002,1
 49.80800,    2.98000,    -1.22804, 99.97525,9.7757e-002,1
 49.92000,    2.99000,    -1.22984, 99.97426,9.7815e-002,1
 50.04900,    3.00000,    -1.23159, 99.97327,9.7877e-002,1
 50.17400,    3.01000,    -1.24347, 99.97228,9.7937e-002,1
 50.29100,    3.02000,    -1.24528, 99.97129,9.7994e-002,1
 50.44400,    3.03000,    -1.24435, 99.96931,9.8067e-002,1
 50.54800,    3.04000,    -1.24750, 99.96931,9.8117e-002,1
 50.68300,    3.05000,    -1.25297, 99.96733,9.8182e-002,1
 50.81700,    3.06000,    -1.25719, 99.96535,9.8247e-002,1
 50.94500,    3.07000,    -1.25388, 99.96337,9.8309e-002,1
 51.07500,    3.08000,    -1.25812, 99.96139,9.8371e-002,1
 51.20200,    3.09000,    -1.26112, 99.96040,9.8432e-002,1
 51.33800,    3.10000,    -1.26906, 99.95941,9.8498e-002,1
 51.47600,    3.11000,    -1.27197, 99.95842,9.8565e-002,1
 51.60100,    3.12000,    -1.27622, 99.95842,9.8625e-002,1
 51.71500,    3.13000,    -1.27173, 99.95842,9.8680e-002,1
 51.85400,    3.14000,    -1.27964, 99.95743,9.8747e-002,1
 51.98600,    3.15000,    -1.28884, 99.95743,9.8811e-002,1
 52.11400,    3.16000,    -1.28678, 99.95743,9.8873e-002,1
 52.23700,    3.17000,    -1.28976, 99.95743,9.8933e-002,1
 52.36900,    3.18000,    -1.29518, 99.95644,9.8996e-002,1
 52.49600,    3.19000,    -1.29937, 99.95644,9.9058e-002,1
 52.63900,    3.20000,    -1.30471, 99.95545,9.9127e-002,1
 52.76900,    3.21000,    -1.30388, 99.95446,9.9190e-002,1
 52.90000,    3.22000,    -1.30554, 99.95446,9.9254e-002,1
 53.03100,    3.23000,    -1.31093, 99.95347,9.9317e-002,1
 53.16700,    3.24000,    -1.31504, 99.95347,9.9383e-002,1
 53.28400,    3.25000,    -1.32052, 99.95248,9.9440e-002,1
 53.41300,    3.26000,    -1.31969, 99.95149,9.9502e-002,1
 53.55000,    3.27000,    -1.32378, 99.95248,9.9569e-002,1
 53.66700,    3.28000,    -1.32799, 99.95149,9.9626e-002,1
 53.81800,    3.29000,    -1.32577, 99.95050,9.9699e-002,1
 53.94500,    3.30000,    -1.32371, 99.95050,9.9761e-002,1
 54.08600,    3.31000,    -1.33148, 99.94950,9.9829e-002,1
 54.20500,    3.32000,    -1.33322, 99.94950,9.9885e-002,1
 54.33300,    3.33000,    -1.33979, 99.95050,9.9949e-002,1
 54.46400,    3.34000,    -1.34265, 99.94950,    0.10001,1
 54.61000,    3.35000,    -1.35159, 99.94950,    0.10008,1
 54.73300,    3.36000,    -1.35572, 99.94950,    0.10014,1
 54.86400,    3.37000,    -1.35610, 99.94851,    0.10021,1
 54.99400,    3.38000,    -1.35894, 99.94851,    0.10027,1
 55.13400,    3.39000,    -1.36172, 99.94851,    0.10034,1
 55.26500,    3.40000,    -1.36455, 99.94752,    0.10040,1
 55.38500,    3.41000,    -1.36622, 99.94752,    0.10046,1
 55.52700,    3.42000,    -1.36897, 99.94653,    0.10053,1
 55.66000,    3.43000,    -1.37793, 99.94554,    0.10060,1
 55.77600,    3.44000,    -1.37347, 99.94455,    0.10065,1
 55.91700,    3.45000,    -1.37990, 99.94455,    0.10072,1
 56.03600,    3.46000,    -1.38402, 99.94356,    0.10078,1
 56.17400,    3.47000,    -1.38187, 99.94257,    0.10085,1
 56.32100,    3.48000,    -1.38579, 99.94158,    0.10092,1
 56.42600,    3.49000,    -1.38999, 99.94059,    0.10097,1
 56.57700,    3.50000,    -1.38775, 99.93960,    0.10104,1
 56.69700,    3.51000,    -1.38939, 99.93960,    0.10110,1
 56.83600,    3.52000,    -1.38723, 99.93762,    0.10117,1
 56.95500,    3.53000,    -1.39132, 99.93762,    0.10123,1
 57.09900,    3.54000,    -1.39524, 99.93663,    0.10130,1
 57.22600,    3.55000,    -1.39439, 99.93663,    0.10136,1
 57.35000,    3.56000,    -1.39965, 99.93564,    0.10142,1
 57.50600,    3.57000,    -1.40473, 99.93465,    0.10150,1
 57.62700,    3.58000,    -1.40631, 99.93366,    0.10156,1
 57.74400,    3.59000,    -1.41282, 99.93366,    0.10162,1
 57.88100,    3.60000,    -1.41311, 99.93267,    0.10168,1
 58.01800,    3.61000,    -1.41461, 99.93069,    0.10175,1
 58.14600,    3.62000,    -1.41981, 99.92871,    0.10181,1
 58.29700,    3.63000,    -1.42242, 99.92772,    0.10189,1
 58.42100,    3.64000,    -1.42279, 99.92574,    0.10195,1
 58.54400,    3.65000,    -1.41588, 99.92376,    0.10201,1
 58.68000,    3.66000,    -1.42950, 99.92178,    0.10207,1
 58.82400,    3.67000,    -1.43214, 99.92079,    0.10215,1
 58.93500,    3.68000,    -1.43743, 99.92079,    0.10220,1
 59.08100,    3.69000,    -1.44127, 99.91881,    0.10227,1
 59.21900,    3.70000,    -1.43789, 99.91881,    0.10234,1
 59.34600,    3.71000,    -1.43943, 99.91881,    0.10240,1
 59.46800,    3.72000,    -1.43979, 99.91881,    0.10246,1
 59.60900,    3.73000,    -1.43767, 99.91881,    0.10253,1
 59.74100,    3.74000,    -1.44394, 99.91980,    0.10260,1
 59.87200,    3.75000,    -1.44544, 99.91980,    0.10266,1
 59.99800,    3.76000,    -1.45300, 99.91980,    0.10272,1
 60.13500,    3.77000,    -1.45686, 99.91980,    0.10279,1
 60.26700,    3.78000,    -1.46316, 99.91881,    0.10286,1
 60.40200,    3.79000,    -1.45862, 99.91881,    0.10292,1
 60.53200,    3.80000,    -1.45769, 99.91782,    0.10299,1
 60.66800,    3.81000,    -1.46035, 99.91881,    0.10305,1
