#FILE:                       ,Char_LF_reground_22_10_10.dsu 
#FORMAT:                     ,NETZSCH5                      
#IDENTITY:                   ,Char LF reground_22_10_10     
#DECIMAL:                    ,POINT                         
#SEPARATOR:                  ,COMMA                         
#MTYPE:                      ,DTA                           
#MSUBTYPE:                   ,                              
#INSTRUMENT:                 ,NETZSCH STA 449 C             
#PROJECT:                    ,Torrefaction                  
#DATE/TIME:                  ,22/10/2010 13:34:45           
#CORR. FILE:                 ,buoyancy_drying_13_10_10.bsu  
#LABORATORY:                 ,Sustainable Research Energ    
#OPERATOR:                   ,A Saddawi                     
#REMARK:                     ,                              
#SAMPLE:                     ,nonisoth oxid with init drying
#SAMPLE MASS /mg:            ,10.120                        
#MATERIAL:                   ,char                          
#REFERENCE:                  ,Alumina                       
#REFERENCE MASS /mg:         ,0.000                         
#TYPE OF CRUCIBLE:           ,DTA/TG crucible Al2O3         
#SAMPLE CRUCIBLE MASS /mg:   ,0.000                         
#REFERENCE CRUCIBLE MASS /mg:,0.000                         
#CORR. CODE:                 ,020                           
#EXO:                        ,-1                            
#RANGE:                      ,30.0....900.0/0.0....10.0K/min
#SEGMENT:                    ,S1-4/4                        

##Temp./øC,Time/min,DTA/(mW/mg),Mass/%,DTG/(%/min),Sensit./(æV/mW),Segment
 31.30800,0.0000e+000,-6.3784e-002,100.00000,-5.2121e-002,8.9079e-002,1
 31.30700,1.0000e-002,-6.7944e-002,100.00000,-5.3762e-002,8.9079e-002,1
 31.30100,2.0000e-002,-6.7944e-002, 99.99901,-5.5404e-002,8.9079e-002,1
 31.30200,3.0000e-002,-5.5464e-002, 99.99802,-5.7045e-002,8.9079e-002,1
 31.30700,4.0000e-002,-5.6851e-002, 99.99802,-6.0573e-002,8.9079e-002,1
 31.30100,5.0000e-002,-5.1304e-002, 99.99802,-6.8829e-002,8.9079e-002,1
 31.30100,6.0000e-002,-5.6851e-002, 99.99704,-7.7852e-002,8.9079e-002,1
 31.30100,7.0000e-002,-6.3784e-002, 99.99506,-8.4943e-002,8.9079e-002,1
 31.30700,8.0000e-002,-6.2397e-002, 99.99506,-8.9342e-002,8.9079e-002,1
 31.30400,9.0000e-002,-6.2397e-002, 99.99407,-9.2895e-002,8.9079e-002,1
 31.29800,    0.10000,-5.6851e-002, 99.99308,-9.8058e-002,8.9079e-002,1
 31.30500,    0.11000,-5.9624e-002, 99.99209,    -0.10532,8.9079e-002,1
 31.29800,    0.12000,-5.2691e-002, 99.99111,    -0.11285,8.9079e-002,1
 31.30100,    0.13000,-6.1011e-002, 99.99012,    -0.11907,8.9079e-002,1
 31.30100,    0.14000,-6.9330e-002, 99.98814,    -0.12354,8.9079e-002,1
 31.29900,    0.15000,-6.9330e-002, 99.98715,    -0.12756,8.9079e-002,1
 31.30100,    0.16000,-6.3784e-002, 99.98617,    -0.13238,8.9079e-002,1
 31.30400,    0.17000,-6.3784e-002, 99.98518,    -0.13637,8.9079e-002,1
 31.30400,    0.18000,-6.1011e-002, 99.98320,    -0.13595,8.9079e-002,1
 31.30700,    0.19000,-6.9330e-002, 99.98123,    -0.12815,8.9079e-002,1
 31.30400,    0.20000,-6.6557e-002, 99.98024,    -0.11371,8.9079e-002,1
 31.30400,    0.21000,-7.0717e-002, 99.97925,-9.7813e-002,8.9079e-002,1
 31.30100,    0.22000,-6.6557e-002, 99.97826,-8.6399e-002,8.9079e-002,1
 31.30200,    0.23000,-6.2397e-002, 99.97826,-8.1910e-002,8.9079e-002,1
 31.29800,    0.24000,-6.9331e-002, 99.97727,-8.2704e-002,8.9079e-002,1
 31.30200,    0.25000,-6.9330e-002, 99.97628,-8.4943e-002,8.9079e-002,1
 31.30200,    0.26000,-7.0717e-002, 99.97530,-8.4539e-002,8.9079e-002,1
 31.30500,    0.27000,-7.2103e-002, 99.97431,-8.0611e-002,8.9079e-002,1
 31.30200,    0.28000,-7.0717e-002, 99.97332,-7.5327e-002,8.9079e-002,1
 31.30100,    0.29000,-6.9330e-002, 99.97332,-7.0863e-002,8.9079e-002,1
 31.29500,    0.30000,-7.2105e-002, 99.97233,-6.9068e-002,8.9077e-002,1
 31.30200,    0.31000,-6.9330e-002, 99.97134,-7.0863e-002,8.9079e-002,1
 31.30400,    0.32000,-7.0717e-002, 99.97134,-7.5351e-002,8.9079e-002,1
 31.30200,    0.33000,-7.2103e-002, 99.97036,-8.0990e-002,8.9079e-002,1
 31.30400,    0.34000,-7.7650e-002, 99.96937,-8.5801e-002,8.9079e-002,1
 31.30100,    0.35000,-8.0423e-002, 99.96838,-8.7768e-002,8.9079e-002,1
 31.29900,    0.36000,-7.4877e-002, 99.96739,-8.7119e-002,8.9079e-002,1
 31.30200,    0.37000,-6.9330e-002, 99.96640,-8.5357e-002,8.9079e-002,1
 31.29600,    0.38000,-7.4878e-002, 99.96640,-8.3917e-002,8.9078e-002,1
 31.29300,    0.39000,-7.2106e-002, 99.96443,-8.3941e-002,8.9076e-002,1
 31.30400,    0.40000,-7.3490e-002, 99.96443,-8.5761e-002,8.9079e-002,1
 31.31000,    0.41000,-7.4877e-002, 99.96344,-8.8760e-002,8.9079e-002,1
 31.30800,    0.42000,-7.4877e-002, 99.96245,-9.1927e-002,8.9079e-002,1
 31.30200,    0.43000,-7.2103e-002, 99.96146,-9.4300e-002,8.9079e-002,1
 31.30800,    0.44000,-6.9330e-002, 99.96047,-9.4655e-002,8.9079e-002,1
 31.30500,    0.45000,-7.4877e-002, 99.95949,-9.3189e-002,8.9079e-002,1
 31.30400,    0.46000,-7.6263e-002, 99.95850,-9.1585e-002,8.9079e-002,1
 31.30700,    0.47000,-7.4877e-002, 99.95751,-9.0176e-002,8.9079e-002,1
 31.30100,    0.48000,-7.4877e-002, 99.95751,-8.7389e-002,8.9079e-002,1
 31.30100,    0.49000,-7.4877e-002, 99.95553,-8.1434e-002,8.9079e-002,1
 31.31000,    0.50000,-8.4583e-002, 99.95455,-7.1485e-002,8.9079e-002,1
 31.30800,    0.51000,-8.3196e-002, 99.95455,-5.9168e-002,8.9079e-002,1
 31.31100,    0.52000,-7.2099e-002, 99.95356,-4.8430e-002,8.9084e-002,1
 31.32000,    0.53000,-6.9323e-002, 99.95356,-4.2533e-002,8.9089e-002,1
 31.32000,    0.54000,-6.7937e-002, 99.95356,-4.1445e-002,8.9089e-002,1
 31.31900,    0.55000,-7.0710e-002, 99.95257,-4.3327e-002,8.9088e-002,1
 31.32600,    0.56000,-6.7934e-002, 99.95257,-4.6179e-002,8.9091e-002,1
 31.32600,    0.57000,-7.4867e-002, 99.95158,-4.8121e-002,8.9091e-002,1
 31.32600,    0.58000,-6.7934e-002, 99.95158,-4.9028e-002,8.9091e-002,1
 31.32900,    0.59000,-7.0706e-002, 99.95059,-4.9407e-002,8.9093e-002,1
 31.33800,    0.60000,-7.3476e-002, 99.95059,-4.9811e-002,8.9097e-002,1
 31.33900,    0.61000,-7.6248e-002, 99.94960,-5.1072e-002,8.9097e-002,1
 31.34700,    0.62000,-7.4859e-002, 99.94960,-5.3921e-002,8.9101e-002,1
 31.34700,    0.63000,-6.6541e-002, 99.94862,-5.8789e-002,8.9101e-002,1
 31.35300,    0.64000,-6.7925e-002, 99.94862,-6.4659e-002,8.9104e-002,1
 31.36000,    0.65000,-6.7923e-002, 99.94763,-6.9263e-002,8.9107e-002,1
 31.36900,    0.66000,-6.9306e-002, 99.94664,-7.1205e-002,8.9111e-002,1
 31.36500,    0.67000,-6.6535e-002, 99.94565,-7.0409e-002,8.9109e-002,1
 31.37800,    0.68000,-6.5144e-002, 99.94565,-6.7484e-002,8.9115e-002,1
 31.37800,    0.69000,-5.9600e-002, 99.94466,-6.3343e-002,8.9115e-002,1
 31.39000,    0.70000,-5.8210e-002, 99.94368,-5.8176e-002,8.9121e-002,1
 31.40000,    0.71000,-6.3751e-002, 99.94368,-5.1804e-002,8.9125e-002,1
 31.40800,    0.72000,-5.9593e-002, 99.94269,-4.4589e-002,8.9125e-002,1
 31.42300,    0.73000,-5.8201e-002, 99.94269,-3.9048e-002,8.9136e-002,1
 31.43400,    0.74000,-5.8197e-002, 99.94170,-3.7345e-002,8.9141e-002,1
 31.43900,    0.75000,-4.8496e-002, 99.94269,-3.9606e-002,8.9143e-002,1
 31.45800,    0.76000,-4.7106e-002, 99.94170,-4.4335e-002,8.9152e-002,1
 31.46700,    0.77000,-5.1260e-002, 99.94071,-4.8415e-002,8.9156e-002,1
 31.48000,    0.78000,-5.1257e-002, 99.94071,-4.9760e-002,8.9162e-002,1
 31.49200,    0.79000,-5.1254e-002, 99.93972,-4.8146e-002,8.9167e-002,1
 31.50600,    0.80000,-3.8785e-002, 99.93972,-4.5826e-002,8.9171e-002,1
 31.52100,    0.81000,-3.7396e-002, 99.93874,-4.5532e-002,8.9181e-002,1
 31.53100,    0.82000,-3.4624e-002, 99.93874,-4.8988e-002,8.9185e-002,1
 31.54900,    0.83000,-3.4621e-002, 99.93874,-5.5915e-002,8.9193e-002,1
 31.56400,    0.84000,-3.1849e-002, 99.93775,-6.3134e-002,8.9200e-002,1
 31.57800,    0.85000,-3.1846e-002, 99.93676,-6.8001e-002,8.9207e-002,1
 31.59100,    0.86000,-2.7691e-002, 99.93577,-6.9527e-002,8.9213e-002,1
 31.61600,    0.87000,-2.3534e-002, 99.93577,-6.8819e-002,8.9224e-002,1
 31.63200,    0.88000,-2.3532e-002, 99.93478,-6.8616e-002,8.9231e-002,1
 31.65200,    0.89000,-1.6609e-002, 99.93379,-7.0459e-002,8.9240e-002,1
 31.68000,    0.90000,-1.5223e-002, 99.93379,-7.4041e-002,8.9253e-002,1
 31.69200,    0.91000,-8.3029e-003, 99.93281,-7.7334e-002,8.9259e-002,1
 31.71700,    0.92000,-1.5220e-002, 99.93182,-7.7603e-002,8.9270e-002,1
 31.73300,    0.93000,-1.2452e-002, 99.93083,-7.2844e-002,8.9278e-002,1
 31.76400,    0.94000,-4.1499e-003, 99.92984,-6.3447e-002,8.9292e-002,1
 31.79800,    0.95000,-1.2448e-002, 99.92984,-5.2737e-002,8.9307e-002,1
 31.81500,    0.96000,-5.5318e-003, 99.92885,-4.5252e-002,8.9315e-002,1
 31.83600,    0.97000,-1.2445e-002, 99.92885,-4.5541e-002,8.9325e-002,1
 31.86100,    0.98000,-1.5209e-002, 99.92885,-5.4311e-002,8.9336e-002,1
 31.88400,    0.99000,-1.3825e-002, 99.92885,-6.8100e-002,8.9347e-002,1
 31.90900,    1.00000, 0.0000e+000, 99.92688,-8.3099e-002,8.9354e-002,1
 31.95200,    1.01000, 8.2918e-003, 99.92589,-9.5692e-002,8.9378e-002,1
 31.98200,    1.02000, 2.7635e-003, 99.92589,    -0.10444,8.9392e-002,1
 32.00900,    1.03000, 2.7633e-003, 99.92391,    -0.10980,8.9400e-002,1
 32.03800,    1.04000,-4.1441e-003, 99.92292,    -0.11146,8.9417e-002,1
 32.06900,    1.05000, 2.7623e-003, 99.92194,    -0.10902,8.9431e-002,1
 32.10200,    1.06000, 4.1428e-003, 99.91996,    -0.10492,8.9446e-002,1
 32.13200,    1.07000, 9.6649e-003, 99.91996,    -0.10251,8.9460e-002,1
 32.17200,    1.08000, 1.6565e-002, 99.91897,    -0.10240,8.9479e-002,1
 32.20700,    1.09000, 1.5182e-002, 99.91798,    -0.10334,8.9491e-002,1
 32.24400,    1.10000, 2.7598e-002, 99.91601,    -0.10186,8.9512e-002,1
 32.28600,    1.11000, 1.6555e-002, 99.91601,-9.4527e-002,8.9531e-002,1
 32.32000,    1.12000, 2.8967e-002, 99.91403,-7.9646e-002,8.9546e-002,1
 32.36000,    1.13000, 2.2065e-002, 99.91403,-5.8694e-002,8.9565e-002,1
 32.40200,    1.14000, 1.3788e-002, 99.91206,-3.7594e-002,8.9583e-002,1
 32.44500,    1.15000, 1.6542e-002, 99.91304,-2.3568e-002,8.9604e-002,1
 32.47700,    1.16000, 2.4809e-002, 99.91403,-2.1899e-002,8.9618e-002,1
 32.51800,    1.17000, 1.9292e-002, 99.91304,-3.1735e-002,8.9637e-002,1
 32.56500,    1.18000, 1.7909e-002, 99.91304,-4.6852e-002,8.9659e-002,1
 32.61800,    1.19000, 2.0659e-002, 99.91206,-5.9912e-002,8.9683e-002,1
 32.65800,    1.20000, 2.2032e-002, 99.91107,-6.6845e-002,8.9702e-002,1
 32.69900,    1.21000, 2.3404e-002, 99.91107,-6.6794e-002,8.9720e-002,1
 32.74500,    1.22000, 2.7528e-002, 99.90909,-6.1554e-002,8.9741e-002,1
 32.78700,    1.23000, 2.8898e-002, 99.90909,-5.4211e-002,8.9761e-002,1
 32.82900,    1.24000, 2.7516e-002, 99.90909,-4.3761e-002,8.9780e-002,1
 32.89400,    1.25000, 2.2005e-002, 99.90909,-2.8080e-002,8.9810e-002,1
 32.94300,    1.26000, 1.7875e-002, 99.90613,-8.1270e-003,8.9832e-002,1
 32.99800,    1.27000, 1.9244e-002, 99.90810, 1.0388e-002,8.9858e-002,1
 33.04800,    1.28000, 1.7865e-002, 99.90810, 1.8521e-002,8.9881e-002,1
 33.09400,    1.29000, 2.3357e-002, 99.91008, 1.0223e-002,8.9902e-002,1
 33.15000,    1.30000, 2.1976e-002, 99.90909,-1.2473e-002,8.9927e-002,1
 33.20400,    1.31000, 2.7464e-002, 99.90909,-4.2873e-002,8.9950e-002,1
 33.24800,    1.32000, 2.1965e-002, 99.90810,-7.5325e-002,8.9973e-002,1
 33.30700,    1.33000, 2.7449e-002, 99.90810,    -0.10544,8.9996e-002,1
 33.36700,    1.34000, 2.3324e-002, 99.90613,    -0.13089,9.0027e-002,1
 33.42000,    1.35000, 2.0575e-002, 99.90415,    -0.15031,9.0052e-002,1
 33.47300,    1.36000, 1.0970e-002, 99.90316,    -0.16259,9.0076e-002,1
 33.53200,    1.37000, 6.8543e-003, 99.90119,    -0.16752,9.0103e-002,1
 33.58500,    1.38000, 5.4819e-003, 99.89921,    -0.16596,9.0128e-002,1
 33.65000,    1.39000, 1.3700e-003, 99.89723,    -0.15856,9.0157e-002,1
 33.70800,    1.40000, 2.7393e-003, 99.89625,    -0.14694,9.0180e-002,1
 33.77800,    1.41000, 1.3691e-003, 99.89427,    -0.13418,9.0216e-002,1
 33.82400,    1.42000,-1.3688e-003, 99.89328,    -0.12274,9.0238e-002,1
 33.88500,    1.43000, 2.7368e-003, 99.89229,    -0.11385,9.0266e-002,1
 33.95100,    1.44000,-8.2075e-003, 99.89130,    -0.10640,9.0296e-002,1
 34.01600,    1.45000, 0.0000e+000, 99.89032,-9.8954e-002,9.0326e-002,1
 34.08100,    1.46000, 1.3670e-003, 99.88834,-9.2061e-002,9.0356e-002,1
 34.14900,    1.47000,-4.0996e-003, 99.88834,-8.7311e-002,9.0387e-002,1
 34.20900,    1.48000,-2.7324e-002, 99.88834,-8.5202e-002,9.0411e-002,1
 34.27100,    1.49000,-1.2291e-002, 99.88636,-8.5619e-002,9.0443e-002,1
 34.34900,    1.50000,-2.4573e-002, 99.88538,-8.7375e-002,9.0479e-002,1
 34.41400,    1.51000,-1.9106e-002, 99.88538,-8.8081e-002,9.0509e-002,1
 34.48900,    1.52000,-2.4555e-002, 99.88439,-8.7258e-002,9.0544e-002,1
 34.54700,    1.53000,-3.9549e-002, 99.88241,-8.5851e-002,9.0571e-002,1
 34.61600,    1.54000,-2.8629e-002, 99.88241,-8.5467e-002,9.0603e-002,1
 34.68100,    1.55000,-1.7717e-002, 99.88142,-8.7937e-002,9.0633e-002,1
 34.76800,    1.56000,-3.4056e-002, 99.88142,-9.3189e-002,9.0673e-002,1
 34.83700,    1.57000,-3.1320e-002, 99.87945,-9.8375e-002,9.0705e-002,1
 34.91900,    1.58000,-3.6752e-002, 99.87846,    -0.10024,9.0743e-002,1
 34.98100,    1.59000,-3.6741e-002, 99.87747,-9.8814e-002,9.0771e-002,1
 35.05700,    1.60000,-4.3528e-002, 99.87648,-9.7385e-002,9.0806e-002,1
 35.13400,    1.61000,-4.2151e-002, 99.87549,-9.9229e-002,9.0842e-002,1
 35.20900,    1.62000,-5.9807e-002, 99.87549,    -0.10404,9.0872e-002,1
 35.29600,    1.63000,-5.2985e-002, 99.87352,    -0.10805,9.0917e-002,1
 35.37700,    1.64000,-5.2963e-002, 99.87253,    -0.10803,9.0954e-002,1
 35.44100,    1.65000,-5.0231e-002, 99.87055,    -0.10363,9.0984e-002,1
 35.53000,    1.66000,-6.2420e-002, 99.87055,-9.7564e-002,9.1025e-002,1
 35.59500,    1.67000,-5.9687e-002, 99.86957,-9.2870e-002,9.1055e-002,1
 35.67300,    1.68000,-6.1019e-002, 99.86858,-8.9433e-002,9.1091e-002,1
 35.75200,    1.69000,-7.0483e-002, 99.86759,-8.4918e-002,9.1128e-002,1
 35.83900,    1.70000,-7.1806e-002, 99.86660,-7.7358e-002,9.1168e-002,1
 35.92100,    1.71000,-7.3131e-002, 99.86561,-6.7179e-002,9.1206e-002,1
 36.00600,    1.72000,-8.1224e-002, 99.86561,-5.6318e-002,9.1243e-002,1
 36.09000,    1.73000,-6.9009e-002, 99.86462,-4.6681e-002,9.1284e-002,1
 36.17600,    1.74000,-7.4389e-002, 99.86462,-4.1520e-002,9.1324e-002,1
 36.26700,    1.75000,-8.6521e-002, 99.86364,-4.3574e-002,9.1366e-002,1
 36.33300,    1.76000,-7.4329e-002, 99.86462,-5.3881e-002,9.1397e-002,1
 36.41300,    1.77000,-8.7808e-002, 99.86364,-7.0255e-002,9.1434e-002,1
 36.50700,    1.78000,-7.9668e-002, 99.86265,-8.6751e-002,9.1474e-002,1
 36.59200,    1.79000,-8.5029e-002, 99.86166,-9.7542e-002,9.1517e-002,1
 36.68900,    1.80000,-9.1732e-002, 99.85968,-9.9714e-002,9.1562e-002,1
 36.78200,    1.81000,-9.3038e-002, 99.85968,-9.5133e-002,9.1605e-002,1
 36.86100,    1.82000,    -0.10109, 99.85771,-8.8003e-002,9.1642e-002,1
 36.96200,    1.83000,-9.8341e-002, 99.85771,-8.3070e-002,9.1689e-002,1
 37.04200,    1.84000,    -0.10638, 99.85672,-8.1859e-002,9.1726e-002,1
 37.14100,    1.85000,    -0.11979, 99.85672,-8.2042e-002,9.1772e-002,1
 37.21500,    1.86000,    -0.11436, 99.85474,-8.0753e-002,9.1806e-002,1
 37.32300,    1.87000,    -0.11026, 99.85375,-7.6326e-002,9.1857e-002,1
 37.39300,    1.88000,    -0.11560, 99.85375,-7.0568e-002,9.1889e-002,1
 37.49500,    1.89000,    -0.11554, 99.85277,-6.6020e-002,9.1937e-002,1
 37.58400,    1.90000,    -0.11549, 99.85277,-6.5462e-002,9.1978e-002,1
 37.67700,    1.91000,    -0.13423, 99.85079,-7.0190e-002,9.2021e-002,1
 37.77200,    1.92000,    -0.14221, 99.85178,-7.8759e-002,9.2066e-002,1
 37.86400,    1.93000,    -0.14215, 99.85079,-8.7587e-002,9.2108e-002,1
 37.96200,    1.94000,    -0.14208, 99.84881,-9.2516e-002,9.2154e-002,1
 38.05400,    1.95000,    -0.14871, 99.84783,-9.2309e-002,9.2197e-002,1
 38.14200,    1.96000,    -0.14998, 99.84684,-8.9525e-002,9.2238e-002,1
 38.24300,    1.97000,    -0.15660, 99.84684,-8.9199e-002,9.2285e-002,1
 38.35200,    1.98000,    -0.15250, 99.84585,-9.2359e-002,9.2336e-002,1
 38.42700,    1.99000,    -0.15779, 99.84486,-9.6859e-002,9.2371e-002,1
 38.53100,    2.00000,    -0.16573, 99.84289,    -0.10161,9.2419e-002,1
 38.63400,    2.01000,    -0.16831, 99.84289,    -0.10641,9.2467e-002,1
 38.73000,    2.02000,    -0.16422, 99.84190,    -0.11331,9.2512e-002,1
 38.82100,    2.03000,    -0.17082, 99.83992,    -0.12302,9.2555e-002,1
 38.93200,    2.04000,    -0.17606, 99.83992,    -0.13125,9.2606e-002,1
 39.03600,    2.05000,    -0.17997, 99.83794,    -0.13328,9.2655e-002,1
 39.13100,    2.06000,    -0.18121, 99.83498,    -0.12868,9.2699e-002,1
 39.24400,    2.07000,    -0.18377, 99.83498,    -0.12059,9.2752e-002,1
 39.33500,    2.08000,    -0.18369, 99.83399,    -0.11360,9.2795e-002,1
 39.43400,    2.09000,    -0.19025, 99.83300,    -0.11011,9.2841e-002,1
 39.53700,    2.10000,    -0.20345, 99.83202,    -0.10682,9.2889e-002,1
 39.65300,    2.11000,    -0.19801, 99.83004,-9.9988e-002,9.2944e-002,1
 39.74700,    2.12000,    -0.20323, 99.82905,-8.9846e-002,9.2988e-002,1
 39.85100,    2.13000,    -0.21109, 99.82905,-7.8555e-002,9.3036e-002,1
 39.95100,    2.14000,    -0.21231, 99.82806,-6.9068e-002,9.3083e-002,1
 40.07000,    2.15000,    -0.21617, 99.82708,-6.3146e-002,9.3139e-002,1
 40.15500,    2.16000,    -0.22535, 99.82708,-6.0478e-002,9.3179e-002,1
 40.27000,    2.17000,    -0.22655, 99.82609,-6.0780e-002,9.3233e-002,1
 40.38700,    2.18000,    -0.23701, 99.82609,-6.2717e-002,9.3287e-002,1
 40.47200,    2.19000,    -0.23690, 99.82510,-6.3537e-002,9.3327e-002,1
 40.59000,    2.20000,    -0.23941, 99.82411,-6.2889e-002,9.3383e-002,1
 40.68000,    2.21000,    -0.23666, 99.82312,-6.2298e-002,9.3425e-002,1
 40.79700,    2.22000,    -0.24313, 99.82411,-6.4110e-002,9.3480e-002,1
 40.90600,    2.23000,    -0.25092, 99.82213,-7.0757e-002,9.3528e-002,1
 41.00600,    2.24000,    -0.24816, 99.82213,-8.2986e-002,9.3575e-002,1
 41.11300,    2.25000,    -0.24538, 99.82115,    -0.10023,9.3628e-002,1
 41.21400,    2.26000,    -0.25448, 99.82016,    -0.12145,9.3676e-002,1
 41.33100,    2.27000,    -0.25302, 99.81917,    -0.14416,9.3731e-002,1
 41.43700,    2.28000,    -0.25815, 99.81719,    -0.16379,9.3780e-002,1
 41.55500,    2.29000,    -0.25668, 99.81522,    -0.17634,9.3836e-002,1
 41.66400,    2.30000,    -0.27101, 99.81324,    -0.17955,9.3887e-002,1
 41.77400,    2.31000,    -0.26297, 99.81126,    -0.17406,9.3939e-002,1
 41.88200,    2.32000,    -0.26020, 99.80929,    -0.16269,9.3990e-002,1
 41.99000,    2.33000,    -0.27451, 99.80830,    -0.14860,9.4041e-002,1
 42.10300,    2.34000,    -0.27567, 99.80632,    -0.13499,9.4093e-002,1
 42.21400,    2.35000,    -0.27945, 99.80534,    -0.12441,9.4146e-002,1
 42.31800,    2.36000,    -0.27931, 99.80435,    -0.11796,9.4195e-002,1
 42.44300,    2.37000,    -0.28044, 99.80336,    -0.11412,9.4254e-002,1
 42.55700,    2.38000,    -0.27897, 99.80237,    -0.10969,9.4308e-002,1
 42.67000,    2.39000,    -0.28667, 99.80040,    -0.10253,9.4361e-002,1
 42.79100,    2.40000,    -0.28780, 99.79941,-9.3881e-002,9.4418e-002,1
 42.90400,    2.41000,    -0.29680, 99.79941,-8.6728e-002,9.4470e-002,1
 43.00500,    2.42000,    -0.28881, 99.79842,-8.3209e-002,9.4517e-002,1
 43.12600,    2.43000,    -0.28993, 99.79743,-8.3941e-002,9.4577e-002,1
 43.23000,    2.44000,    -0.30023, 99.79644,-8.6493e-002,9.4626e-002,1
 43.36200,    2.45000,    -0.29872, 99.79644,-8.7817e-002,9.4688e-002,1
 43.46800,    2.46000,    -0.30248, 99.79447,-8.7234e-002,9.4738e-002,1
 43.59000,    2.47000,    -0.29838, 99.79348,-8.5712e-002,9.4796e-002,1
 43.70300,    2.48000,    -0.31515, 99.79348,-8.4709e-002,9.4848e-002,1
 43.82700,    2.49000,    -0.31625, 99.79249,-8.5553e-002,9.4908e-002,1
 43.94000,    2.50000,    -0.31998, 99.79150,-8.8248e-002,9.4962e-002,1
 44.04500,    2.51000,    -0.31591, 99.79051,-9.1097e-002,9.5011e-002,1
 44.18200,    2.52000,    -0.31829, 99.78953,-9.4532e-002,9.5076e-002,1
 44.28600,    2.53000,    -0.31813, 99.78854,-9.9961e-002,9.5125e-002,1
 44.41000,    2.54000,    -0.32314, 99.78854,    -0.10599,9.5179e-002,1
 44.52000,    2.55000,    -0.32424, 99.78656,    -0.11115,9.5236e-002,1
 44.64800,    2.56000,    -0.33700, 99.78458,    -0.11576,9.5297e-002,1
 44.75400,    2.57000,    -0.33293, 99.78458,    -0.12101,9.5347e-002,1
 44.87800,    2.58000,    -0.33790, 99.78360,    -0.12859,9.5406e-002,1
 44.99400,    2.59000,    -0.34547, 99.78162,    -0.13806,9.5461e-002,1
 45.12200,    2.60000,    -0.33749, 99.78063,    -0.14506,9.5522e-002,1
 45.22600,    2.61000,    -0.33991, 99.77866,    -0.14571,9.5571e-002,1
 45.34400,    2.62000,    -0.34358, 99.77668,    -0.14055,9.5627e-002,1
 45.47800,    2.63000,    -0.35626, 99.77569,    -0.13316,9.5691e-002,1
 45.58600,    2.64000,    -0.34962, 99.77470,    -0.12637,9.5742e-002,1
 45.72400,    2.65000,    -0.35711, 99.77372,    -0.12162,9.5808e-002,1
 45.82800,    2.66000,    -0.36466, 99.77174,    -0.11921,9.5858e-002,1
 45.94000,    2.67000,    -0.37862, 99.77075,    -0.11800,9.5911e-002,1
 46.07200,    2.68000,    -0.36937, 99.77075,    -0.11810,9.5974e-002,1
 46.20000,    2.69000,    -0.37814, 99.76779,    -0.12130,9.6035e-002,1
 46.32200,    2.70000,    -0.37020, 99.76779,    -0.12822,9.6093e-002,1
 46.44400,    2.71000,    -0.36612, 99.76680,    -0.13691,9.6151e-002,1
 46.55200,    2.72000,    -0.37234, 99.76482,    -0.14506,9.6202e-002,1
 46.68200,    2.73000,    -0.37595, 99.76285,    -0.15086,9.6264e-002,1
 46.80500,    2.74000,    -0.37573, 99.76186,    -0.15342,9.6321e-002,1
 46.91600,    2.75000,    -0.37808, 99.75988,    -0.15480,9.6376e-002,1
 47.04900,    2.76000,    -0.37655, 99.75889,    -0.15715,9.6439e-002,1
 47.17600,    2.77000,    -0.38527, 99.75692,    -0.15893,9.6500e-002,1
 47.28900,    2.78000,    -0.39529, 99.75593,    -0.15705,9.6554e-002,1
 47.42200,    2.79000,    -0.38992, 99.75296,    -0.15028,9.6618e-002,1
 47.54700,    2.80000,    -0.37946, 99.75198,    -0.14039,9.6677e-002,1
 47.66200,    2.81000,    -0.38690, 99.75099,    -0.13091,9.6732e-002,1
 47.78100,    2.82000,    -0.38795, 99.75000,    -0.12584,9.6789e-002,1
 47.90900,    2.83000,    -0.39155, 99.74802,    -0.12683,9.6846e-002,1
 48.03200,    2.84000,    -0.38492, 99.74802,    -0.13141,9.6909e-002,1
 48.16600,    2.85000,    -0.39231, 99.74605,    -0.13629,9.6973e-002,1
 48.26800,    2.86000,    -0.39720, 99.74407,    -0.14005,9.7022e-002,1
 48.39900,    2.87000,    -0.39186, 99.74308,    -0.14198,9.7085e-002,1
 48.52400,    2.88000,    -0.39797, 99.74209,    -0.14171,9.7145e-002,1
 48.66400,    2.89000,    -0.39516, 99.74012,    -0.14118,9.7212e-002,1
 48.77800,    2.90000,    -0.39367, 99.73814,    -0.14201,9.7267e-002,1
 48.91900,    2.91000,    -0.40608, 99.73814,    -0.14415,9.7334e-002,1
 49.03100,    2.92000,    -0.40078, 99.73617,    -0.14756,9.7388e-002,1
 49.14600,    2.93000,    -0.39802, 99.73419,    -0.15008,9.7443e-002,1
 49.27600,    2.94000,    -0.40284, 99.73320,    -0.14796,9.7506e-002,1
 49.41500,    2.95000,    -0.40129, 99.73123,    -0.14063,9.7572e-002,1
 49.53700,    2.96000,    -0.40611, 99.72925,    -0.13118,9.7631e-002,1
 49.66100,    2.97000,    -0.40207, 99.72925,    -0.12409,9.7691e-002,1
 49.78900,    2.98000,    -0.40940, 99.72727,    -0.12250,9.7752e-002,1
